state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
14,Rural,dm_diagnosed,61.1,54.4,67.7,Proportion,"61.1 (54.4, 67.7)",700,,NA,Manipur,North East
14,Urban,dm_screened,79.5,73.2,85.9,Proportion,"79.5 (73.2, 85.9)",464,,NA,Manipur,North East
14,Urban,dm_diagnosed,66.4,58.6,74.2,Proportion,"66.4 (58.6, 74.2)",464,,NA,Manipur,North East
15,Rural,dm_screened,77.8,67.6,88,Proportion,"77.8 (67.6, 88)",373,,NA,Mizoram,North East
15,Rural,dm_diagnosed,73.3,62.7,83.9,Proportion,"73.3 (62.7, 83.9)",373,,NA,Mizoram,North East
15,Urban,dm_screened,91.4,86.4,96.5,Proportion,"91.4 (86.4, 96.5)",478,,NA,Mizoram,North East
15,Urban,dm_diagnosed,84.2,78.2,90.3,Proportion,"84.2 (78.2, 90.3)",478,,NA,Mizoram,North East
16,Rural,dm_screened,76,71.1,80.9,Proportion,"76 (71.1, 80.9)",670,,NA,Tripura,North East
16,Rural,dm_diagnosed,61.9,55.9,68,Proportion,"61.9 (55.9, 68)",670,,NA,Tripura,North East
16,Urban,dm_screened,74.8,67.9,81.7,Proportion,"74.8 (67.9, 81.7)",292,,NA,Tripura,North East
16,Urban,dm_diagnosed,57.5,49.6,65.4,Proportion,"57.5 (49.6, 65.4)",292,,NA,Tripura,North East
17,Rural,dm_screened,68.7,60.9,76.5,Proportion,"68.7 (60.9, 76.5)",389,,NA,Meghalaya,North East
17,Rural,dm_diagnosed,64.8,56.5,73.2,Proportion,"64.8 (56.5, 73.2)",389,,NA,Meghalaya,North East
17,Urban,dm_screened,77,64,89.9,Proportion,"77 (64, 89.9)",109,,NA,Meghalaya,North East
17,Urban,dm_diagnosed,72.5,59.7,85.2,Proportion,"72.5 (59.7, 85.2)",109,,NA,Meghalaya,North East
18,Rural,dm_screened,79,76.3,81.8,Proportion,"79 (76.3, 81.8)",2526,,NA,Assam,North East
18,Rural,dm_diagnosed,66.7,63.4,69.9,Proportion,"66.7 (63.4, 69.9)",2526,,NA,Assam,North East
18,Urban,dm_screened,86.7,80.2,93.2,Proportion,"86.7 (80.2, 93.2)",789,,NA,Assam,North East
18,Urban,dm_diagnosed,67.9,60.8,74.9,Proportion,"67.9 (60.8, 74.9)",789,,NA,Assam,North East
19,Rural,dm_screened,68.3,64.5,72.2,Proportion,"68.3 (64.5, 72.2)",1502,,NA,West Bengal,East
19,Rural,dm_diagnosed,55,50.7,59.3,Proportion,"55 (50.7, 59.3)",1502,,NA,West Bengal,East
19,Urban,dm_screened,75.5,70.5,80.6,Proportion,"75.5 (70.5, 80.6)",991,,NA,West Bengal,East
19,Urban,dm_diagnosed,63,57.7,68.2,Proportion,"63 (57.7, 68.2)",991,,NA,West Bengal,East
20,Rural,dm_screened,75.7,71.6,79.8,Proportion,"75.7 (71.6, 79.8)",1923,,NA,Jharkhand,East
20,Rural,dm_diagnosed,67.7,62.6,72.9,Proportion,"67.7 (62.6, 72.9)",1923,,NA,Jharkhand,East
20,Urban,dm_screened,86.8,82.2,91.4,Proportion,"86.8 (82.2, 91.4)",1024,,NA,Jharkhand,East
20,Urban,dm_diagnosed,75.3,69.2,81.4,Proportion,"75.3 (69.2, 81.4)",1024,,NA,Jharkhand,East
21,Rural,dm_screened,69.5,65.9,73.1,Proportion,"69.5 (65.9, 73.1)",2797,,NA,Odisha,East
21,Rural,dm_diagnosed,61.9,57.9,65.9,Proportion,"61.9 (57.9, 65.9)",2797,,NA,Odisha,East
21,Urban,dm_screened,77.1,72.7,81.6,Proportion,"77.1 (72.7, 81.6)",844,,NA,Odisha,East
21,Urban,dm_diagnosed,67,61.7,72.3,Proportion,"67 (61.7, 72.3)",844,,NA,Odisha,East
22,Rural,dm_screened,77.3,73.5,81.1,Proportion,"77.3 (73.5, 81.1)",1611,,NA,Chhattisgarh,Central
22,Rural,dm_diagnosed,65.5,60.7,70.2,Proportion,"65.5 (60.7, 70.2)",1611,,NA,Chhattisgarh,Central
22,Urban,dm_screened,83.7,77.9,89.5,Proportion,"83.7 (77.9, 89.5)",813,,NA,Chhattisgarh,Central
22,Urban,dm_diagnosed,68.8,60.2,77.3,Proportion,"68.8 (60.2, 77.3)",813,,NA,Chhattisgarh,Central
23,Rural,dm_screened,64,60.7,67.3,Proportion,"64 (60.7, 67.3)",2342,,NA,Madhya Pradesh,Central
23,Rural,dm_diagnosed,53.1,49.7,56.6,Proportion,"53.1 (49.7, 56.6)",2342,,NA,Madhya Pradesh,Central
23,Urban,dm_screened,76.3,71.4,81.2,Proportion,"76.3 (71.4, 81.2)",1192,,NA,Madhya Pradesh,Central
23,Urban,dm_diagnosed,66.3,60.6,71.9,Proportion,"66.3 (60.6, 71.9)",1192,,NA,Madhya Pradesh,Central
24,Rural,dm_screened,63.4,59.7,67.1,Proportion,"63.4 (59.7, 67.1)",2306,,NA,Gujarat,West
24,Rural,dm_diagnosed,52.7,48.9,56.5,Proportion,"52.7 (48.9, 56.5)",2306,,NA,Gujarat,West
24,Urban,dm_screened,76,71.3,80.8,Proportion,"76 (71.3, 80.8)",1675,,NA,Gujarat,West
24,Urban,dm_diagnosed,64.5,59.8,69.3,Proportion,"64.5 (59.8, 69.3)",1675,,NA,Gujarat,West
25,Rural,dm_screened,52.1,40,64.2,Proportion,"52.1 (40, 64.2)",156,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,dm_diagnosed,36,24.8,47.2,Proportion,"36 (24.8, 47.2)",156,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_screened,60.7,47,74.4,Proportion,"60.7 (47, 74.4)",220,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_diagnosed,49.6,38.5,60.6,Proportion,"49.6 (38.5, 60.6)",220,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_screened,72.6,68.7,76.5,Proportion,"72.6 (68.7, 76.5)",2417,,NA,Maharashtra,West
27,Rural,dm_diagnosed,59.7,56.2,63.2,Proportion,"59.7 (56.2, 63.2)",2417,,NA,Maharashtra,West
27,Urban,dm_screened,80.4,75.6,85.2,Proportion,"80.4 (75.6, 85.2)",1721,,NA,Maharashtra,West
27,Urban,dm_diagnosed,67.6,61.8,73.4,Proportion,"67.6 (61.8, 73.4)",1721,,NA,Maharashtra,West
28,Rural,dm_screened,80,76.1,83.9,Proportion,"80 (76.1, 83.9)",1749,,NA,Andhra Pradesh,South
28,Rural,dm_diagnosed,61.5,57.6,65.5,Proportion,"61.5 (57.6, 65.5)",1749,,NA,Andhra Pradesh,South
28,Urban,dm_screened,84.5,80.4,88.6,Proportion,"84.5 (80.4, 88.6)",1015,,NA,Andhra Pradesh,South
28,Urban,dm_diagnosed,62.1,57.1,67,Proportion,"62.1 (57.1, 67)",1015,,NA,Andhra Pradesh,South
29,Rural,dm_screened,78.8,75.9,81.8,Proportion,"78.8 (75.9, 81.8)",3149,,NA,Karnataka,South
29,Rural,dm_diagnosed,62.4,58.9,66,Proportion,"62.4 (58.9, 66)",3149,,NA,Karnataka,South
29,Urban,dm_screened,82.5,78.4,86.5,Proportion,"82.5 (78.4, 86.5)",1815,,NA,Karnataka,South
29,Urban,dm_diagnosed,66.2,60.9,71.5,Proportion,"66.2 (60.9, 71.5)",1815,,NA,Karnataka,South
30,Rural,dm_screened,92.2,84.5,99.8,Proportion,"92.2 (84.5, 99.8)",239,,NA,Goa,West
30,Rural,dm_diagnosed,71,56.3,85.7,Proportion,"71 (56.3, 85.7)",239,,NA,Goa,West
30,Urban,dm_screened,93.1,87.1,99.1,Proportion,"93.1 (87.1, 99.1)",352,,NA,Goa,West
30,Urban,dm_diagnosed,73.3,64.6,81.9,Proportion,"73.3 (64.6, 81.9)",352,,NA,Goa,West
31,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",57,,NA,Lakshadweep,South
31,Rural,dm_diagnosed,73.1,48.5,97.7,Proportion,"73.1 (48.5, 97.7)",57,,NA,Lakshadweep,South
31,Urban,dm_screened,99.7,99.2,100.3,Proportion,"99.7 (99.2, 100.3)",246,,NA,Lakshadweep,South
31,Urban,dm_diagnosed,87.8,80.1,95.5,Proportion,"87.8 (80.1, 95.5)",246,,NA,Lakshadweep,South
32,Rural,dm_screened,94,91.8,96.2,Proportion,"94 (91.8, 96.2)",3052,,NA,Kerala,South
32,Rural,dm_diagnosed,78.2,74.5,81.9,Proportion,"78.2 (74.5, 81.9)",3052,,NA,Kerala,South
32,Urban,dm_screened,95.4,92.8,97.9,Proportion,"95.4 (92.8, 97.9)",2128,,NA,Kerala,South
32,Urban,dm_diagnosed,83.7,79.7,87.7,Proportion,"83.7 (79.7, 87.7)",2128,,NA,Kerala,South
33,Rural,dm_screened,92,90.4,93.7,Proportion,"92 (90.4, 93.7)",4943,,NA,Tamil Nadu,South
33,Rural,dm_diagnosed,76,72.7,79.4,Proportion,"76 (72.7, 79.4)",4943,,NA,Tamil Nadu,South
33,Urban,dm_screened,93,91.4,94.6,Proportion,"93 (91.4, 94.6)",4476,,NA,Tamil Nadu,South
33,Urban,dm_diagnosed,80,77,82.9,Proportion,"80 (77, 82.9)",4476,,NA,Tamil Nadu,South
34,Rural,dm_screened,93.2,84.4,102,Proportion,"93.2 (84.4, 102)",188,,NA,Puducherry,South
34,Rural,dm_diagnosed,74.7,61.5,87.9,Proportion,"74.7 (61.5, 87.9)",188,,NA,Puducherry,South
34,Urban,dm_screened,92.4,84.9,99.8,Proportion,"92.4 (84.9, 99.8)",1136,,NA,Puducherry,South
34,Urban,dm_diagnosed,77.9,68.9,86.8,Proportion,"77.9 (68.9, 86.8)",1136,,NA,Puducherry,South
35,Rural,dm_screened,97.3,95,99.6,Proportion,"97.3 (95, 99.6)",370,,NA,Andaman & Nicobar Islands,South
35,Rural,dm_diagnosed,83.3,77.3,89.3,Proportion,"83.3 (77.3, 89.3)",370,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_screened,92.2,83.8,100.6,Proportion,"92.2 (83.8, 100.6)",125,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_diagnosed,75.5,62.5,88.6,Proportion,"75.5 (62.5, 88.6)",125,,NA,Andaman & Nicobar Islands,South
36,Rural,dm_screened,79.1,76.6,81.6,Proportion,"79.1 (76.6, 81.6)",3190,,NA,Telangana,South
36,Rural,dm_diagnosed,57.9,55.1,60.8,Proportion,"57.9 (55.1, 60.8)",3190,,NA,Telangana,South
36,Urban,dm_screened,87.1,83.7,90.4,Proportion,"87.1 (83.7, 90.4)",1692,,NA,Telangana,South
36,Urban,dm_diagnosed,67.7,62.5,72.8,Proportion,"67.7 (62.5, 72.8)",1692,,NA,Telangana,South
37,Rural,dm_screened,99.4,98.6,100.1,Proportion,"99.4 (98.6, 100.1)",289,,NA,Ladakh,North
37,Rural,dm_diagnosed,97.3,94.8,99.9,Proportion,"97.3 (94.8, 99.9)",289,,NA,Ladakh,North
37,Urban,dm_screened,100,100,100,Proportion,"100 (100, 100)",113,,NA,Ladakh,North
37,Urban,dm_diagnosed,98.3,96.5,100.2,Proportion,"98.3 (96.5, 100.2)",113,,NA,Ladakh,North
1,Rural,dm_screened,95,92.9,97.1,Proportion,"95 (92.9, 97.1)",1032,sex,Female,Jammu & Kashmir,North
1,Rural,dm_diagnosed,88.5,85.3,91.7,Proportion,"88.5 (85.3, 91.7)",1032,sex,Female,Jammu & Kashmir,North
1,Rural,dm_screened,96.1,94.3,97.9,Proportion,"96.1 (94.3, 97.9)",802,sex,Male,Jammu & Kashmir,North
1,Rural,dm_diagnosed,87.3,82.9,91.8,Proportion,"87.3 (82.9, 91.8)",802,sex,Male,Jammu & Kashmir,North
1,Urban,dm_screened,93.9,89.1,98.6,Proportion,"93.9 (89.1, 98.6)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_diagnosed,89.3,83,95.5,Proportion,"89.3 (83, 95.5)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_screened,96.2,93.3,99.2,Proportion,"96.2 (93.3, 99.2)",200,sex,Male,Jammu & Kashmir,North
1,Urban,dm_diagnosed,91.8,86.9,96.8,Proportion,"91.8 (86.9, 96.8)",200,sex,Male,Jammu & Kashmir,North
2,Rural,dm_screened,90.5,85.8,95.3,Proportion,"90.5 (85.8, 95.3)",788,sex,Female,Himachal Pradesh,North
2,Rural,dm_diagnosed,81.1,75.3,86.9,Proportion,"81.1 (75.3, 86.9)",788,sex,Female,Himachal Pradesh,North
2,Rural,dm_screened,81,73.4,88.6,Proportion,"81 (73.4, 88.6)",555,sex,Male,Himachal Pradesh,North
2,Rural,dm_diagnosed,67.2,58.7,75.7,Proportion,"67.2 (58.7, 75.7)",555,sex,Male,Himachal Pradesh,North
2,Urban,dm_screened,89.2,79,99.5,Proportion,"89.2 (79, 99.5)",108,sex,Female,Himachal Pradesh,North
2,Urban,dm_diagnosed,72.1,54,90.2,Proportion,"72.1 (54, 90.2)",108,sex,Female,Himachal Pradesh,North
2,Urban,dm_screened,99.5,98.5,100.5,Proportion,"99.5 (98.5, 100.5)",71,sex,Male,Himachal Pradesh,North
2,Urban,dm_diagnosed,84.6,67,102.2,Proportion,"84.6 (67, 102.2)",71,sex,Male,Himachal Pradesh,North
3,Rural,dm_screened,89.4,86.8,92,Proportion,"89.4 (86.8, 92)",1353,sex,Female,Punjab,North
3,Rural,dm_diagnosed,73,68.9,77.2,Proportion,"73 (68.9, 77.2)",1353,sex,Female,Punjab,North
3,Rural,dm_screened,84.9,80.4,89.5,Proportion,"84.9 (80.4, 89.5)",929,sex,Male,Punjab,North
3,Rural,dm_diagnosed,69.2,63.4,74.9,Proportion,"69.2 (63.4, 74.9)",929,sex,Male,Punjab,North
3,Urban,dm_screened,90.3,85.4,95.3,Proportion,"90.3 (85.4, 95.3)",723,sex,Female,Punjab,North
3,Urban,dm_diagnosed,74.4,67.4,81.4,Proportion,"74.4 (67.4, 81.4)",723,sex,Female,Punjab,North
3,Urban,dm_screened,86.2,78.6,93.8,Proportion,"86.2 (78.6, 93.8)",542,sex,Male,Punjab,North
3,Urban,dm_diagnosed,69.6,60.7,78.4,Proportion,"69.6 (60.7, 78.4)",542,sex,Male,Punjab,North
4,Rural,dm_screened,30.4,30.4,30.4,Proportion,"30.4 (30.4, 30.4)",3,sex,Female,Chandigarh,North
4,Rural,dm_diagnosed,30.4,30.4,30.4,Proportion,"30.4 (30.4, 30.4)",3,sex,Female,Chandigarh,North
4,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",2,sex,Male,Chandigarh,North
4,Rural,dm_diagnosed,39.3,39.3,39.3,Proportion,"39.3 (39.3, 39.3)",2,sex,Male,Chandigarh,North
4,Urban,dm_screened,86.6,76.3,97,Proportion,"86.6 (76.3, 97)",82,sex,Female,Chandigarh,North
4,Urban,dm_diagnosed,63.2,51.4,75,Proportion,"63.2 (51.4, 75)",82,sex,Female,Chandigarh,North
4,Urban,dm_screened,85.9,73.7,98.2,Proportion,"85.9 (73.7, 98.2)",45,sex,Male,Chandigarh,North
4,Urban,dm_diagnosed,62.1,42.7,81.5,Proportion,"62.1 (42.7, 81.5)",45,sex,Male,Chandigarh,North
5,Rural,dm_screened,86.2,80.1,92.2,Proportion,"86.2 (80.1, 92.2)",464,sex,Female,Uttarakhand,Central
5,Rural,dm_diagnosed,73.1,64.4,81.8,Proportion,"73.1 (64.4, 81.8)",464,sex,Female,Uttarakhand,Central
5,Rural,dm_screened,84.3,78.1,90.5,Proportion,"84.3 (78.1, 90.5)",506,sex,Male,Uttarakhand,Central
5,Rural,dm_diagnosed,69.8,61.8,77.8,Proportion,"69.8 (61.8, 77.8)",506,sex,Male,Uttarakhand,Central
5,Urban,dm_screened,84,74.7,93.3,Proportion,"84 (74.7, 93.3)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_diagnosed,73.1,62.5,83.6,Proportion,"73.1 (62.5, 83.6)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_screened,66.1,54.2,78,Proportion,"66.1 (54.2, 78)",207,sex,Male,Uttarakhand,Central
5,Urban,dm_diagnosed,60.5,49.1,72,Proportion,"60.5 (49.1, 72)",207,sex,Male,Uttarakhand,Central
6,Rural,dm_screened,89.3,86.8,91.7,Proportion,"89.3 (86.8, 91.7)",940,sex,Female,Haryana,North
6,Rural,dm_diagnosed,76.8,72.8,80.8,Proportion,"76.8 (72.8, 80.8)",940,sex,Female,Haryana,North
6,Rural,dm_screened,78.1,73.5,82.6,Proportion,"78.1 (73.5, 82.6)",807,sex,Male,Haryana,North
6,Rural,dm_diagnosed,64,58.9,69.1,Proportion,"64 (58.9, 69.1)",807,sex,Male,Haryana,North
6,Urban,dm_screened,89.6,84.4,94.7,Proportion,"89.6 (84.4, 94.7)",646,sex,Female,Haryana,North
6,Urban,dm_diagnosed,82.6,76.7,88.4,Proportion,"82.6 (76.7, 88.4)",646,sex,Female,Haryana,North
6,Urban,dm_screened,88.8,84.5,93.2,Proportion,"88.8 (84.5, 93.2)",568,sex,Male,Haryana,North
6,Urban,dm_diagnosed,77.2,71.3,83.1,Proportion,"77.2 (71.3, 83.1)",568,sex,Male,Haryana,North
7,Rural,dm_screened,96.5,90.6,102.4,Proportion,"96.5 (90.6, 102.4)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_diagnosed,78.7,58.4,98.9,Proportion,"78.7 (58.4, 98.9)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",19,sex,Male,Nct Of Delhi,North
7,Rural,dm_diagnosed,74.6,39.3,109.9,Proportion,"74.6 (39.3, 109.9)",19,sex,Male,Nct Of Delhi,North
7,Urban,dm_screened,91.7,88.8,94.6,Proportion,"91.7 (88.8, 94.6)",905,sex,Female,Nct Of Delhi,North
7,Urban,dm_diagnosed,78,73.8,82.3,Proportion,"78 (73.8, 82.3)",905,sex,Female,Nct Of Delhi,North
7,Urban,dm_screened,85,80.5,89.4,Proportion,"85 (80.5, 89.4)",753,sex,Male,Nct Of Delhi,North
7,Urban,dm_diagnosed,66.4,60.6,72.3,Proportion,"66.4 (60.6, 72.3)",753,sex,Male,Nct Of Delhi,North
8,Rural,dm_screened,82,77.9,86.1,Proportion,"82 (77.9, 86.1)",896,sex,Female,Rajasthan,North
8,Rural,dm_diagnosed,76.3,71.7,81,Proportion,"76.3 (71.7, 81)",896,sex,Female,Rajasthan,North
8,Rural,dm_screened,82.2,78.5,85.9,Proportion,"82.2 (78.5, 85.9)",891,sex,Male,Rajasthan,North
8,Rural,dm_diagnosed,77,72.8,81.1,Proportion,"77 (72.8, 81.1)",891,sex,Male,Rajasthan,North
8,Urban,dm_screened,89.7,85.9,93.6,Proportion,"89.7 (85.9, 93.6)",496,sex,Female,Rajasthan,North
8,Urban,dm_diagnosed,85.4,80.6,90.1,Proportion,"85.4 (80.6, 90.1)",496,sex,Female,Rajasthan,North
8,Urban,dm_screened,85.4,79.6,91.2,Proportion,"85.4 (79.6, 91.2)",459,sex,Male,Rajasthan,North
8,Urban,dm_diagnosed,81.2,75,87.4,Proportion,"81.2 (75, 87.4)",459,sex,Male,Rajasthan,North
9,Rural,dm_screened,81.1,79,83.2,Proportion,"81.1 (79, 83.2)",3710,sex,Female,Uttar Pradesh,Central
9,Rural,dm_diagnosed,72.5,69.9,75.1,Proportion,"72.5 (69.9, 75.1)",3710,sex,Female,Uttar Pradesh,Central
9,Rural,dm_screened,77.3,74.9,79.6,Proportion,"77.3 (74.9, 79.6)",3139,sex,Male,Uttar Pradesh,Central
9,Rural,dm_diagnosed,68.3,65.6,71.1,Proportion,"68.3 (65.6, 71.1)",3139,sex,Male,Uttar Pradesh,Central
9,Urban,dm_screened,84.9,80.9,88.9,Proportion,"84.9 (80.9, 88.9)",1057,sex,Female,Uttar Pradesh,Central
9,Urban,dm_diagnosed,72.6,67.6,77.5,Proportion,"72.6 (67.6, 77.5)",1057,sex,Female,Uttar Pradesh,Central
9,Urban,dm_screened,78.4,74,82.8,Proportion,"78.4 (74, 82.8)",1021,sex,Male,Uttar Pradesh,Central
9,Urban,dm_diagnosed,65.9,60.7,71,Proportion,"65.9 (60.7, 71)",1021,sex,Male,Uttar Pradesh,Central
10,Rural,dm_screened,72.8,69.4,76.3,Proportion,"72.8 (69.4, 76.3)",1883,sex,Female,Bihar,East
10,Rural,dm_diagnosed,67.3,63.6,71,Proportion,"67.3 (63.6, 71)",1883,sex,Female,Bihar,East
10,Rural,dm_screened,73.8,70.5,77.2,Proportion,"73.8 (70.5, 77.2)",1776,sex,Male,Bihar,East
10,Rural,dm_diagnosed,67.1,63.4,70.9,Proportion,"67.1 (63.4, 70.9)",1776,sex,Male,Bihar,East
10,Urban,dm_screened,82.4,75.6,89.1,Proportion,"82.4 (75.6, 89.1)",415,sex,Female,Bihar,East
10,Urban,dm_diagnosed,74.2,65.5,82.8,Proportion,"74.2 (65.5, 82.8)",415,sex,Female,Bihar,East
10,Urban,dm_screened,81.1,73.2,89.1,Proportion,"81.1 (73.2, 89.1)",391,sex,Male,Bihar,East
10,Urban,dm_diagnosed,72.7,64,81.5,Proportion,"72.7 (64, 81.5)",391,sex,Male,Bihar,East
