REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
26,dm_diagnosed,83.8,74.2,93.4,Proportion,"83.8 (74.2, 93.4)",165,,NA,Himachal Pradesh,2,Kullu
27,dm_screened,93.6,88.9,98.4,Proportion,"93.6 (88.9, 98.4)",105,,NA,Himachal Pradesh,2,Mandi
27,dm_diagnosed,80.3,74.1,86.6,Proportion,"80.3 (74.1, 86.6)",105,,NA,Himachal Pradesh,2,Mandi
28,dm_screened,92.9,88.3,97.5,Proportion,"92.9 (88.3, 97.5)",194,,NA,Himachal Pradesh,2,Hamirpur
28,dm_diagnosed,79.1,73.4,84.7,Proportion,"79.1 (73.4, 84.7)",194,,NA,Himachal Pradesh,2,Hamirpur
29,dm_screened,87.8,83.5,92.1,Proportion,"87.8 (83.5, 92.1)",218,,NA,Himachal Pradesh,2,Una
29,dm_diagnosed,74.4,69,79.7,Proportion,"74.4 (69, 79.7)",218,,NA,Himachal Pradesh,2,Una
30,dm_screened,88.6,82.9,94.4,Proportion,"88.6 (82.9, 94.4)",126,,NA,Himachal Pradesh,2,Bilaspur
30,dm_diagnosed,73.9,67.7,80.1,Proportion,"73.9 (67.7, 80.1)",126,,NA,Himachal Pradesh,2,Bilaspur
31,dm_screened,95,90,100.1,Proportion,"95 (90, 100.1)",85,,NA,Himachal Pradesh,2,Solan
31,dm_diagnosed,81.3,71.9,90.6,Proportion,"81.3 (71.9, 90.6)",85,,NA,Himachal Pradesh,2,Solan
32,dm_screened,96.8,94,99.5,Proportion,"96.8 (94, 99.5)",143,,NA,Himachal Pradesh,2,Sirmaur
32,dm_diagnosed,82.3,73.8,90.9,Proportion,"82.3 (73.8, 90.9)",143,,NA,Himachal Pradesh,2,Sirmaur
33,dm_screened,97.3,94.4,100.1,Proportion,"97.3 (94.4, 100.1)",94,,NA,Himachal Pradesh,2,Shimla
33,dm_diagnosed,85.1,77.8,92.5,Proportion,"85.1 (77.8, 92.5)",94,,NA,Himachal Pradesh,2,Shimla
34,dm_screened,93.2,87.9,98.6,Proportion,"93.2 (87.9, 98.6)",75,,NA,Himachal Pradesh,2,Kinnaur
34,dm_diagnosed,79.7,71.1,88.3,Proportion,"79.7 (71.1, 88.3)",75,,NA,Himachal Pradesh,2,Kinnaur
36,dm_screened,95.5,92.5,98.6,Proportion,"95.5 (92.5, 98.6)",174,,NA,Punjab,3,Kapurthala
36,dm_diagnosed,79.6,73.7,85.4,Proportion,"79.6 (73.7, 85.4)",174,,NA,Punjab,3,Kapurthala
37,dm_screened,88.5,82,95,Proportion,"88.5 (82, 95)",164,,NA,Punjab,3,Jalandhar
37,dm_diagnosed,67.9,59.6,76.3,Proportion,"67.9 (59.6, 76.3)",164,,NA,Punjab,3,Jalandhar
38,dm_screened,92.2,86.5,97.9,Proportion,"92.2 (86.5, 97.9)",128,,NA,Punjab,3,Hoshiarpur
38,dm_diagnosed,75.7,66.5,84.8,Proportion,"75.7 (66.5, 84.8)",128,,NA,Punjab,3,Hoshiarpur
39,dm_screened,95.7,92.5,98.9,Proportion,"95.7 (92.5, 98.9)",147,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,dm_diagnosed,71.3,63.1,79.5,Proportion,"71.3 (63.1, 79.5)",147,,NA,Punjab,3,Shahid Bhagat Singh Nagar
40,dm_screened,93.7,90.4,97.1,Proportion,"93.7 (90.4, 97.1)",168,,NA,Punjab,3,Fatehgarh Sahib
40,dm_diagnosed,78.2,71.2,85.2,Proportion,"78.2 (71.2, 85.2)",168,,NA,Punjab,3,Fatehgarh Sahib
41,dm_screened,94.1,90.1,98.1,Proportion,"94.1 (90.1, 98.1)",136,,NA,Punjab,3,Ludhiana
41,dm_diagnosed,79,70.9,87,Proportion,"79 (70.9, 87)",136,,NA,Punjab,3,Ludhiana
42,dm_screened,86.4,80.6,92.3,Proportion,"86.4 (80.6, 92.3)",161,,NA,Punjab,3,Moga
42,dm_diagnosed,70.9,64,77.8,Proportion,"70.9 (64, 77.8)",161,,NA,Punjab,3,Moga
44,dm_screened,83.8,77.8,89.7,Proportion,"83.8 (77.8, 89.7)",146,,NA,Punjab,3,Muktsar
44,dm_diagnosed,70.1,62.3,77.9,Proportion,"70.1 (62.3, 77.9)",146,,NA,Punjab,3,Muktsar
45,dm_screened,88.1,82.3,93.9,Proportion,"88.1 (82.3, 93.9)",216,,NA,Punjab,3,Faridkot
45,dm_diagnosed,77.5,70.4,84.6,Proportion,"77.5 (70.4, 84.6)",216,,NA,Punjab,3,Faridkot
46,dm_screened,86.2,79.4,92.9,Proportion,"86.2 (79.4, 92.9)",166,,NA,Punjab,3,Bathinda
46,dm_diagnosed,78.1,70.4,85.8,Proportion,"78.1 (70.4, 85.8)",166,,NA,Punjab,3,Bathinda
47,dm_screened,75,64.1,86,Proportion,"75 (64.1, 86)",132,,NA,Punjab,3,Mansa
47,dm_diagnosed,66.5,55.7,77.3,Proportion,"66.5 (55.7, 77.3)",132,,NA,Punjab,3,Mansa
48,dm_screened,94.2,90.6,97.8,Proportion,"94.2 (90.6, 97.8)",151,,NA,Punjab,3,Patiala
48,dm_diagnosed,70.3,61,79.7,Proportion,"70.3 (61, 79.7)",151,,NA,Punjab,3,Patiala
49,dm_screened,92.2,85.9,98.5,Proportion,"92.2 (85.9, 98.5)",139,,NA,Punjab,3,Amritsar
49,dm_diagnosed,81.2,71.4,91,Proportion,"81.2 (71.4, 91)",139,,NA,Punjab,3,Amritsar
50,dm_screened,87.7,80.8,94.7,Proportion,"87.7 (80.8, 94.7)",109,,NA,Punjab,3,Tarn Taran
50,dm_diagnosed,62,53.1,70.9,Proportion,"62 (53.1, 70.9)",109,,NA,Punjab,3,Tarn Taran
51,dm_screened,93.9,90.3,97.5,Proportion,"93.9 (90.3, 97.5)",194,,NA,Punjab,3,Rupnagar
51,dm_diagnosed,72.8,66.8,78.7,Proportion,"72.8 (66.8, 78.7)",194,,NA,Punjab,3,Rupnagar
52,dm_screened,92.8,87.4,98.2,Proportion,"92.8 (87.4, 98.2)",167,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
52,dm_diagnosed,67.5,58.5,76.4,Proportion,"67.5 (58.5, 76.4)",167,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
53,dm_screened,82.5,75.2,89.7,Proportion,"82.5 (75.2, 89.7)",145,,NA,Punjab,3,Sangrur
53,dm_diagnosed,73.1,63.4,82.7,Proportion,"73.1 (63.4, 82.7)",145,,NA,Punjab,3,Sangrur
54,dm_screened,92.2,88.1,96.4,Proportion,"92.2 (88.1, 96.4)",159,,NA,Punjab,3,Barnala
54,dm_diagnosed,78.3,72.5,84.1,Proportion,"78.3 (72.5, 84.1)",159,,NA,Punjab,3,Barnala
55,dm_screened,91.6,87.4,95.8,Proportion,"91.6 (87.4, 95.8)",132,,NA,Chandigarh,4,Chandigarh
55,dm_diagnosed,73.4,65.7,81.1,Proportion,"73.4 (65.7, 81.1)",132,,NA,Chandigarh,4,Chandigarh
56,dm_screened,67.1,52.1,82.1,Proportion,"67.1 (52.1, 82.1)",69,,NA,Uttarakhand,5,Uttarkashi
56,dm_diagnosed,50,35.9,64.1,Proportion,"50 (35.9, 64.1)",69,,NA,Uttarakhand,5,Uttarkashi
57,dm_screened,85.3,76.6,93.9,Proportion,"85.3 (76.6, 93.9)",76,,NA,Uttarakhand,5,Chamoli
57,dm_diagnosed,72.2,63.1,81.2,Proportion,"72.2 (63.1, 81.2)",76,,NA,Uttarakhand,5,Chamoli
58,dm_screened,75.7,65,86.3,Proportion,"75.7 (65, 86.3)",89,,NA,Uttarakhand,5,Rudraprayag
58,dm_diagnosed,63.5,52.5,74.6,Proportion,"63.5 (52.5, 74.6)",89,,NA,Uttarakhand,5,Rudraprayag
59,dm_screened,83,73.8,92.2,Proportion,"83 (73.8, 92.2)",97,,NA,Uttarakhand,5,Tehri Garhwal
59,dm_diagnosed,71.7,60.3,83,Proportion,"71.7 (60.3, 83)",97,,NA,Uttarakhand,5,Tehri Garhwal
60,dm_screened,87.4,80.9,94,Proportion,"87.4 (80.9, 94)",149,,NA,Uttarakhand,5,Dehradun
60,dm_diagnosed,74.7,66.2,83.2,Proportion,"74.7 (66.2, 83.2)",149,,NA,Uttarakhand,5,Dehradun
61,dm_screened,89.4,82.8,96,Proportion,"89.4 (82.8, 96)",103,,NA,Uttarakhand,5,Garhwal
61,dm_diagnosed,82.7,74.3,91.1,Proportion,"82.7 (74.3, 91.1)",103,,NA,Uttarakhand,5,Garhwal
62,dm_screened,84.9,75.9,93.9,Proportion,"84.9 (75.9, 93.9)",78,,NA,Uttarakhand,5,Pithoragarh
62,dm_diagnosed,67.2,57.9,76.5,Proportion,"67.2 (57.9, 76.5)",78,,NA,Uttarakhand,5,Pithoragarh
63,dm_screened,74,64.2,83.8,Proportion,"74 (64.2, 83.8)",85,,NA,Uttarakhand,5,Bageshwar
63,dm_diagnosed,60.6,46.7,74.5,Proportion,"60.6 (46.7, 74.5)",85,,NA,Uttarakhand,5,Bageshwar
64,dm_screened,86.9,78.7,95.2,Proportion,"86.9 (78.7, 95.2)",101,,NA,Uttarakhand,5,Almora
64,dm_diagnosed,81,72.6,89.4,Proportion,"81 (72.6, 89.4)",101,,NA,Uttarakhand,5,Almora
65,dm_screened,77.1,67.5,86.8,Proportion,"77.1 (67.5, 86.8)",122,,NA,Uttarakhand,5,Champawat
65,dm_diagnosed,73.2,63.1,83.3,Proportion,"73.2 (63.1, 83.3)",122,,NA,Uttarakhand,5,Champawat
66,dm_screened,93.9,90.3,97.4,Proportion,"93.9 (90.3, 97.4)",171,,NA,Uttarakhand,5,Nainital
66,dm_diagnosed,86.5,80.2,92.8,Proportion,"86.5 (80.2, 92.8)",171,,NA,Uttarakhand,5,Nainital
67,dm_screened,79,71.3,86.8,Proportion,"79 (71.3, 86.8)",155,,NA,Uttarakhand,5,Udham Singh Nagar
67,dm_diagnosed,61.4,53,69.9,Proportion,"61.4 (53, 69.9)",155,,NA,Uttarakhand,5,Udham Singh Nagar
68,dm_screened,87.1,81.3,93,Proportion,"87.1 (81.3, 93)",121,,NA,Uttarakhand,5,Hardwar
68,dm_diagnosed,80.2,72.6,87.8,Proportion,"80.2 (72.6, 87.8)",121,,NA,Uttarakhand,5,Hardwar
69,dm_screened,94.9,90,99.7,Proportion,"94.9 (90, 99.7)",127,,NA,Haryana,6,Panchkula
69,dm_diagnosed,66,54.8,77.3,Proportion,"66 (54.8, 77.3)",127,,NA,Haryana,6,Panchkula
70,dm_screened,91.4,87.1,95.8,Proportion,"91.4 (87.1, 95.8)",187,,NA,Haryana,6,Ambala
70,dm_diagnosed,79,71.7,86.2,Proportion,"79 (71.7, 86.2)",187,,NA,Haryana,6,Ambala
71,dm_screened,88.8,83.6,93.9,Proportion,"88.8 (83.6, 93.9)",243,,NA,Haryana,6,Yamunanagar
71,dm_diagnosed,75.1,69.2,80.9,Proportion,"75.1 (69.2, 80.9)",243,,NA,Haryana,6,Yamunanagar
72,dm_screened,93.6,89.5,97.7,Proportion,"93.6 (89.5, 97.7)",253,,NA,Haryana,6,Kurukshetra
72,dm_diagnosed,85.1,78.3,91.9,Proportion,"85.1 (78.3, 91.9)",253,,NA,Haryana,6,Kurukshetra
73,dm_screened,91.7,84,99.4,Proportion,"91.7 (84, 99.4)",93,,NA,Haryana,6,Kaithal
73,dm_diagnosed,74.9,62.8,86.9,Proportion,"74.9 (62.8, 86.9)",93,,NA,Haryana,6,Kaithal
74,dm_screened,92.4,88.6,96.2,Proportion,"92.4 (88.6, 96.2)",156,,NA,Haryana,6,Karnal
74,dm_diagnosed,75.8,68.7,83,Proportion,"75.8 (68.7, 83)",156,,NA,Haryana,6,Karnal
75,dm_screened,89.4,84.9,94,Proportion,"89.4 (84.9, 94)",182,,NA,Haryana,6,Panipat
75,dm_diagnosed,81.7,74.3,89.1,Proportion,"81.7 (74.3, 89.1)",182,,NA,Haryana,6,Panipat
76,dm_screened,84.9,77.6,92.2,Proportion,"84.9 (77.6, 92.2)",145,,NA,Haryana,6,Sonipat
76,dm_diagnosed,70.8,60.5,81.1,Proportion,"70.8 (60.5, 81.1)",145,,NA,Haryana,6,Sonipat
77,dm_screened,79.9,73,86.8,Proportion,"79.9 (73, 86.8)",108,,NA,Haryana,6,Jind
77,dm_diagnosed,55.6,44.7,66.4,Proportion,"55.6 (44.7, 66.4)",108,,NA,Haryana,6,Jind
78,dm_screened,81.5,73.8,89.1,Proportion,"81.5 (73.8, 89.1)",119,,NA,Haryana,6,Fatehabad
78,dm_diagnosed,58,48.8,67.1,Proportion,"58 (48.8, 67.1)",119,,NA,Haryana,6,Fatehabad
79,dm_screened,86,77.3,94.6,Proportion,"86 (77.3, 94.6)",139,,NA,Haryana,6,Sirsa
79,dm_diagnosed,79.8,70.4,89.3,Proportion,"79.8 (70.4, 89.3)",139,,NA,Haryana,6,Sirsa
80,dm_screened,89.7,84.4,95,Proportion,"89.7 (84.4, 95)",200,,NA,Haryana,6,Hisar
80,dm_diagnosed,79.8,71,88.6,Proportion,"79.8 (71, 88.6)",200,,NA,Haryana,6,Hisar
82,dm_screened,95.5,91.7,99.3,Proportion,"95.5 (91.7, 99.3)",236,,NA,Haryana,6,Rohtak
82,dm_diagnosed,86,78.9,93.1,Proportion,"86 (78.9, 93.1)",236,,NA,Haryana,6,Rohtak
83,dm_screened,82.1,75,89.2,Proportion,"82.1 (75, 89.2)",113,,NA,Haryana,6,Jhajjar
83,dm_diagnosed,65.8,58.6,73,Proportion,"65.8 (58.6, 73)",113,,NA,Haryana,6,Jhajjar
84,dm_screened,74.5,62.4,86.5,Proportion,"74.5 (62.4, 86.5)",107,,NA,Haryana,6,Mahendragarh
84,dm_diagnosed,48.8,37.5,60.2,Proportion,"48.8 (37.5, 60.2)",107,,NA,Haryana,6,Mahendragarh
85,dm_screened,77.4,64.3,90.5,Proportion,"77.4 (64.3, 90.5)",85,,NA,Haryana,6,Rewari
85,dm_diagnosed,67.7,54,81.5,Proportion,"67.7 (54, 81.5)",85,,NA,Haryana,6,Rewari
86,dm_screened,86.3,78.2,94.5,Proportion,"86.3 (78.2, 94.5)",57,,NA,Haryana,6,Gurgaon
86,dm_diagnosed,78.8,70,87.5,Proportion,"78.8 (70, 87.5)",57,,NA,Haryana,6,Gurgaon
87,dm_screened,63.2,41.3,85.1,Proportion,"63.2 (41.3, 85.1)",45,,NA,Haryana,6,Mewat
87,dm_diagnosed,48.2,30.6,65.9,Proportion,"48.2 (30.6, 65.9)",45,,NA,Haryana,6,Mewat
88,dm_screened,93.1,88.6,97.6,Proportion,"93.1 (88.6, 97.6)",121,,NA,Haryana,6,Faridabad
88,dm_diagnosed,81.8,73.4,90.1,Proportion,"81.8 (73.4, 90.1)",121,,NA,Haryana,6,Faridabad
89,dm_screened,80.4,71.7,89,Proportion,"80.4 (71.7, 89)",110,,NA,Haryana,6,Palwal
89,dm_diagnosed,67.3,57.8,76.8,Proportion,"67.3 (57.8, 76.8)",110,,NA,Haryana,6,Palwal
99,dm_screened,82.5,73.7,91.3,Proportion,"82.5 (73.7, 91.3)",214,,NA,Rajasthan,8,Ganganagar
99,dm_diagnosed,77.1,67.3,87,Proportion,"77.1 (67.3, 87)",214,,NA,Rajasthan,8,Ganganagar
100,dm_screened,89.5,83.1,95.9,Proportion,"89.5 (83.1, 95.9)",197,,NA,Rajasthan,8,Hanumangarh
100,dm_diagnosed,84.5,77,92,Proportion,"84.5 (77, 92)",197,,NA,Rajasthan,8,Hanumangarh
101,dm_screened,91.1,83.7,98.4,Proportion,"91.1 (83.7, 98.4)",138,,NA,Rajasthan,8,Bikaner
101,dm_diagnosed,85.3,76.5,94.1,Proportion,"85.3 (76.5, 94.1)",138,,NA,Rajasthan,8,Bikaner
102,dm_screened,86.9,77.8,95.9,Proportion,"86.9 (77.8, 95.9)",141,,NA,Rajasthan,8,Churu
102,dm_diagnosed,80.7,71.5,89.8,Proportion,"80.7 (71.5, 89.8)",141,,NA,Rajasthan,8,Churu
103,dm_screened,91,85.7,96.2,Proportion,"91 (85.7, 96.2)",163,,NA,Rajasthan,8,Jhunjhunun
103,dm_diagnosed,89.2,83.2,95.2,Proportion,"89.2 (83.2, 95.2)",163,,NA,Rajasthan,8,Jhunjhunun
104,dm_screened,73.2,62,84.4,Proportion,"73.2 (62, 84.4)",57,,NA,Rajasthan,8,Alwar
104,dm_diagnosed,63.4,50,76.7,Proportion,"63.4 (50, 76.7)",57,,NA,Rajasthan,8,Alwar
105,dm_screened,66,56.7,75.3,Proportion,"66 (56.7, 75.3)",74,,NA,Rajasthan,8,Bharatpur
105,dm_diagnosed,60.3,49,71.6,Proportion,"60.3 (49, 71.6)",74,,NA,Rajasthan,8,Bharatpur
106,dm_screened,65.3,43.4,87.2,Proportion,"65.3 (43.4, 87.2)",47,,NA,Rajasthan,8,Dhaulpur
106,dm_diagnosed,54.1,35.3,73,Proportion,"54.1 (35.3, 73)",47,,NA,Rajasthan,8,Dhaulpur
107,dm_screened,71.4,55.3,87.4,Proportion,"71.4 (55.3, 87.4)",37,,NA,Rajasthan,8,Karauli
107,dm_diagnosed,56.6,39.8,73.5,Proportion,"56.6 (39.8, 73.5)",37,,NA,Rajasthan,8,Karauli
108,dm_screened,82.4,71.3,93.4,Proportion,"82.4 (71.3, 93.4)",53,,NA,Rajasthan,8,Sawai Madhopur
108,dm_diagnosed,72.4,58.6,86.3,Proportion,"72.4 (58.6, 86.3)",53,,NA,Rajasthan,8,Sawai Madhopur
109,dm_screened,56.3,41.7,70.9,Proportion,"56.3 (41.7, 70.9)",53,,NA,Rajasthan,8,Dausa
109,dm_diagnosed,54.5,41.4,67.6,Proportion,"54.5 (41.4, 67.6)",53,,NA,Rajasthan,8,Dausa
110,dm_screened,79.9,69.4,90.3,Proportion,"79.9 (69.4, 90.3)",96,,NA,Rajasthan,8,Jaipur
110,dm_diagnosed,73.9,62.5,85.3,Proportion,"73.9 (62.5, 85.3)",96,,NA,Rajasthan,8,Jaipur
111,dm_screened,86,78.7,93.3,Proportion,"86 (78.7, 93.3)",135,,NA,Rajasthan,8,Sikar
111,dm_diagnosed,82.3,74.6,90,Proportion,"82.3 (74.6, 90)",135,,NA,Rajasthan,8,Sikar
112,dm_screened,68.8,56.6,81,Proportion,"68.8 (56.6, 81)",69,,NA,Rajasthan,8,Nagaur
112,dm_diagnosed,60.4,46.9,73.9,Proportion,"60.4 (46.9, 73.9)",69,,NA,Rajasthan,8,Nagaur
113,dm_screened,92.9,86.9,98.9,Proportion,"92.9 (86.9, 98.9)",116,,NA,Rajasthan,8,Jodhpur
113,dm_diagnosed,90.8,82.9,98.8,Proportion,"90.8 (82.9, 98.8)",116,,NA,Rajasthan,8,Jodhpur
114,dm_screened,97.2,93.2,101.3,Proportion,"97.2 (93.2, 101.3)",64,,NA,Rajasthan,8,Jaisalmer
114,dm_diagnosed,86.4,77.1,95.6,Proportion,"86.4 (77.1, 95.6)",64,,NA,Rajasthan,8,Jaisalmer
115,dm_screened,73.7,53.7,93.7,Proportion,"73.7 (53.7, 93.7)",41,,NA,Rajasthan,8,Barmer
115,dm_diagnosed,64.4,46.1,82.7,Proportion,"64.4 (46.1, 82.7)",41,,NA,Rajasthan,8,Barmer
116,dm_screened,87.1,80.5,93.7,Proportion,"87.1 (80.5, 93.7)",65,,NA,Rajasthan,8,Jalor
116,dm_diagnosed,74,64.9,83.2,Proportion,"74 (64.9, 83.2)",65,,NA,Rajasthan,8,Jalor
117,dm_screened,92.7,86.6,98.8,Proportion,"92.7 (86.6, 98.8)",43,,NA,Rajasthan,8,Sirohi
117,dm_diagnosed,87.8,80.1,95.5,Proportion,"87.8 (80.1, 95.5)",43,,NA,Rajasthan,8,Sirohi
118,dm_screened,91.1,84.1,98.1,Proportion,"91.1 (84.1, 98.1)",119,,NA,Rajasthan,8,Pali
118,dm_diagnosed,83,71,94.9,Proportion,"83 (71, 94.9)",119,,NA,Rajasthan,8,Pali
119,dm_screened,83.6,76.4,90.8,Proportion,"83.6 (76.4, 90.8)",87,,NA,Rajasthan,8,Ajmer
119,dm_diagnosed,73.2,63.6,82.9,Proportion,"73.2 (63.6, 82.9)",87,,NA,Rajasthan,8,Ajmer
120,dm_screened,76.6,63.8,89.5,Proportion,"76.6 (63.8, 89.5)",53,,NA,Rajasthan,8,Tonk
120,dm_diagnosed,63.8,48.7,79,Proportion,"63.8 (48.7, 79)",53,,NA,Rajasthan,8,Tonk
121,dm_screened,68.2,56.3,80,Proportion,"68.2 (56.3, 80)",55,,NA,Rajasthan,8,Bundi
121,dm_diagnosed,60.3,46.8,73.9,Proportion,"60.3 (46.8, 73.9)",55,,NA,Rajasthan,8,Bundi
122,dm_screened,62.8,42.5,83.1,Proportion,"62.8 (42.5, 83.1)",65,,NA,Rajasthan,8,Bhilwara
122,dm_diagnosed,51.8,27,76.5,Proportion,"51.8 (27, 76.5)",65,,NA,Rajasthan,8,Bhilwara
123,dm_screened,81,70.2,91.7,Proportion,"81 (70.2, 91.7)",57,,NA,Rajasthan,8,Rajsamand
