REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
24,dm_screened,79.6,67.3,91.9,Proportion,"79.6 (67.3, 91.9)",188,,NA,Himachal Pradesh,2,Kangra
24,dm_diagnosed,61.5,47.7,75.3,Proportion,"61.5 (47.7, 75.3)",188,,NA,Himachal Pradesh,2,Kangra
25,dm_screened,96,88.7,103.3,Proportion,"96 (88.7, 103.3)",31,,NA,Himachal Pradesh,2,Lahul & Spiti
25,dm_diagnosed,95.1,87.6,102.5,Proportion,"95.1 (87.6, 102.5)",31,,NA,Himachal Pradesh,2,Lahul & Spiti
26,dm_screened,92.5,87.2,97.9,Proportion,"92.5 (87.2, 97.9)",165,,NA,Himachal Pradesh,2,Kullu
26,dm_diagnosed,86.6,78.7,94.6,Proportion,"86.6 (78.7, 94.6)",165,,NA,Himachal Pradesh,2,Kullu
27,dm_screened,90.8,79.3,102.3,Proportion,"90.8 (79.3, 102.3)",105,,NA,Himachal Pradesh,2,Mandi
27,dm_diagnosed,83.3,71.9,94.7,Proportion,"83.3 (71.9, 94.7)",105,,NA,Himachal Pradesh,2,Mandi
28,dm_screened,86.8,75.4,98.1,Proportion,"86.8 (75.4, 98.1)",194,,NA,Himachal Pradesh,2,Hamirpur
28,dm_diagnosed,76.3,63.6,88.9,Proportion,"76.3 (63.6, 88.9)",194,,NA,Himachal Pradesh,2,Hamirpur
29,dm_screened,85.7,78.6,92.8,Proportion,"85.7 (78.6, 92.8)",218,,NA,Himachal Pradesh,2,Una
29,dm_diagnosed,74.7,65.8,83.5,Proportion,"74.7 (65.8, 83.5)",218,,NA,Himachal Pradesh,2,Una
30,dm_screened,88.9,80.5,97.4,Proportion,"88.9 (80.5, 97.4)",126,,NA,Himachal Pradesh,2,Bilaspur
30,dm_diagnosed,72.8,60,85.5,Proportion,"72.8 (60, 85.5)",126,,NA,Himachal Pradesh,2,Bilaspur
31,dm_screened,96.9,93.8,100,Proportion,"96.9 (93.8, 100)",85,,NA,Himachal Pradesh,2,Solan
31,dm_diagnosed,89.8,84.7,94.8,Proportion,"89.8 (84.7, 94.8)",85,,NA,Himachal Pradesh,2,Solan
32,dm_screened,95,89.8,100.3,Proportion,"95 (89.8, 100.3)",143,,NA,Himachal Pradesh,2,Sirmaur
32,dm_diagnosed,82.5,72.3,92.6,Proportion,"82.5 (72.3, 92.6)",143,,NA,Himachal Pradesh,2,Sirmaur
33,dm_screened,98.2,96.3,100,Proportion,"98.2 (96.3, 100)",94,,NA,Himachal Pradesh,2,Shimla
33,dm_diagnosed,92.2,88.3,96.2,Proportion,"92.2 (88.3, 96.2)",94,,NA,Himachal Pradesh,2,Shimla
34,dm_screened,90.1,77.7,102.5,Proportion,"90.1 (77.7, 102.5)",75,,NA,Himachal Pradesh,2,Kinnaur
34,dm_diagnosed,76,60,92,Proportion,"76 (60, 92)",75,,NA,Himachal Pradesh,2,Kinnaur
36,dm_screened,95,89.7,100.3,Proportion,"95 (89.7, 100.3)",174,,NA,Punjab,3,Kapurthala
36,dm_diagnosed,75.5,63.7,87.2,Proportion,"75.5 (63.7, 87.2)",174,,NA,Punjab,3,Kapurthala
37,dm_screened,76,63.7,88.3,Proportion,"76 (63.7, 88.3)",164,,NA,Punjab,3,Jalandhar
37,dm_diagnosed,55.9,42.5,69.3,Proportion,"55.9 (42.5, 69.3)",164,,NA,Punjab,3,Jalandhar
38,dm_screened,92.4,85.2,99.5,Proportion,"92.4 (85.2, 99.5)",128,,NA,Punjab,3,Hoshiarpur
38,dm_diagnosed,76.8,66.2,87.4,Proportion,"76.8 (66.2, 87.4)",128,,NA,Punjab,3,Hoshiarpur
39,dm_screened,91.4,82.4,100.4,Proportion,"91.4 (82.4, 100.4)",147,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,dm_diagnosed,65.6,52.8,78.4,Proportion,"65.6 (52.8, 78.4)",147,,NA,Punjab,3,Shahid Bhagat Singh Nagar
40,dm_screened,93.2,87.7,98.7,Proportion,"93.2 (87.7, 98.7)",168,,NA,Punjab,3,Fatehgarh Sahib
40,dm_diagnosed,73.9,63.9,83.8,Proportion,"73.9 (63.9, 83.8)",168,,NA,Punjab,3,Fatehgarh Sahib
41,dm_screened,89.7,80.8,98.7,Proportion,"89.7 (80.8, 98.7)",136,,NA,Punjab,3,Ludhiana
41,dm_diagnosed,72.3,59.3,85.3,Proportion,"72.3 (59.3, 85.3)",136,,NA,Punjab,3,Ludhiana
42,dm_screened,81.7,72.6,90.8,Proportion,"81.7 (72.6, 90.8)",161,,NA,Punjab,3,Moga
42,dm_diagnosed,61.6,52.3,71,Proportion,"61.6 (52.3, 71)",161,,NA,Punjab,3,Moga
44,dm_screened,81.4,72.4,90.3,Proportion,"81.4 (72.4, 90.3)",146,,NA,Punjab,3,Muktsar
44,dm_diagnosed,65,53.6,76.3,Proportion,"65 (53.6, 76.3)",146,,NA,Punjab,3,Muktsar
45,dm_screened,84.7,75.9,93.5,Proportion,"84.7 (75.9, 93.5)",216,,NA,Punjab,3,Faridkot
45,dm_diagnosed,76.1,66.1,86.1,Proportion,"76.1 (66.1, 86.1)",216,,NA,Punjab,3,Faridkot
46,dm_screened,90.3,85,95.7,Proportion,"90.3 (85, 95.7)",166,,NA,Punjab,3,Bathinda
46,dm_diagnosed,80.2,71.1,89.3,Proportion,"80.2 (71.1, 89.3)",166,,NA,Punjab,3,Bathinda
47,dm_screened,71.7,57.8,85.6,Proportion,"71.7 (57.8, 85.6)",132,,NA,Punjab,3,Mansa
47,dm_diagnosed,64.6,50.6,78.6,Proportion,"64.6 (50.6, 78.6)",132,,NA,Punjab,3,Mansa
48,dm_screened,87.8,74.8,100.7,Proportion,"87.8 (74.8, 100.7)",151,,NA,Punjab,3,Patiala
48,dm_diagnosed,60.3,45,75.7,Proportion,"60.3 (45, 75.7)",151,,NA,Punjab,3,Patiala
49,dm_screened,88.9,78.6,99.3,Proportion,"88.9 (78.6, 99.3)",139,,NA,Punjab,3,Amritsar
49,dm_diagnosed,75.9,62.5,89.4,Proportion,"75.9 (62.5, 89.4)",139,,NA,Punjab,3,Amritsar
50,dm_screened,80.5,69.3,91.8,Proportion,"80.5 (69.3, 91.8)",109,,NA,Punjab,3,Tarn Taran
50,dm_diagnosed,54.1,43.2,65,Proportion,"54.1 (43.2, 65)",109,,NA,Punjab,3,Tarn Taran
51,dm_screened,89.9,82,97.9,Proportion,"89.9 (82, 97.9)",194,,NA,Punjab,3,Rupnagar
51,dm_diagnosed,66.9,54.2,79.7,Proportion,"66.9 (54.2, 79.7)",194,,NA,Punjab,3,Rupnagar
52,dm_screened,95.3,91.8,98.8,Proportion,"95.3 (91.8, 98.8)",167,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
52,dm_diagnosed,64.7,49.3,80.2,Proportion,"64.7 (49.3, 80.2)",167,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
53,dm_screened,85.2,77.7,92.8,Proportion,"85.2 (77.7, 92.8)",145,,NA,Punjab,3,Sangrur
53,dm_diagnosed,79,70.7,87.3,Proportion,"79 (70.7, 87.3)",145,,NA,Punjab,3,Sangrur
54,dm_screened,92.9,86,99.8,Proportion,"92.9 (86, 99.8)",159,,NA,Punjab,3,Barnala
54,dm_diagnosed,72.5,60.6,84.4,Proportion,"72.5 (60.6, 84.4)",159,,NA,Punjab,3,Barnala
55,dm_screened,86,79.6,92.4,Proportion,"86 (79.6, 92.4)",132,,NA,Chandigarh,4,Chandigarh
55,dm_diagnosed,62.8,52,73.6,Proportion,"62.8 (52, 73.6)",132,,NA,Chandigarh,4,Chandigarh
56,dm_screened,73.7,58.2,89.2,Proportion,"73.7 (58.2, 89.2)",69,,NA,Uttarakhand,5,Uttarkashi
56,dm_diagnosed,51.3,31.3,71.3,Proportion,"51.3 (31.3, 71.3)",69,,NA,Uttarakhand,5,Uttarkashi
57,dm_screened,85,74.2,95.7,Proportion,"85 (74.2, 95.7)",76,,NA,Uttarakhand,5,Chamoli
57,dm_diagnosed,73.6,64,83.3,Proportion,"73.6 (64, 83.3)",76,,NA,Uttarakhand,5,Chamoli
58,dm_screened,71.5,51.7,91.4,Proportion,"71.5 (51.7, 91.4)",89,,NA,Uttarakhand,5,Rudraprayag
58,dm_diagnosed,65.2,45.4,85,Proportion,"65.2 (45.4, 85)",89,,NA,Uttarakhand,5,Rudraprayag
59,dm_screened,91.2,86.4,96,Proportion,"91.2 (86.4, 96)",97,,NA,Uttarakhand,5,Tehri Garhwal
59,dm_diagnosed,84.8,78.7,90.8,Proportion,"84.8 (78.7, 90.8)",97,,NA,Uttarakhand,5,Tehri Garhwal
60,dm_screened,79.8,68.6,91.1,Proportion,"79.8 (68.6, 91.1)",149,,NA,Uttarakhand,5,Dehradun
60,dm_diagnosed,68.6,55.5,81.8,Proportion,"68.6 (55.5, 81.8)",149,,NA,Uttarakhand,5,Dehradun
61,dm_screened,89.7,81.1,98.4,Proportion,"89.7 (81.1, 98.4)",103,,NA,Uttarakhand,5,Garhwal
61,dm_diagnosed,84.3,71.8,96.8,Proportion,"84.3 (71.8, 96.8)",103,,NA,Uttarakhand,5,Garhwal
62,dm_screened,80.6,58.4,102.7,Proportion,"80.6 (58.4, 102.7)",78,,NA,Uttarakhand,5,Pithoragarh
62,dm_diagnosed,71.3,49.5,93,Proportion,"71.3 (49.5, 93)",78,,NA,Uttarakhand,5,Pithoragarh
63,dm_screened,71.8,57.9,85.8,Proportion,"71.8 (57.9, 85.8)",85,,NA,Uttarakhand,5,Bageshwar
63,dm_diagnosed,59.6,43.8,75.4,Proportion,"59.6 (43.8, 75.4)",85,,NA,Uttarakhand,5,Bageshwar
64,dm_screened,77,60.1,93.9,Proportion,"77 (60.1, 93.9)",101,,NA,Uttarakhand,5,Almora
64,dm_diagnosed,74.5,57.6,91.4,Proportion,"74.5 (57.6, 91.4)",101,,NA,Uttarakhand,5,Almora
65,dm_screened,75.9,62.6,89.3,Proportion,"75.9 (62.6, 89.3)",122,,NA,Uttarakhand,5,Champawat
65,dm_diagnosed,73.5,60.4,86.6,Proportion,"73.5 (60.4, 86.6)",122,,NA,Uttarakhand,5,Champawat
66,dm_screened,90.5,83.4,97.5,Proportion,"90.5 (83.4, 97.5)",171,,NA,Uttarakhand,5,Nainital
66,dm_diagnosed,86.6,78.3,94.9,Proportion,"86.6 (78.3, 94.9)",171,,NA,Uttarakhand,5,Nainital
67,dm_screened,76.9,67.1,86.7,Proportion,"76.9 (67.1, 86.7)",155,,NA,Uttarakhand,5,Udham Singh Nagar
67,dm_diagnosed,56.9,45.9,67.9,Proportion,"56.9 (45.9, 67.9)",155,,NA,Uttarakhand,5,Udham Singh Nagar
68,dm_screened,83,74.4,91.6,Proportion,"83 (74.4, 91.6)",121,,NA,Uttarakhand,5,Hardwar
68,dm_diagnosed,75.3,65.1,85.6,Proportion,"75.3 (65.1, 85.6)",121,,NA,Uttarakhand,5,Hardwar
69,dm_screened,91.1,80.5,101.8,Proportion,"91.1 (80.5, 101.8)",127,,NA,Haryana,6,Panchkula
69,dm_diagnosed,64.2,46.6,81.8,Proportion,"64.2 (46.6, 81.8)",127,,NA,Haryana,6,Panchkula
70,dm_screened,87.1,77.2,96.9,Proportion,"87.1 (77.2, 96.9)",187,,NA,Haryana,6,Ambala
70,dm_diagnosed,77.8,66,89.7,Proportion,"77.8 (66, 89.7)",187,,NA,Haryana,6,Ambala
71,dm_screened,86.3,79.9,92.6,Proportion,"86.3 (79.9, 92.6)",243,,NA,Haryana,6,Yamunanagar
71,dm_diagnosed,75.9,69,82.8,Proportion,"75.9 (69, 82.8)",243,,NA,Haryana,6,Yamunanagar
72,dm_screened,91.8,86.9,96.8,Proportion,"91.8 (86.9, 96.8)",253,,NA,Haryana,6,Kurukshetra
72,dm_diagnosed,84.4,77.9,90.9,Proportion,"84.4 (77.9, 90.9)",253,,NA,Haryana,6,Kurukshetra
73,dm_screened,91.6,81.8,101.4,Proportion,"91.6 (81.8, 101.4)",93,,NA,Haryana,6,Kaithal
73,dm_diagnosed,73,57.5,88.4,Proportion,"73 (57.5, 88.4)",93,,NA,Haryana,6,Kaithal
74,dm_screened,92.1,86.7,97.6,Proportion,"92.1 (86.7, 97.6)",156,,NA,Haryana,6,Karnal
74,dm_diagnosed,75.7,66,85.5,Proportion,"75.7 (66, 85.5)",156,,NA,Haryana,6,Karnal
75,dm_screened,90.4,85.4,95.4,Proportion,"90.4 (85.4, 95.4)",182,,NA,Haryana,6,Panipat
75,dm_diagnosed,83,74.9,91.1,Proportion,"83 (74.9, 91.1)",182,,NA,Haryana,6,Panipat
76,dm_screened,77.7,69.3,86,Proportion,"77.7 (69.3, 86)",145,,NA,Haryana,6,Sonipat
76,dm_diagnosed,66.8,57.1,76.5,Proportion,"66.8 (57.1, 76.5)",145,,NA,Haryana,6,Sonipat
77,dm_screened,73.1,63.5,82.7,Proportion,"73.1 (63.5, 82.7)",108,,NA,Haryana,6,Jind
77,dm_diagnosed,47.3,34.2,60.5,Proportion,"47.3 (34.2, 60.5)",108,,NA,Haryana,6,Jind
78,dm_screened,76.8,65.2,88.5,Proportion,"76.8 (65.2, 88.5)",119,,NA,Haryana,6,Fatehabad
78,dm_diagnosed,55.4,42.7,68.1,Proportion,"55.4 (42.7, 68.1)",119,,NA,Haryana,6,Fatehabad
79,dm_screened,86.6,77.1,96.2,Proportion,"86.6 (77.1, 96.2)",139,,NA,Haryana,6,Sirsa
79,dm_diagnosed,82.9,73.1,92.8,Proportion,"82.9 (73.1, 92.8)",139,,NA,Haryana,6,Sirsa
80,dm_screened,88.5,82.3,94.8,Proportion,"88.5 (82.3, 94.8)",200,,NA,Haryana,6,Hisar
80,dm_diagnosed,81.4,73.1,89.7,Proportion,"81.4 (73.1, 89.7)",200,,NA,Haryana,6,Hisar
82,dm_screened,96.7,93.9,99.5,Proportion,"96.7 (93.9, 99.5)",236,,NA,Haryana,6,Rohtak
82,dm_diagnosed,88.5,82.3,94.6,Proportion,"88.5 (82.3, 94.6)",236,,NA,Haryana,6,Rohtak
83,dm_screened,83.5,74.4,92.7,Proportion,"83.5 (74.4, 92.7)",113,,NA,Haryana,6,Jhajjar
83,dm_diagnosed,69.6,58.4,80.7,Proportion,"69.6 (58.4, 80.7)",113,,NA,Haryana,6,Jhajjar
84,dm_screened,63.4,47.1,79.6,Proportion,"63.4 (47.1, 79.6)",107,,NA,Haryana,6,Mahendragarh
84,dm_diagnosed,38.1,26.2,50.1,Proportion,"38.1 (26.2, 50.1)",107,,NA,Haryana,6,Mahendragarh
85,dm_screened,69.3,51.4,87.3,Proportion,"69.3 (51.4, 87.3)",85,,NA,Haryana,6,Rewari
85,dm_diagnosed,59.4,41.4,77.3,Proportion,"59.4 (41.4, 77.3)",85,,NA,Haryana,6,Rewari
86,dm_screened,79.7,67.8,91.6,Proportion,"79.7 (67.8, 91.6)",57,,NA,Haryana,6,Gurgaon
86,dm_diagnosed,65.5,53.3,77.7,Proportion,"65.5 (53.3, 77.7)",57,,NA,Haryana,6,Gurgaon
87,dm_screened,60.4,37.7,83,Proportion,"60.4 (37.7, 83)",45,,NA,Haryana,6,Mewat
87,dm_diagnosed,51.5,30.5,72.6,Proportion,"51.5 (30.5, 72.6)",45,,NA,Haryana,6,Mewat
88,dm_screened,89.7,80,99.4,Proportion,"89.7 (80, 99.4)",121,,NA,Haryana,6,Faridabad
88,dm_diagnosed,80.1,66.9,93.2,Proportion,"80.1 (66.9, 93.2)",121,,NA,Haryana,6,Faridabad
89,dm_screened,79.8,70.1,89.4,Proportion,"79.8 (70.1, 89.4)",110,,NA,Haryana,6,Palwal
89,dm_diagnosed,68.9,58.7,79.1,Proportion,"68.9 (58.7, 79.1)",110,,NA,Haryana,6,Palwal
99,dm_screened,85.5,77.3,93.7,Proportion,"85.5 (77.3, 93.7)",214,,NA,Rajasthan,8,Ganganagar
99,dm_diagnosed,79.3,68.6,89.9,Proportion,"79.3 (68.6, 89.9)",214,,NA,Rajasthan,8,Ganganagar
100,dm_screened,91.5,86.3,96.7,Proportion,"91.5 (86.3, 96.7)",197,,NA,Rajasthan,8,Hanumangarh
100,dm_diagnosed,88.1,82.4,93.9,Proportion,"88.1 (82.4, 93.9)",197,,NA,Rajasthan,8,Hanumangarh
101,dm_screened,93.9,89.3,98.6,Proportion,"93.9 (89.3, 98.6)",138,,NA,Rajasthan,8,Bikaner
101,dm_diagnosed,90.4,85.1,95.7,Proportion,"90.4 (85.1, 95.7)",138,,NA,Rajasthan,8,Bikaner
102,dm_screened,89.8,82.7,96.9,Proportion,"89.8 (82.7, 96.9)",141,,NA,Rajasthan,8,Churu
102,dm_diagnosed,85.3,78.1,92.5,Proportion,"85.3 (78.1, 92.5)",141,,NA,Rajasthan,8,Churu
103,dm_screened,93,88.9,97.1,Proportion,"93 (88.9, 97.1)",163,,NA,Rajasthan,8,Jhunjhunun
103,dm_diagnosed,91,85.3,96.6,Proportion,"91 (85.3, 96.6)",163,,NA,Rajasthan,8,Jhunjhunun
104,dm_screened,72.4,60.2,84.5,Proportion,"72.4 (60.2, 84.5)",57,,NA,Rajasthan,8,Alwar
104,dm_diagnosed,65.4,52.4,78.5,Proportion,"65.4 (52.4, 78.5)",57,,NA,Rajasthan,8,Alwar
105,dm_screened,62.3,46.1,78.5,Proportion,"62.3 (46.1, 78.5)",74,,NA,Rajasthan,8,Bharatpur
105,dm_diagnosed,59,42,76,Proportion,"59 (42, 76)",74,,NA,Rajasthan,8,Bharatpur
106,dm_screened,52.5,26.6,78.4,Proportion,"52.5 (26.6, 78.4)",47,,NA,Rajasthan,8,Dhaulpur
106,dm_diagnosed,41.7,23.5,59.9,Proportion,"41.7 (23.5, 59.9)",47,,NA,Rajasthan,8,Dhaulpur
107,dm_screened,71.1,49.2,92.9,Proportion,"71.1 (49.2, 92.9)",37,,NA,Rajasthan,8,Karauli
107,dm_diagnosed,48.3,26.4,70.2,Proportion,"48.3 (26.4, 70.2)",37,,NA,Rajasthan,8,Karauli
108,dm_screened,83.4,68.2,98.6,Proportion,"83.4 (68.2, 98.6)",53,,NA,Rajasthan,8,Sawai Madhopur
108,dm_diagnosed,67.4,43.5,91.2,Proportion,"67.4 (43.5, 91.2)",53,,NA,Rajasthan,8,Sawai Madhopur
109,dm_screened,53.9,31.7,76.1,Proportion,"53.9 (31.7, 76.1)",53,,NA,Rajasthan,8,Dausa
109,dm_diagnosed,53,31.8,74.3,Proportion,"53 (31.8, 74.3)",53,,NA,Rajasthan,8,Dausa
110,dm_screened,78,66,89.9,Proportion,"78 (66, 89.9)",96,,NA,Rajasthan,8,Jaipur
110,dm_diagnosed,72.6,59.7,85.6,Proportion,"72.6 (59.7, 85.6)",96,,NA,Rajasthan,8,Jaipur
111,dm_screened,87.4,80,94.9,Proportion,"87.4 (80, 94.9)",135,,NA,Rajasthan,8,Sikar
111,dm_diagnosed,85.3,77.3,93.3,Proportion,"85.3 (77.3, 93.3)",135,,NA,Rajasthan,8,Sikar
112,dm_screened,76.4,61.6,91.2,Proportion,"76.4 (61.6, 91.2)",69,,NA,Rajasthan,8,Nagaur
112,dm_diagnosed,71.2,57,85.4,Proportion,"71.2 (57, 85.4)",69,,NA,Rajasthan,8,Nagaur
113,dm_screened,92.6,84.9,100.2,Proportion,"92.6 (84.9, 100.2)",116,,NA,Rajasthan,8,Jodhpur
113,dm_diagnosed,91.3,82.8,99.9,Proportion,"91.3 (82.8, 99.9)",116,,NA,Rajasthan,8,Jodhpur
114,dm_screened,95.2,87.4,103,Proportion,"95.2 (87.4, 103)",64,,NA,Rajasthan,8,Jaisalmer
114,dm_diagnosed,84.4,71.9,96.9,Proportion,"84.4 (71.9, 96.9)",64,,NA,Rajasthan,8,Jaisalmer
115,dm_screened,85.2,73,97.3,Proportion,"85.2 (73, 97.3)",41,,NA,Rajasthan,8,Barmer
115,dm_diagnosed,78.9,67.5,90.3,Proportion,"78.9 (67.5, 90.3)",41,,NA,Rajasthan,8,Barmer
116,dm_screened,93,88.9,97.2,Proportion,"93 (88.9, 97.2)",65,,NA,Rajasthan,8,Jalor
116,dm_diagnosed,86.6,82.1,91.2,Proportion,"86.6 (82.1, 91.2)",65,,NA,Rajasthan,8,Jalor
117,dm_screened,96.5,93.1,99.9,Proportion,"96.5 (93.1, 99.9)",43,,NA,Rajasthan,8,Sirohi
117,dm_diagnosed,86.2,75.5,96.9,Proportion,"86.2 (75.5, 96.9)",43,,NA,Rajasthan,8,Sirohi
118,dm_screened,92.8,86.4,99.1,Proportion,"92.8 (86.4, 99.1)",119,,NA,Rajasthan,8,Pali
118,dm_diagnosed,87.9,79.3,96.5,Proportion,"87.9 (79.3, 96.5)",119,,NA,Rajasthan,8,Pali
119,dm_screened,82.7,70.5,94.9,Proportion,"82.7 (70.5, 94.9)",87,,NA,Rajasthan,8,Ajmer
119,dm_diagnosed,76,64,88,Proportion,"76 (64, 88)",87,,NA,Rajasthan,8,Ajmer
120,dm_screened,73.8,56.7,91,Proportion,"73.8 (56.7, 91)",53,,NA,Rajasthan,8,Tonk
120,dm_diagnosed,66,49.1,82.8,Proportion,"66 (49.1, 82.8)",53,,NA,Rajasthan,8,Tonk
121,dm_screened,69.4,44.4,94.5,Proportion,"69.4 (44.4, 94.5)",55,,NA,Rajasthan,8,Bundi
121,dm_diagnosed,65.5,40.6,90.4,Proportion,"65.5 (40.6, 90.4)",55,,NA,Rajasthan,8,Bundi
122,dm_screened,70.4,48.2,92.6,Proportion,"70.4 (48.2, 92.6)",65,,NA,Rajasthan,8,Bhilwara
122,dm_diagnosed,60.2,33.3,87.1,Proportion,"60.2 (33.3, 87.1)",65,,NA,Rajasthan,8,Bhilwara
123,dm_screened,86.4,78.7,94.1,Proportion,"86.4 (78.7, 94.1)",57,,NA,Rajasthan,8,Rajsamand
