state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
4,Urban,dm_undiagnosed,37.2,26.1,48.3,Proportion,"37.2 (26.1, 48.3)",127,,NA,Chandigarh,North
5,Rural,dm_unscreened,14.7,10.5,19,Proportion,"14.7 (10.5, 19)",970,,NA,Uttarakhand,Central
5,Rural,dm_undiagnosed,28.5,22.3,34.7,Proportion,"28.5 (22.3, 34.7)",970,,NA,Uttarakhand,Central
5,Urban,dm_unscreened,23.4,15.9,30.8,Proportion,"23.4 (15.9, 30.8)",446,,NA,Uttarakhand,Central
5,Urban,dm_undiagnosed,32.1,23.9,40.3,Proportion,"32.1 (23.9, 40.3)",446,,NA,Uttarakhand,Central
6,Rural,dm_unscreened,15.8,13.1,18.6,Proportion,"15.8 (13.1, 18.6)",1747,,NA,Haryana,North
6,Rural,dm_undiagnosed,29,25.3,32.8,Proportion,"29 (25.3, 32.8)",1747,,NA,Haryana,North
6,Urban,dm_unscreened,10.8,7.4,14.1,Proportion,"10.8 (7.4, 14.1)",1214,,NA,Haryana,North
6,Urban,dm_undiagnosed,19.9,15.5,24.3,Proportion,"19.9 (15.5, 24.3)",1214,,NA,Haryana,North
7,Rural,dm_unscreened,1.9,-1.2,4.9,Proportion,"1.9 (-1.2, 4.9)",38,,NA,Nct Of Delhi,North
7,Rural,dm_undiagnosed,23.2,-1.2,47.7,Proportion,"23.2 (-1.2, 47.7)",38,,NA,Nct Of Delhi,North
7,Urban,dm_unscreened,11.5,9,14,Proportion,"11.5 (9, 14)",1658,,NA,Nct Of Delhi,North
7,Urban,dm_undiagnosed,27.5,24,31,Proportion,"27.5 (24, 31)",1658,,NA,Nct Of Delhi,North
8,Rural,dm_unscreened,17.9,14.7,21.1,Proportion,"17.9 (14.7, 21.1)",1787,,NA,Rajasthan,North
8,Rural,dm_undiagnosed,23.4,19.8,26.9,Proportion,"23.4 (19.8, 26.9)",1787,,NA,Rajasthan,North
8,Urban,dm_unscreened,12.4,8.4,16.4,Proportion,"12.4 (8.4, 16.4)",955,,NA,Rajasthan,North
8,Urban,dm_undiagnosed,16.7,12.2,21.1,Proportion,"16.7 (12.2, 21.1)",955,,NA,Rajasthan,North
9,Rural,dm_unscreened,20.5,18.7,22.4,Proportion,"20.5 (18.7, 22.4)",6849,,NA,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,29.3,27,31.6,Proportion,"29.3 (27, 31.6)",6849,,NA,Uttar Pradesh,Central
9,Urban,dm_unscreened,18.2,14.9,21.6,Proportion,"18.2 (14.9, 21.6)",2078,,NA,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,30.7,26.4,35,Proportion,"30.7 (26.4, 35)",2078,,NA,Uttar Pradesh,Central
10,Rural,dm_unscreened,26.7,24.1,29.3,Proportion,"26.7 (24.1, 29.3)",3659,,NA,Bihar,East
10,Rural,dm_undiagnosed,32.8,29.9,35.7,Proportion,"32.8 (29.9, 35.7)",3659,,NA,Bihar,East
10,Urban,dm_unscreened,18.2,12.9,23.4,Proportion,"18.2 (12.9, 23.4)",806,,NA,Bihar,East
10,Urban,dm_undiagnosed,26.5,20.2,32.7,Proportion,"26.5 (20.2, 32.7)",806,,NA,Bihar,East
11,Rural,dm_unscreened,10.4,5.7,15.1,Proportion,"10.4 (5.7, 15.1)",302,,NA,Sikkim,North East
11,Rural,dm_undiagnosed,24.6,17.4,31.9,Proportion,"24.6 (17.4, 31.9)",302,,NA,Sikkim,North East
11,Urban,dm_unscreened,17.3,2.7,31.9,Proportion,"17.3 (2.7, 31.9)",79,,NA,Sikkim,North East
11,Urban,dm_undiagnosed,21.4,6.6,36.1,Proportion,"21.4 (6.6, 36.1)",79,,NA,Sikkim,North East
12,Rural,dm_unscreened,18.9,14.6,23.3,Proportion,"18.9 (14.6, 23.3)",1207,,NA,Arunachal Pradesh,North East
12,Rural,dm_undiagnosed,25.4,20.1,30.8,Proportion,"25.4 (20.1, 30.8)",1207,,NA,Arunachal Pradesh,North East
12,Urban,dm_unscreened,11.5,7.5,15.6,Proportion,"11.5 (7.5, 15.6)",628,,NA,Arunachal Pradesh,North East
12,Urban,dm_undiagnosed,20.5,14.9,26.1,Proportion,"20.5 (14.9, 26.1)",628,,NA,Arunachal Pradesh,North East
13,Rural,dm_unscreened,33.5,24.8,42.2,Proportion,"33.5 (24.8, 42.2)",393,,NA,Nagaland,North East
13,Rural,dm_undiagnosed,46.4,35.5,57.3,Proportion,"46.4 (35.5, 57.3)",393,,NA,Nagaland,North East
13,Urban,dm_unscreened,13.1,6.6,19.7,Proportion,"13.1 (6.6, 19.7)",263,,NA,Nagaland,North East
13,Urban,dm_undiagnosed,18.6,10.8,26.5,Proportion,"18.6 (10.8, 26.5)",263,,NA,Nagaland,North East
14,Rural,dm_unscreened,24.5,18.1,30.9,Proportion,"24.5 (18.1, 30.9)",700,,NA,Manipur,North East
14,Rural,dm_undiagnosed,38.9,32.3,45.6,Proportion,"38.9 (32.3, 45.6)",700,,NA,Manipur,North East
14,Urban,dm_unscreened,20.5,14.1,26.8,Proportion,"20.5 (14.1, 26.8)",464,,NA,Manipur,North East
14,Urban,dm_undiagnosed,33.6,25.8,41.4,Proportion,"33.6 (25.8, 41.4)",464,,NA,Manipur,North East
15,Rural,dm_unscreened,22.2,12,32.4,Proportion,"22.2 (12, 32.4)",373,,NA,Mizoram,North East
15,Rural,dm_undiagnosed,26.7,16.1,37.3,Proportion,"26.7 (16.1, 37.3)",373,,NA,Mizoram,North East
15,Urban,dm_unscreened,8.6,3.5,13.6,Proportion,"8.6 (3.5, 13.6)",478,,NA,Mizoram,North East
15,Urban,dm_undiagnosed,15.8,9.7,21.8,Proportion,"15.8 (9.7, 21.8)",478,,NA,Mizoram,North East
16,Rural,dm_unscreened,24,19.1,28.9,Proportion,"24 (19.1, 28.9)",670,,NA,Tripura,North East
16,Rural,dm_undiagnosed,38.1,32,44.1,Proportion,"38.1 (32, 44.1)",670,,NA,Tripura,North East
16,Urban,dm_unscreened,25.2,18.3,32.1,Proportion,"25.2 (18.3, 32.1)",292,,NA,Tripura,North East
16,Urban,dm_undiagnosed,42.5,34.6,50.4,Proportion,"42.5 (34.6, 50.4)",292,,NA,Tripura,North East
17,Rural,dm_unscreened,31.3,23.5,39.1,Proportion,"31.3 (23.5, 39.1)",389,,NA,Meghalaya,North East
17,Rural,dm_undiagnosed,35.2,26.8,43.5,Proportion,"35.2 (26.8, 43.5)",389,,NA,Meghalaya,North East
17,Urban,dm_unscreened,23,10.1,36,Proportion,"23 (10.1, 36)",109,,NA,Meghalaya,North East
17,Urban,dm_undiagnosed,27.5,14.8,40.3,Proportion,"27.5 (14.8, 40.3)",109,,NA,Meghalaya,North East
18,Rural,dm_unscreened,21,18.2,23.7,Proportion,"21 (18.2, 23.7)",2526,,NA,Assam,North East
18,Rural,dm_undiagnosed,33.3,30.1,36.6,Proportion,"33.3 (30.1, 36.6)",2526,,NA,Assam,North East
18,Urban,dm_unscreened,13.3,6.8,19.8,Proportion,"13.3 (6.8, 19.8)",789,,NA,Assam,North East
18,Urban,dm_undiagnosed,32.1,25.1,39.2,Proportion,"32.1 (25.1, 39.2)",789,,NA,Assam,North East
19,Rural,dm_unscreened,31.7,27.8,35.5,Proportion,"31.7 (27.8, 35.5)",1502,,NA,West Bengal,East
19,Rural,dm_undiagnosed,45,40.7,49.3,Proportion,"45 (40.7, 49.3)",1502,,NA,West Bengal,East
19,Urban,dm_unscreened,24.5,19.4,29.5,Proportion,"24.5 (19.4, 29.5)",991,,NA,West Bengal,East
19,Urban,dm_undiagnosed,37,31.8,42.3,Proportion,"37 (31.8, 42.3)",991,,NA,West Bengal,East
20,Rural,dm_unscreened,24.3,20.2,28.4,Proportion,"24.3 (20.2, 28.4)",1923,,NA,Jharkhand,East
20,Rural,dm_undiagnosed,32.3,27.1,37.4,Proportion,"32.3 (27.1, 37.4)",1923,,NA,Jharkhand,East
20,Urban,dm_unscreened,13.2,8.6,17.8,Proportion,"13.2 (8.6, 17.8)",1024,,NA,Jharkhand,East
20,Urban,dm_undiagnosed,24.7,18.6,30.8,Proportion,"24.7 (18.6, 30.8)",1024,,NA,Jharkhand,East
21,Rural,dm_unscreened,30.5,26.9,34.1,Proportion,"30.5 (26.9, 34.1)",2797,,NA,Odisha,East
21,Rural,dm_undiagnosed,38.1,34.1,42.1,Proportion,"38.1 (34.1, 42.1)",2797,,NA,Odisha,East
21,Urban,dm_unscreened,22.9,18.4,27.3,Proportion,"22.9 (18.4, 27.3)",844,,NA,Odisha,East
21,Urban,dm_undiagnosed,33,27.7,38.3,Proportion,"33 (27.7, 38.3)",844,,NA,Odisha,East
22,Rural,dm_unscreened,22.7,18.9,26.5,Proportion,"22.7 (18.9, 26.5)",1611,,NA,Chhattisgarh,Central
22,Rural,dm_undiagnosed,34.5,29.8,39.3,Proportion,"34.5 (29.8, 39.3)",1611,,NA,Chhattisgarh,Central
22,Urban,dm_unscreened,16.3,10.5,22.1,Proportion,"16.3 (10.5, 22.1)",813,,NA,Chhattisgarh,Central
22,Urban,dm_undiagnosed,31.2,22.7,39.8,Proportion,"31.2 (22.7, 39.8)",813,,NA,Chhattisgarh,Central
23,Rural,dm_unscreened,36,32.7,39.3,Proportion,"36 (32.7, 39.3)",2342,,NA,Madhya Pradesh,Central
23,Rural,dm_undiagnosed,46.9,43.4,50.3,Proportion,"46.9 (43.4, 50.3)",2342,,NA,Madhya Pradesh,Central
23,Urban,dm_unscreened,23.7,18.8,28.6,Proportion,"23.7 (18.8, 28.6)",1192,,NA,Madhya Pradesh,Central
23,Urban,dm_undiagnosed,33.7,28.1,39.4,Proportion,"33.7 (28.1, 39.4)",1192,,NA,Madhya Pradesh,Central
24,Rural,dm_unscreened,36.6,32.9,40.3,Proportion,"36.6 (32.9, 40.3)",2306,,NA,Gujarat,West
24,Rural,dm_undiagnosed,47.3,43.5,51.1,Proportion,"47.3 (43.5, 51.1)",2306,,NA,Gujarat,West
24,Urban,dm_unscreened,24,19.2,28.7,Proportion,"24 (19.2, 28.7)",1675,,NA,Gujarat,West
24,Urban,dm_undiagnosed,35.5,30.7,40.2,Proportion,"35.5 (30.7, 40.2)",1675,,NA,Gujarat,West
25,Rural,dm_unscreened,47.9,35.8,60,Proportion,"47.9 (35.8, 60)",156,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,dm_undiagnosed,64,52.8,75.2,Proportion,"64 (52.8, 75.2)",156,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_unscreened,39.3,25.6,53,Proportion,"39.3 (25.6, 53)",220,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_undiagnosed,50.4,39.4,61.5,Proportion,"50.4 (39.4, 61.5)",220,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_unscreened,27.4,23.5,31.3,Proportion,"27.4 (23.5, 31.3)",2417,,NA,Maharashtra,West
27,Rural,dm_undiagnosed,40.3,36.8,43.8,Proportion,"40.3 (36.8, 43.8)",2417,,NA,Maharashtra,West
27,Urban,dm_unscreened,19.6,14.8,24.4,Proportion,"19.6 (14.8, 24.4)",1721,,NA,Maharashtra,West
27,Urban,dm_undiagnosed,32.4,26.6,38.2,Proportion,"32.4 (26.6, 38.2)",1721,,NA,Maharashtra,West
28,Rural,dm_unscreened,20,16.1,23.9,Proportion,"20 (16.1, 23.9)",1749,,NA,Andhra Pradesh,South
28,Rural,dm_undiagnosed,38.5,34.5,42.4,Proportion,"38.5 (34.5, 42.4)",1749,,NA,Andhra Pradesh,South
28,Urban,dm_unscreened,15.5,11.4,19.6,Proportion,"15.5 (11.4, 19.6)",1015,,NA,Andhra Pradesh,South
28,Urban,dm_undiagnosed,37.9,33,42.9,Proportion,"37.9 (33, 42.9)",1015,,NA,Andhra Pradesh,South
29,Rural,dm_unscreened,21.2,18.2,24.1,Proportion,"21.2 (18.2, 24.1)",3149,,NA,Karnataka,South
29,Rural,dm_undiagnosed,37.6,34,41.1,Proportion,"37.6 (34, 41.1)",3149,,NA,Karnataka,South
29,Urban,dm_unscreened,17.5,13.5,21.6,Proportion,"17.5 (13.5, 21.6)",1815,,NA,Karnataka,South
29,Urban,dm_undiagnosed,33.8,28.5,39.1,Proportion,"33.8 (28.5, 39.1)",1815,,NA,Karnataka,South
30,Rural,dm_unscreened,7.8,0.2,15.5,Proportion,"7.8 (0.2, 15.5)",239,,NA,Goa,West
30,Rural,dm_undiagnosed,29,14.3,43.7,Proportion,"29 (14.3, 43.7)",239,,NA,Goa,West
30,Urban,dm_unscreened,6.9,0.9,12.9,Proportion,"6.9 (0.9, 12.9)",352,,NA,Goa,West
30,Urban,dm_undiagnosed,26.7,18.1,35.4,Proportion,"26.7 (18.1, 35.4)",352,,NA,Goa,West
31,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",57,,NA,Lakshadweep,South
31,Rural,dm_undiagnosed,26.9,2.3,51.5,Proportion,"26.9 (2.3, 51.5)",57,,NA,Lakshadweep,South
31,Urban,dm_unscreened,0.3,-0.3,0.8,Proportion,"0.3 (-0.3, 0.8)",246,,NA,Lakshadweep,South
31,Urban,dm_undiagnosed,12.2,4.5,19.9,Proportion,"12.2 (4.5, 19.9)",246,,NA,Lakshadweep,South
32,Rural,dm_unscreened,6,3.8,8.2,Proportion,"6 (3.8, 8.2)",3052,,NA,Kerala,South
32,Rural,dm_undiagnosed,21.8,18.1,25.5,Proportion,"21.8 (18.1, 25.5)",3052,,NA,Kerala,South
32,Urban,dm_unscreened,4.6,2.1,7.2,Proportion,"4.6 (2.1, 7.2)",2128,,NA,Kerala,South
32,Urban,dm_undiagnosed,16.3,12.3,20.3,Proportion,"16.3 (12.3, 20.3)",2128,,NA,Kerala,South
33,Rural,dm_unscreened,8,6.3,9.6,Proportion,"8 (6.3, 9.6)",4943,,NA,Tamil Nadu,South
33,Rural,dm_undiagnosed,24,20.6,27.3,Proportion,"24 (20.6, 27.3)",4943,,NA,Tamil Nadu,South
33,Urban,dm_unscreened,7,5.4,8.6,Proportion,"7 (5.4, 8.6)",4476,,NA,Tamil Nadu,South
33,Urban,dm_undiagnosed,20,17.1,23,Proportion,"20 (17.1, 23)",4476,,NA,Tamil Nadu,South
34,Rural,dm_unscreened,6.8,-2,15.6,Proportion,"6.8 (-2, 15.6)",188,,NA,Puducherry,South
34,Rural,dm_undiagnosed,25.3,12.1,38.5,Proportion,"25.3 (12.1, 38.5)",188,,NA,Puducherry,South
34,Urban,dm_unscreened,7.6,0.2,15.1,Proportion,"7.6 (0.2, 15.1)",1136,,NA,Puducherry,South
34,Urban,dm_undiagnosed,22.1,13.2,31.1,Proportion,"22.1 (13.2, 31.1)",1136,,NA,Puducherry,South
35,Rural,dm_unscreened,2.7,0.4,5,Proportion,"2.7 (0.4, 5)",370,,NA,Andaman & Nicobar Islands,South
35,Rural,dm_undiagnosed,16.7,10.7,22.7,Proportion,"16.7 (10.7, 22.7)",370,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_unscreened,7.8,-0.6,16.2,Proportion,"7.8 (-0.6, 16.2)",125,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_undiagnosed,24.5,11.4,37.5,Proportion,"24.5 (11.4, 37.5)",125,,NA,Andaman & Nicobar Islands,South
36,Rural,dm_unscreened,20.9,18.4,23.4,Proportion,"20.9 (18.4, 23.4)",3190,,NA,Telangana,South
36,Rural,dm_undiagnosed,42.1,39.2,44.9,Proportion,"42.1 (39.2, 44.9)",3190,,NA,Telangana,South
36,Urban,dm_unscreened,12.9,9.6,16.3,Proportion,"12.9 (9.6, 16.3)",1692,,NA,Telangana,South
36,Urban,dm_undiagnosed,32.3,27.2,37.5,Proportion,"32.3 (27.2, 37.5)",1692,,NA,Telangana,South
37,Rural,dm_unscreened,0.6,-0.1,1.4,Proportion,"0.6 (-0.1, 1.4)",289,,NA,Ladakh,North
37,Rural,dm_undiagnosed,2.7,0.1,5.2,Proportion,"2.7 (0.1, 5.2)",289,,NA,Ladakh,North
37,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",113,,NA,Ladakh,North
37,Urban,dm_undiagnosed,1.7,-0.2,3.5,Proportion,"1.7 (-0.2, 3.5)",113,,NA,Ladakh,North
1,Rural,dm_unscreened,5,2.9,7.1,Proportion,"5 (2.9, 7.1)",1032,sex,Female,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,11.5,8.3,14.7,Proportion,"11.5 (8.3, 14.7)",1032,sex,Female,Jammu & Kashmir,North
1,Rural,dm_unscreened,3.9,2.1,5.7,Proportion,"3.9 (2.1, 5.7)",802,sex,Male,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,12.7,8.2,17.1,Proportion,"12.7 (8.2, 17.1)",802,sex,Male,Jammu & Kashmir,North
1,Urban,dm_unscreened,6.1,1.4,10.9,Proportion,"6.1 (1.4, 10.9)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,10.7,4.5,17,Proportion,"10.7 (4.5, 17)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_unscreened,3.8,0.8,6.7,Proportion,"3.8 (0.8, 6.7)",200,sex,Male,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,8.2,3.2,13.1,Proportion,"8.2 (3.2, 13.1)",200,sex,Male,Jammu & Kashmir,North
2,Rural,dm_unscreened,9.5,4.7,14.2,Proportion,"9.5 (4.7, 14.2)",788,sex,Female,Himachal Pradesh,North
2,Rural,dm_undiagnosed,18.9,13.1,24.7,Proportion,"18.9 (13.1, 24.7)",788,sex,Female,Himachal Pradesh,North
2,Rural,dm_unscreened,19,11.4,26.6,Proportion,"19 (11.4, 26.6)",555,sex,Male,Himachal Pradesh,North
2,Rural,dm_undiagnosed,32.8,24.3,41.3,Proportion,"32.8 (24.3, 41.3)",555,sex,Male,Himachal Pradesh,North
2,Urban,dm_unscreened,10.8,0.5,21,Proportion,"10.8 (0.5, 21)",108,sex,Female,Himachal Pradesh,North
2,Urban,dm_undiagnosed,27.9,9.8,46,Proportion,"27.9 (9.8, 46)",108,sex,Female,Himachal Pradesh,North
2,Urban,dm_unscreened,0.5,-0.5,1.5,Proportion,"0.5 (-0.5, 1.5)",71,sex,Male,Himachal Pradesh,North
2,Urban,dm_undiagnosed,15.4,-2.2,33,Proportion,"15.4 (-2.2, 33)",71,sex,Male,Himachal Pradesh,North
3,Rural,dm_unscreened,10.6,8,13.2,Proportion,"10.6 (8, 13.2)",1353,sex,Female,Punjab,North
3,Rural,dm_undiagnosed,27,22.8,31.1,Proportion,"27 (22.8, 31.1)",1353,sex,Female,Punjab,North
3,Rural,dm_unscreened,15.1,10.5,19.6,Proportion,"15.1 (10.5, 19.6)",929,sex,Male,Punjab,North
3,Rural,dm_undiagnosed,30.8,25.1,36.6,Proportion,"30.8 (25.1, 36.6)",929,sex,Male,Punjab,North
3,Urban,dm_unscreened,9.7,4.7,14.6,Proportion,"9.7 (4.7, 14.6)",723,sex,Female,Punjab,North
3,Urban,dm_undiagnosed,25.6,18.6,32.6,Proportion,"25.6 (18.6, 32.6)",723,sex,Female,Punjab,North
3,Urban,dm_unscreened,13.8,6.2,21.4,Proportion,"13.8 (6.2, 21.4)",542,sex,Male,Punjab,North
3,Urban,dm_undiagnosed,30.4,21.6,39.3,Proportion,"30.4 (21.6, 39.3)",542,sex,Male,Punjab,North
4,Rural,dm_unscreened,69.6,69.6,69.6,Proportion,"69.6 (69.6, 69.6)",3,sex,Female,Chandigarh,North
4,Rural,dm_undiagnosed,69.6,69.6,69.6,Proportion,"69.6 (69.6, 69.6)",3,sex,Female,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2,sex,Male,Chandigarh,North
4,Rural,dm_undiagnosed,60.7,60.7,60.7,Proportion,"60.7 (60.7, 60.7)",2,sex,Male,Chandigarh,North
4,Urban,dm_unscreened,13.4,3,23.7,Proportion,"13.4 (3, 23.7)",82,sex,Female,Chandigarh,North
4,Urban,dm_undiagnosed,36.8,25,48.6,Proportion,"36.8 (25, 48.6)",82,sex,Female,Chandigarh,North
4,Urban,dm_unscreened,14.1,1.8,26.3,Proportion,"14.1 (1.8, 26.3)",45,sex,Male,Chandigarh,North
4,Urban,dm_undiagnosed,37.9,18.5,57.3,Proportion,"37.9 (18.5, 57.3)",45,sex,Male,Chandigarh,North
5,Rural,dm_unscreened,13.8,7.8,19.9,Proportion,"13.8 (7.8, 19.9)",464,sex,Female,Uttarakhand,Central
5,Rural,dm_undiagnosed,26.9,18.2,35.6,Proportion,"26.9 (18.2, 35.6)",464,sex,Female,Uttarakhand,Central
5,Rural,dm_unscreened,15.7,9.5,21.9,Proportion,"15.7 (9.5, 21.9)",506,sex,Male,Uttarakhand,Central
5,Rural,dm_undiagnosed,30.2,22.2,38.2,Proportion,"30.2 (22.2, 38.2)",506,sex,Male,Uttarakhand,Central
5,Urban,dm_unscreened,16,6.7,25.3,Proportion,"16 (6.7, 25.3)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_undiagnosed,26.9,16.4,37.5,Proportion,"26.9 (16.4, 37.5)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_unscreened,33.9,22,45.8,Proportion,"33.9 (22, 45.8)",207,sex,Male,Uttarakhand,Central
5,Urban,dm_undiagnosed,39.5,28,50.9,Proportion,"39.5 (28, 50.9)",207,sex,Male,Uttarakhand,Central
6,Rural,dm_unscreened,10.7,8.3,13.2,Proportion,"10.7 (8.3, 13.2)",940,sex,Female,Haryana,North
6,Rural,dm_undiagnosed,23.2,19.2,27.2,Proportion,"23.2 (19.2, 27.2)",940,sex,Female,Haryana,North
6,Rural,dm_unscreened,21.9,17.4,26.5,Proportion,"21.9 (17.4, 26.5)",807,sex,Male,Haryana,North
6,Rural,dm_undiagnosed,36,30.9,41.1,Proportion,"36 (30.9, 41.1)",807,sex,Male,Haryana,North
6,Urban,dm_unscreened,10.4,5.3,15.6,Proportion,"10.4 (5.3, 15.6)",646,sex,Female,Haryana,North
6,Urban,dm_undiagnosed,17.4,11.6,23.3,Proportion,"17.4 (11.6, 23.3)",646,sex,Female,Haryana,North
6,Urban,dm_unscreened,11.2,6.8,15.5,Proportion,"11.2 (6.8, 15.5)",568,sex,Male,Haryana,North
6,Urban,dm_undiagnosed,22.8,16.9,28.7,Proportion,"22.8 (16.9, 28.7)",568,sex,Male,Haryana,North
7,Rural,dm_unscreened,3.5,-2.4,9.4,Proportion,"3.5 (-2.4, 9.4)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_undiagnosed,21.3,1.1,41.6,Proportion,"21.3 (1.1, 41.6)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",19,sex,Male,Nct Of Delhi,North
7,Rural,dm_undiagnosed,25.4,-9.9,60.7,Proportion,"25.4 (-9.9, 60.7)",19,sex,Male,Nct Of Delhi,North
7,Urban,dm_unscreened,8.3,5.4,11.2,Proportion,"8.3 (5.4, 11.2)",905,sex,Female,Nct Of Delhi,North
7,Urban,dm_undiagnosed,22,17.7,26.2,Proportion,"22 (17.7, 26.2)",905,sex,Female,Nct Of Delhi,North
7,Urban,dm_unscreened,15,10.6,19.5,Proportion,"15 (10.6, 19.5)",753,sex,Male,Nct Of Delhi,North
7,Urban,dm_undiagnosed,33.6,27.7,39.4,Proportion,"33.6 (27.7, 39.4)",753,sex,Male,Nct Of Delhi,North
8,Rural,dm_unscreened,18,13.9,22.1,Proportion,"18 (13.9, 22.1)",896,sex,Female,Rajasthan,North
8,Rural,dm_undiagnosed,23.7,19,28.3,Proportion,"23.7 (19, 28.3)",896,sex,Female,Rajasthan,North
8,Rural,dm_unscreened,17.8,14.1,21.5,Proportion,"17.8 (14.1, 21.5)",891,sex,Male,Rajasthan,North
8,Rural,dm_undiagnosed,23,18.9,27.2,Proportion,"23 (18.9, 27.2)",891,sex,Male,Rajasthan,North
8,Urban,dm_unscreened,10.3,6.4,14.1,Proportion,"10.3 (6.4, 14.1)",496,sex,Female,Rajasthan,North
8,Urban,dm_undiagnosed,14.6,9.9,19.4,Proportion,"14.6 (9.9, 19.4)",496,sex,Female,Rajasthan,North
8,Urban,dm_unscreened,14.6,8.8,20.4,Proportion,"14.6 (8.8, 20.4)",459,sex,Male,Rajasthan,North
8,Urban,dm_undiagnosed,18.8,12.6,25,Proportion,"18.8 (12.6, 25)",459,sex,Male,Rajasthan,North
9,Rural,dm_unscreened,18.9,16.8,21,Proportion,"18.9 (16.8, 21)",3710,sex,Female,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,27.5,24.9,30.1,Proportion,"27.5 (24.9, 30.1)",3710,sex,Female,Uttar Pradesh,Central
9,Rural,dm_unscreened,22.7,20.4,25.1,Proportion,"22.7 (20.4, 25.1)",3139,sex,Male,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,31.7,28.9,34.4,Proportion,"31.7 (28.9, 34.4)",3139,sex,Male,Uttar Pradesh,Central
9,Urban,dm_unscreened,15.1,11.1,19.1,Proportion,"15.1 (11.1, 19.1)",1057,sex,Female,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,27.4,22.5,32.4,Proportion,"27.4 (22.5, 32.4)",1057,sex,Female,Uttar Pradesh,Central
9,Urban,dm_unscreened,21.6,17.2,26,Proportion,"21.6 (17.2, 26)",1021,sex,Male,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,34.1,29,39.3,Proportion,"34.1 (29, 39.3)",1021,sex,Male,Uttar Pradesh,Central
10,Rural,dm_unscreened,27.2,23.7,30.6,Proportion,"27.2 (23.7, 30.6)",1883,sex,Female,Bihar,East
10,Rural,dm_undiagnosed,32.7,29,36.4,Proportion,"32.7 (29, 36.4)",1883,sex,Female,Bihar,East
