state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
10,Urban,dm_undiagnosed,21.7,17.4,26,Proportion,"21.7 (17.4, 26)",801,NA,NA,Bihar,East
11,Rural,dm_unscreened,10.9,7.1,14.6,Proportion,"10.9 (7.1, 14.6)",301,NA,NA,Sikkim,North East
11,Rural,dm_undiagnosed,25.5,20.4,30.5,Proportion,"25.5 (20.4, 30.5)",301,NA,NA,Sikkim,North East
11,Urban,dm_unscreened,10.1,2.5,17.7,Proportion,"10.1 (2.5, 17.7)",79,NA,NA,Sikkim,North East
11,Urban,dm_undiagnosed,15.8,7.8,23.7,Proportion,"15.8 (7.8, 23.7)",79,NA,NA,Sikkim,North East
12,Rural,dm_unscreened,19.2,15.2,23.3,Proportion,"19.2 (15.2, 23.3)",1181,NA,NA,Arunachal Pradesh,North East
12,Rural,dm_undiagnosed,25.8,20.7,30.9,Proportion,"25.8 (20.7, 30.9)",1181,NA,NA,Arunachal Pradesh,North East
12,Urban,dm_unscreened,9.7,6.1,13.3,Proportion,"9.7 (6.1, 13.3)",622,NA,NA,Arunachal Pradesh,North East
12,Urban,dm_undiagnosed,19.5,13.9,25.1,Proportion,"19.5 (13.9, 25.1)",622,NA,NA,Arunachal Pradesh,North East
13,Rural,dm_unscreened,26.8,20.2,33.4,Proportion,"26.8 (20.2, 33.4)",372,NA,NA,Nagaland,North East
13,Rural,dm_undiagnosed,39.5,31.2,47.8,Proportion,"39.5 (31.2, 47.8)",372,NA,NA,Nagaland,North East
13,Urban,dm_unscreened,13.2,7.5,18.9,Proportion,"13.2 (7.5, 18.9)",260,NA,NA,Nagaland,North East
13,Urban,dm_undiagnosed,20.5,13.7,27.4,Proportion,"20.5 (13.7, 27.4)",260,NA,NA,Nagaland,North East
14,Rural,dm_unscreened,18.2,14.9,21.5,Proportion,"18.2 (14.9, 21.5)",664,NA,NA,Manipur,North East
14,Rural,dm_undiagnosed,28.4,24.6,32.2,Proportion,"28.4 (24.6, 32.2)",664,NA,NA,Manipur,North East
14,Urban,dm_unscreened,11.5,8.4,14.6,Proportion,"11.5 (8.4, 14.6)",455,NA,NA,Manipur,North East
14,Urban,dm_undiagnosed,22.9,18.5,27.3,Proportion,"22.9 (18.5, 27.3)",455,NA,NA,Manipur,North East
15,Rural,dm_unscreened,18.3,11.9,24.6,Proportion,"18.3 (11.9, 24.6)",371,NA,NA,Mizoram,North East
15,Rural,dm_undiagnosed,25.6,18.2,33,Proportion,"25.6 (18.2, 33)",371,NA,NA,Mizoram,North East
15,Urban,dm_unscreened,5.4,3,7.8,Proportion,"5.4 (3, 7.8)",476,NA,NA,Mizoram,North East
15,Urban,dm_undiagnosed,13.6,9.8,17.3,Proportion,"13.6 (9.8, 17.3)",476,NA,NA,Mizoram,North East
16,Rural,dm_unscreened,21.3,17.6,25,Proportion,"21.3 (17.6, 25)",662,NA,NA,Tripura,North East
16,Rural,dm_undiagnosed,34.7,30,39.4,Proportion,"34.7 (30, 39.4)",662,NA,NA,Tripura,North East
16,Urban,dm_unscreened,18.4,13,23.9,Proportion,"18.4 (13, 23.9)",290,NA,NA,Tripura,North East
16,Urban,dm_undiagnosed,31.1,23.9,38.4,Proportion,"31.1 (23.9, 38.4)",290,NA,NA,Tripura,North East
17,Rural,dm_unscreened,29.6,22,37.2,Proportion,"29.6 (22, 37.2)",373,NA,NA,Meghalaya,North East
17,Rural,dm_undiagnosed,34.1,25.4,42.9,Proportion,"34.1 (25.4, 42.9)",373,NA,NA,Meghalaya,North East
17,Urban,dm_unscreened,16.3,7,25.6,Proportion,"16.3 (7, 25.6)",105,NA,NA,Meghalaya,North East
17,Urban,dm_undiagnosed,21.7,12.6,30.8,Proportion,"21.7 (12.6, 30.8)",105,NA,NA,Meghalaya,North East
18,Rural,dm_unscreened,18.9,16.7,21,Proportion,"18.9 (16.7, 21)",2518,NA,NA,Assam,North East
18,Rural,dm_undiagnosed,31.1,28.5,33.6,Proportion,"31.1 (28.5, 33.6)",2518,NA,NA,Assam,North East
18,Urban,dm_unscreened,10,7,12.9,Proportion,"10 (7, 12.9)",787,NA,NA,Assam,North East
18,Urban,dm_undiagnosed,27.4,22.9,31.8,Proportion,"27.4 (22.9, 31.8)",787,NA,NA,Assam,North East
19,Rural,dm_unscreened,30.1,27,33.2,Proportion,"30.1 (27, 33.2)",1495,NA,NA,West Bengal,East
19,Rural,dm_undiagnosed,43.5,39.9,47.2,Proportion,"43.5 (39.9, 47.2)",1495,NA,NA,West Bengal,East
19,Urban,dm_unscreened,19.9,16.1,23.6,Proportion,"19.9 (16.1, 23.6)",983,NA,NA,West Bengal,East
19,Urban,dm_undiagnosed,31.3,27,35.6,Proportion,"31.3 (27, 35.6)",983,NA,NA,West Bengal,East
20,Rural,dm_unscreened,23.3,19.8,26.8,Proportion,"23.3 (19.8, 26.8)",1851,NA,NA,Jharkhand,East
20,Rural,dm_undiagnosed,31.6,27.3,35.8,Proportion,"31.6 (27.3, 35.8)",1851,NA,NA,Jharkhand,East
20,Urban,dm_unscreened,10.1,7.5,12.6,Proportion,"10.1 (7.5, 12.6)",1015,NA,NA,Jharkhand,East
20,Urban,dm_undiagnosed,21.5,17.5,25.5,Proportion,"21.5 (17.5, 25.5)",1015,NA,NA,Jharkhand,East
21,Rural,dm_unscreened,28.8,26.2,31.4,Proportion,"28.8 (26.2, 31.4)",2774,NA,NA,Odisha,East
21,Rural,dm_undiagnosed,36.7,33.7,39.6,Proportion,"36.7 (33.7, 39.6)",2774,NA,NA,Odisha,East
21,Urban,dm_unscreened,17,13.8,20.2,Proportion,"17 (13.8, 20.2)",840,NA,NA,Odisha,East
21,Urban,dm_undiagnosed,27,22.6,31.3,Proportion,"27 (22.6, 31.3)",840,NA,NA,Odisha,East
22,Rural,dm_unscreened,21.7,18.2,25.1,Proportion,"21.7 (18.2, 25.1)",1532,NA,NA,Chhattisgarh,Central
22,Rural,dm_undiagnosed,33.2,29.1,37.3,Proportion,"33.2 (29.1, 37.3)",1532,NA,NA,Chhattisgarh,Central
22,Urban,dm_unscreened,12.3,8.4,16.1,Proportion,"12.3 (8.4, 16.1)",798,NA,NA,Chhattisgarh,Central
22,Urban,dm_undiagnosed,23.9,18.4,29.4,Proportion,"23.9 (18.4, 29.4)",798,NA,NA,Chhattisgarh,Central
23,Rural,dm_unscreened,30.5,27.9,33.1,Proportion,"30.5 (27.9, 33.1)",2227,NA,NA,Madhya Pradesh,Central
23,Rural,dm_undiagnosed,41.8,39.1,44.5,Proportion,"41.8 (39.1, 44.5)",2227,NA,NA,Madhya Pradesh,Central
23,Urban,dm_unscreened,18.1,15.1,21.1,Proportion,"18.1 (15.1, 21.1)",1175,NA,NA,Madhya Pradesh,Central
23,Urban,dm_undiagnosed,27.8,24.3,31.4,Proportion,"27.8 (24.3, 31.4)",1175,NA,NA,Madhya Pradesh,Central
24,Rural,dm_unscreened,32.1,29.4,34.7,Proportion,"32.1 (29.4, 34.7)",2245,NA,NA,Gujarat,West
24,Rural,dm_undiagnosed,43.8,40.8,46.9,Proportion,"43.8 (40.8, 46.9)",2245,NA,NA,Gujarat,West
24,Urban,dm_unscreened,17.9,15.1,20.8,Proportion,"17.9 (15.1, 20.8)",1654,NA,NA,Gujarat,West
24,Urban,dm_undiagnosed,29.1,25.9,32.3,Proportion,"29.1 (25.9, 32.3)",1654,NA,NA,Gujarat,West
25,Rural,dm_unscreened,43.5,32,55,Proportion,"43.5 (32, 55)",150,NA,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,dm_undiagnosed,60.8,50.1,71.6,Proportion,"60.8 (50.1, 71.6)",150,NA,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_unscreened,30.3,19.2,41.5,Proportion,"30.3 (19.2, 41.5)",214,NA,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_undiagnosed,40.9,30.6,51.2,Proportion,"40.9 (30.6, 51.2)",214,NA,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_unscreened,22.6,19.8,25.3,Proportion,"22.6 (19.8, 25.3)",2346,NA,NA,Maharashtra,West
27,Rural,dm_undiagnosed,34.1,31.5,36.8,Proportion,"34.1 (31.5, 36.8)",2346,NA,NA,Maharashtra,West
27,Urban,dm_unscreened,13.6,10.8,16.4,Proportion,"13.6 (10.8, 16.4)",1671,NA,NA,Maharashtra,West
27,Urban,dm_undiagnosed,24.8,21.6,28.1,Proportion,"24.8 (21.6, 28.1)",1671,NA,NA,Maharashtra,West
28,Rural,dm_unscreened,11.7,9.7,13.7,Proportion,"11.7 (9.7, 13.7)",1708,NA,NA,Andhra Pradesh,South
28,Rural,dm_undiagnosed,27.1,24.4,29.7,Proportion,"27.1 (24.4, 29.7)",1708,NA,NA,Andhra Pradesh,South
28,Urban,dm_unscreened,9.2,7,11.4,Proportion,"9.2 (7, 11.4)",997,NA,NA,Andhra Pradesh,South
28,Urban,dm_undiagnosed,26.8,23.2,30.3,Proportion,"26.8 (23.2, 30.3)",997,NA,NA,Andhra Pradesh,South
29,Rural,dm_unscreened,16.6,14.9,18.4,Proportion,"16.6 (14.9, 18.4)",3136,NA,NA,Karnataka,South
29,Rural,dm_undiagnosed,32.2,30.1,34.3,Proportion,"32.2 (30.1, 34.3)",3136,NA,NA,Karnataka,South
29,Urban,dm_unscreened,11.8,9.4,14.1,Proportion,"11.8 (9.4, 14.1)",1805,NA,NA,Karnataka,South
29,Urban,dm_undiagnosed,26.3,22.7,29.8,Proportion,"26.3 (22.7, 29.8)",1805,NA,NA,Karnataka,South
30,Rural,dm_unscreened,4.1,1.1,7.1,Proportion,"4.1 (1.1, 7.1)",239,NA,NA,Goa,West
30,Rural,dm_undiagnosed,18.4,12.9,24,Proportion,"18.4 (12.9, 24)",239,NA,NA,Goa,West
30,Urban,dm_unscreened,2,0.5,3.5,Proportion,"2 (0.5, 3.5)",352,NA,NA,Goa,West
30,Urban,dm_undiagnosed,16.7,12.6,20.8,Proportion,"16.7 (12.6, 20.8)",352,NA,NA,Goa,West
31,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",57,NA,NA,Lakshadweep,South
31,Rural,dm_undiagnosed,14.8,7.1,22.4,Proportion,"14.8 (7.1, 22.4)",57,NA,NA,Lakshadweep,South
31,Urban,dm_unscreened,0.4,-0.4,1.2,Proportion,"0.4 (-0.4, 1.2)",246,NA,NA,Lakshadweep,South
31,Urban,dm_undiagnosed,11.3,6.7,16,Proportion,"11.3 (6.7, 16)",246,NA,NA,Lakshadweep,South
32,Rural,dm_unscreened,2.5,1.8,3.1,Proportion,"2.5 (1.8, 3.1)",3041,NA,NA,Kerala,South
32,Rural,dm_undiagnosed,13.6,12,15.2,Proportion,"13.6 (12, 15.2)",3041,NA,NA,Kerala,South
32,Urban,dm_unscreened,1.4,0.8,2,Proportion,"1.4 (0.8, 2)",2125,NA,NA,Kerala,South
32,Urban,dm_undiagnosed,11.7,10.1,13.3,Proportion,"11.7 (10.1, 13.3)",2125,NA,NA,Kerala,South
33,Rural,dm_unscreened,6.1,5.1,7.1,Proportion,"6.1 (5.1, 7.1)",4866,NA,NA,Tamil Nadu,South
33,Rural,dm_undiagnosed,20.5,18.3,22.7,Proportion,"20.5 (18.3, 22.7)",4866,NA,NA,Tamil Nadu,South
33,Urban,dm_unscreened,4.3,3.5,5,Proportion,"4.3 (3.5, 5)",4436,NA,NA,Tamil Nadu,South
33,Urban,dm_undiagnosed,17.2,15.4,19,Proportion,"17.2 (15.4, 19)",4436,NA,NA,Tamil Nadu,South
34,Rural,dm_unscreened,4.9,-0.2,9.9,Proportion,"4.9 (-0.2, 9.9)",185,NA,NA,Puducherry,South
34,Rural,dm_undiagnosed,22.3,14.4,30.2,Proportion,"22.3 (14.4, 30.2)",185,NA,NA,Puducherry,South
34,Urban,dm_unscreened,4.3,1.6,7.1,Proportion,"4.3 (1.6, 7.1)",1128,NA,NA,Puducherry,South
34,Urban,dm_undiagnosed,12.9,9,16.8,Proportion,"12.9 (9, 16.8)",1128,NA,NA,Puducherry,South
35,Rural,dm_unscreened,1.7,0.4,2.9,Proportion,"1.7 (0.4, 2.9)",364,NA,NA,Andaman & Nicobar Islands,South
35,Rural,dm_undiagnosed,13.7,9.8,17.6,Proportion,"13.7 (9.8, 17.6)",364,NA,NA,Andaman & Nicobar Islands,South
35,Urban,dm_unscreened,2.6,0,5.2,Proportion,"2.6 (0, 5.2)",123,NA,NA,Andaman & Nicobar Islands,South
35,Urban,dm_undiagnosed,13.1,6.1,20.1,Proportion,"13.1 (6.1, 20.1)",123,NA,NA,Andaman & Nicobar Islands,South
36,Rural,dm_unscreened,15,13.5,16.5,Proportion,"15 (13.5, 16.5)",3077,NA,NA,Telangana,South
36,Rural,dm_undiagnosed,30.6,28.7,32.5,Proportion,"30.6 (28.7, 32.5)",3077,NA,NA,Telangana,South
36,Urban,dm_unscreened,7.2,5.6,8.8,Proportion,"7.2 (5.6, 8.8)",1673,NA,NA,Telangana,South
36,Urban,dm_undiagnosed,21,17.6,24.4,Proportion,"21 (17.6, 24.4)",1673,NA,NA,Telangana,South
37,Rural,dm_unscreened,0.9,-0.2,2.1,Proportion,"0.9 (-0.2, 2.1)",289,NA,NA,Ladakh,North
37,Rural,dm_undiagnosed,2.8,0.4,5.2,Proportion,"2.8 (0.4, 5.2)",289,NA,NA,Ladakh,North
37,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",113,NA,NA,Ladakh,North
37,Urban,dm_undiagnosed,1.7,-1,4.3,Proportion,"1.7 (-1, 4.3)",113,NA,NA,Ladakh,North
1,Rural,dm_unscreened,4.7,3,6.5,Proportion,"4.7 (3, 6.5)",1030,sex,Female,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,11.4,8.4,14.5,Proportion,"11.4 (8.4, 14.5)",1030,sex,Female,Jammu & Kashmir,North
1,Rural,dm_unscreened,4.2,2.4,6,Proportion,"4.2 (2.4, 6)",798,sex,Male,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,13,9.4,16.7,Proportion,"13 (9.4, 16.7)",798,sex,Male,Jammu & Kashmir,North
1,Urban,dm_unscreened,4.1,1.6,6.7,Proportion,"4.1 (1.6, 6.7)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,9.5,5.1,14,Proportion,"9.5 (5.1, 14)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_unscreened,3.2,1,5.4,Proportion,"3.2 (1, 5.4)",200,sex,Male,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,7.7,4,11.4,Proportion,"7.7 (4, 11.4)",200,sex,Male,Jammu & Kashmir,North
2,Rural,dm_unscreened,7.8,5.3,10.3,Proportion,"7.8 (5.3, 10.3)",784,sex,Female,Himachal Pradesh,North
2,Rural,dm_undiagnosed,21.6,18,25.3,Proportion,"21.6 (18, 25.3)",784,sex,Female,Himachal Pradesh,North
2,Rural,dm_unscreened,12.2,9,15.3,Proportion,"12.2 (9, 15.3)",552,sex,Male,Himachal Pradesh,North
2,Rural,dm_undiagnosed,27.6,22.8,32.4,Proportion,"27.6 (22.8, 32.4)",552,sex,Male,Himachal Pradesh,North
2,Urban,dm_unscreened,7.6,2,13.2,Proportion,"7.6 (2, 13.2)",107,sex,Female,Himachal Pradesh,North
2,Urban,dm_undiagnosed,21.1,8,34.2,Proportion,"21.1 (8, 34.2)",107,sex,Female,Himachal Pradesh,North
2,Urban,dm_unscreened,0.8,-0.8,2.4,Proportion,"0.8 (-0.8, 2.4)",71,sex,Male,Himachal Pradesh,North
2,Urban,dm_undiagnosed,11.7,3.1,20.3,Proportion,"11.7 (3.1, 20.3)",71,sex,Male,Himachal Pradesh,North
3,Rural,dm_unscreened,9.5,7.6,11.4,Proportion,"9.5 (7.6, 11.4)",1353,sex,Female,Punjab,North
3,Rural,dm_undiagnosed,24.9,22,27.8,Proportion,"24.9 (22, 27.8)",1353,sex,Female,Punjab,North
3,Rural,dm_unscreened,12.7,10.1,15.3,Proportion,"12.7 (10.1, 15.3)",924,sex,Male,Punjab,North
3,Rural,dm_undiagnosed,28.9,25.3,32.6,Proportion,"28.9 (25.3, 32.6)",924,sex,Male,Punjab,North
3,Urban,dm_unscreened,7.6,5.1,10.2,Proportion,"7.6 (5.1, 10.2)",723,sex,Female,Punjab,North
3,Urban,dm_undiagnosed,22.5,18.2,26.8,Proportion,"22.5 (18.2, 26.8)",723,sex,Female,Punjab,North
3,Urban,dm_unscreened,8,4.7,11.3,Proportion,"8 (4.7, 11.3)",542,sex,Male,Punjab,North
3,Urban,dm_undiagnosed,24.3,19.4,29.2,Proportion,"24.3 (19.4, 29.2)",542,sex,Male,Punjab,North
4,Rural,dm_unscreened,33.3,33.3,33.3,Proportion,"33.3 (33.3, 33.3)",3,sex,Female,Chandigarh,North
4,Rural,dm_undiagnosed,33.3,33.3,33.3,Proportion,"33.3 (33.3, 33.3)",3,sex,Female,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2,sex,Male,Chandigarh,North
4,Rural,dm_undiagnosed,50,50,50,Proportion,"50 (50, 50)",2,sex,Male,Chandigarh,North
4,Urban,dm_unscreened,5.2,0.8,9.6,Proportion,"5.2 (0.8, 9.6)",81,sex,Female,Chandigarh,North
4,Urban,dm_undiagnosed,25.4,17.1,33.7,Proportion,"25.4 (17.1, 33.7)",81,sex,Female,Chandigarh,North
4,Urban,dm_unscreened,14.6,4.6,24.6,Proportion,"14.6 (4.6, 24.6)",44,sex,Male,Chandigarh,North
4,Urban,dm_undiagnosed,25,12.4,37.7,Proportion,"25 (12.4, 37.7)",44,sex,Male,Chandigarh,North
5,Rural,dm_unscreened,13.3,9.2,17.4,Proportion,"13.3 (9.2, 17.4)",459,sex,Female,Uttarakhand,Central
5,Rural,dm_undiagnosed,25.2,19.5,30.8,Proportion,"25.2 (19.5, 30.8)",459,sex,Female,Uttarakhand,Central
5,Rural,dm_unscreened,15.1,11,19.2,Proportion,"15.1 (11, 19.2)",502,sex,Male,Uttarakhand,Central
5,Rural,dm_undiagnosed,29.6,24.1,35.2,Proportion,"29.6 (24.1, 35.2)",502,sex,Male,Uttarakhand,Central
5,Urban,dm_unscreened,11.1,5.7,16.5,Proportion,"11.1 (5.7, 16.5)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_undiagnosed,21,13.5,28.4,Proportion,"21 (13.5, 28.4)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_unscreened,19.5,13,25.9,Proportion,"19.5 (13, 25.9)",205,sex,Male,Uttarakhand,Central
5,Urban,dm_undiagnosed,25.9,19.7,32.2,Proportion,"25.9 (19.7, 32.2)",205,sex,Male,Uttarakhand,Central
6,Rural,dm_unscreened,11.4,9,13.8,Proportion,"11.4 (9, 13.8)",932,sex,Female,Haryana,North
6,Rural,dm_undiagnosed,25.8,21.9,29.6,Proportion,"25.8 (21.9, 29.6)",932,sex,Female,Haryana,North
6,Rural,dm_unscreened,18.2,14.9,21.5,Proportion,"18.2 (14.9, 21.5)",798,sex,Male,Haryana,North
6,Rural,dm_undiagnosed,33.9,29.7,38,Proportion,"33.9 (29.7, 38)",798,sex,Male,Haryana,North
6,Urban,dm_unscreened,7,4.5,9.5,Proportion,"7 (4.5, 9.5)",644,sex,Female,Haryana,North
6,Urban,dm_undiagnosed,16.8,12.9,20.6,Proportion,"16.8 (12.9, 20.6)",644,sex,Female,Haryana,North
6,Urban,dm_unscreened,7.9,5.4,10.3,Proportion,"7.9 (5.4, 10.3)",565,sex,Male,Haryana,North
6,Urban,dm_undiagnosed,19.7,16,23.3,Proportion,"19.7 (16, 23.3)",565,sex,Male,Haryana,North
7,Rural,dm_unscreened,4,-4,12.1,Proportion,"4 (-4, 12.1)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_undiagnosed,21.7,6.5,37,Proportion,"21.7 (6.5, 37)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",19,sex,Male,Nct Of Delhi,North
7,Rural,dm_undiagnosed,25.9,-1.9,53.6,Proportion,"25.9 (-1.9, 53.6)",19,sex,Male,Nct Of Delhi,North
7,Urban,dm_unscreened,5.5,4,7,Proportion,"5.5 (4, 7)",903,sex,Female,Nct Of Delhi,North
7,Urban,dm_undiagnosed,16.9,14.2,19.7,Proportion,"16.9 (14.2, 19.7)",903,sex,Female,Nct Of Delhi,North
7,Urban,dm_unscreened,10,7.4,12.6,Proportion,"10 (7.4, 12.6)",748,sex,Male,Nct Of Delhi,North
7,Urban,dm_undiagnosed,25.1,21.2,29,Proportion,"25.1 (21.2, 29)",748,sex,Male,Nct Of Delhi,North
8,Rural,dm_unscreened,18.9,15.6,22.2,Proportion,"18.9 (15.6, 22.2)",888,sex,Female,Rajasthan,North
8,Rural,dm_undiagnosed,26,22.1,30,Proportion,"26 (22.1, 30)",888,sex,Female,Rajasthan,North
8,Rural,dm_unscreened,19.6,16.2,23,Proportion,"19.6 (16.2, 23)",877,sex,Male,Rajasthan,North
8,Rural,dm_undiagnosed,27,22.9,31,Proportion,"27 (22.9, 31)",877,sex,Male,Rajasthan,North
8,Urban,dm_unscreened,10.7,7.4,14,Proportion,"10.7 (7.4, 14)",494,sex,Female,Rajasthan,North
8,Urban,dm_undiagnosed,17.1,12.6,21.5,Proportion,"17.1 (12.6, 21.5)",494,sex,Female,Rajasthan,North
8,Urban,dm_unscreened,13,8.3,17.7,Proportion,"13 (8.3, 17.7)",453,sex,Male,Rajasthan,North
8,Urban,dm_undiagnosed,17.7,12.5,22.9,Proportion,"17.7 (12.5, 22.9)",453,sex,Male,Rajasthan,North
9,Rural,dm_unscreened,19.3,17.5,21.2,Proportion,"19.3 (17.5, 21.2)",3633,sex,Female,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,29.7,27.3,32.1,Proportion,"29.7 (27.3, 32.1)",3633,sex,Female,Uttar Pradesh,Central
9,Rural,dm_unscreened,20.9,18.9,22.8,Proportion,"20.9 (18.9, 22.8)",3075,sex,Male,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,31.3,28.9,33.7,Proportion,"31.3 (28.9, 33.7)",3075,sex,Male,Uttar Pradesh,Central
9,Urban,dm_unscreened,13.1,10.4,15.8,Proportion,"13.1 (10.4, 15.8)",1041,sex,Female,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,27.4,23.6,31.2,Proportion,"27.4 (23.6, 31.2)",1041,sex,Female,Uttar Pradesh,Central
