residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Urban,dm_treated,77.5,75.3,79.8,Proportion,"77.5 (75.3, 79.8)",11152,caste,OBC
Urban,dm_controlled,43.8,42.1,45.5,Proportion,"43.8 (42.1, 45.5)",11152,caste,OBC
Urban,dm_treated,74.7,71.5,78,Proportion,"74.7 (71.5, 78)",3593,caste,Schedule Caste
Urban,dm_controlled,42.7,40,45.5,Proportion,"42.7 (40, 45.5)",3593,caste,Schedule Caste
Urban,dm_treated,72.3,66.7,77.8,Proportion,"72.3 (66.7, 77.8)",2013,caste,Schedule Tribe
Urban,dm_controlled,39.9,35.1,44.8,Proportion,"39.9 (35.1, 44.8)",2013,caste,Schedule Tribe
Rural,dm_treated,63.8,62.4,65.2,Proportion,"63.8 (62.4, 65.2)",30989,religion,Hindu
Rural,dm_controlled,36.7,35.7,37.7,Proportion,"36.7 (35.7, 37.7)",30989,religion,Hindu
Rural,dm_treated,66.3,63.4,69.3,Proportion,"66.3 (63.4, 69.3)",4834,religion,Muslim
Rural,dm_controlled,36.7,34.4,39,Proportion,"36.7 (34.4, 39)",4834,religion,Muslim
Rural,dm_treated,73.3,70.5,76.1,Proportion,"73.3 (70.5, 76.1)",5242,religion,Other
Rural,dm_controlled,41.2,38.6,43.8,Proportion,"41.2 (38.6, 43.8)",5242,religion,Other
Urban,dm_treated,77.6,75.8,79.3,Proportion,"77.6 (75.8, 79.3)",19322,religion,Hindu
Urban,dm_controlled,45.2,43.8,46.7,Proportion,"45.2 (43.8, 46.7)",19322,religion,Hindu
Urban,dm_treated,78.4,75.4,81.5,Proportion,"78.4 (75.4, 81.5)",3699,religion,Muslim
Urban,dm_controlled,44.6,41.7,47.5,Proportion,"44.6 (41.7, 47.5)",3699,religion,Muslim
Urban,dm_treated,80.7,76.7,84.8,Proportion,"80.7 (76.7, 84.8)",3123,religion,Other
Urban,dm_controlled,45.9,42,49.9,Proportion,"45.9 (42, 49.9)",3123,religion,Other
Rural,dm_treated,59,56.5,61.5,Proportion,"59 (56.5, 61.5)",5276,swealthq_ur,1
Rural,dm_controlled,36.8,34.6,38.9,Proportion,"36.8 (34.6, 38.9)",5276,swealthq_ur,1
Rural,dm_treated,60.1,58,62.3,Proportion,"60.1 (58, 62.3)",6075,swealthq_ur,2
Rural,dm_controlled,36.2,34.3,38,Proportion,"36.2 (34.3, 38)",6075,swealthq_ur,2
Rural,dm_treated,63.4,61.5,65.3,Proportion,"63.4 (61.5, 65.3)",7277,swealthq_ur,3
Rural,dm_controlled,35.6,34,37.3,Proportion,"35.6 (34, 37.3)",7277,swealthq_ur,3
Rural,dm_treated,64.4,62.6,66.3,Proportion,"64.4 (62.6, 66.3)",9126,swealthq_ur,4
Rural,dm_controlled,36.6,35.1,38.2,Proportion,"36.6 (35.1, 38.2)",9126,swealthq_ur,4
Rural,dm_treated,70.1,68.5,71.8,Proportion,"70.1 (68.5, 71.8)",13311,swealthq_ur,5
Rural,dm_controlled,38.6,37.3,39.9,Proportion,"38.6 (37.3, 39.9)",13311,swealthq_ur,5
Urban,dm_treated,69.4,65.3,73.4,Proportion,"69.4 (65.3, 73.4)",3229,swealthq_ur,1
Urban,dm_controlled,39.6,36.7,42.6,Proportion,"39.6 (36.7, 42.6)",3229,swealthq_ur,1
Urban,dm_treated,74.4,71.8,76.9,Proportion,"74.4 (71.8, 76.9)",4379,swealthq_ur,2
Urban,dm_controlled,40.7,38.4,43,Proportion,"40.7 (38.4, 43)",4379,swealthq_ur,2
Urban,dm_treated,77.9,75.7,80,Proportion,"77.9 (75.7, 80)",5409,swealthq_ur,3
Urban,dm_controlled,44.7,42.4,47,Proportion,"44.7 (42.4, 47)",5409,swealthq_ur,3
Urban,dm_treated,80.6,78.8,82.4,Proportion,"80.6 (78.8, 82.4)",6144,swealthq_ur,4
Urban,dm_controlled,45.7,43.7,47.7,Proportion,"45.7 (43.7, 47.7)",6144,swealthq_ur,4
Urban,dm_treated,81.4,79.4,83.4,Proportion,"81.4 (79.4, 83.4)",6983,swealthq_ur,5
Urban,dm_controlled,50,47.9,52.1,Proportion,"50 (47.9, 52.1)",6983,swealthq_ur,5
