state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
5,Rural,dm_diagnosed,72.6,68.7,76.5,Proportion,"72.6 (68.7, 76.5)",961,,NA,Uttarakhand,Central
5,Urban,dm_screened,85.2,80.5,89.8,Proportion,"85.2 (80.5, 89.8)",444,,NA,Uttarakhand,Central
5,Urban,dm_diagnosed,76.8,70.9,82.7,Proportion,"76.8 (70.9, 82.7)",444,,NA,Uttarakhand,Central
6,Rural,dm_screened,85.5,83.2,87.7,Proportion,"85.5 (83.2, 87.7)",1730,,NA,Haryana,North
6,Rural,dm_diagnosed,70.5,67.2,73.8,Proportion,"70.5 (67.2, 73.8)",1730,,NA,Haryana,North
6,Urban,dm_screened,92.6,90.8,94.4,Proportion,"92.6 (90.8, 94.4)",1209,,NA,Haryana,North
6,Urban,dm_diagnosed,81.9,78.9,84.9,Proportion,"81.9 (78.9, 84.9)",1209,,NA,Haryana,North
7,Rural,dm_screened,97.9,93.8,102,Proportion,"97.9 (93.8, 102)",38,,NA,Nct Of Delhi,North
7,Rural,dm_diagnosed,76.3,55.8,96.9,Proportion,"76.3 (55.8, 96.9)",38,,NA,Nct Of Delhi,North
7,Urban,dm_screened,92.5,91,93.9,Proportion,"92.5 (91, 93.9)",1651,,NA,Nct Of Delhi,North
7,Urban,dm_diagnosed,79.3,76.9,81.8,Proportion,"79.3 (76.9, 81.8)",1651,,NA,Nct Of Delhi,North
8,Rural,dm_screened,80.8,78.1,83.5,Proportion,"80.8 (78.1, 83.5)",1765,,NA,Rajasthan,North
8,Rural,dm_diagnosed,73.5,70.3,76.7,Proportion,"73.5 (70.3, 76.7)",1765,,NA,Rajasthan,North
8,Urban,dm_screened,88.2,84.8,91.5,Proportion,"88.2 (84.8, 91.5)",947,,NA,Rajasthan,North
8,Urban,dm_diagnosed,82.6,78.7,86.6,Proportion,"82.6 (78.7, 86.6)",947,,NA,Rajasthan,North
9,Rural,dm_screened,80,78.4,81.6,Proportion,"80 (78.4, 81.6)",6708,,NA,Uttar Pradesh,Central
9,Rural,dm_diagnosed,69.6,67.5,71.6,Proportion,"69.6 (67.5, 71.6)",6708,,NA,Uttar Pradesh,Central
9,Urban,dm_screened,85.1,82.8,87.4,Proportion,"85.1 (82.8, 87.4)",2036,,NA,Uttar Pradesh,Central
9,Urban,dm_diagnosed,70.8,67.5,74.1,Proportion,"70.8 (67.5, 74.1)",2036,,NA,Uttar Pradesh,Central
10,Rural,dm_screened,76.1,74.2,78.1,Proportion,"76.1 (74.2, 78.1)",3563,,NA,Bihar,East
10,Rural,dm_diagnosed,69.2,66.9,71.5,Proportion,"69.2 (66.9, 71.5)",3563,,NA,Bihar,East
10,Urban,dm_screened,86.3,82.9,89.7,Proportion,"86.3 (82.9, 89.7)",801,,NA,Bihar,East
10,Urban,dm_diagnosed,78.3,74,82.6,Proportion,"78.3 (74, 82.6)",801,,NA,Bihar,East
11,Rural,dm_screened,89.1,85.4,92.9,Proportion,"89.1 (85.4, 92.9)",301,,NA,Sikkim,North East
11,Rural,dm_diagnosed,74.5,69.5,79.6,Proportion,"74.5 (69.5, 79.6)",301,,NA,Sikkim,North East
11,Urban,dm_screened,89.9,82.3,97.5,Proportion,"89.9 (82.3, 97.5)",79,,NA,Sikkim,North East
11,Urban,dm_diagnosed,84.2,76.3,92.2,Proportion,"84.2 (76.3, 92.2)",79,,NA,Sikkim,North East
12,Rural,dm_screened,80.8,76.7,84.8,Proportion,"80.8 (76.7, 84.8)",1181,,NA,Arunachal Pradesh,North East
12,Rural,dm_diagnosed,74.2,69.1,79.3,Proportion,"74.2 (69.1, 79.3)",1181,,NA,Arunachal Pradesh,North East
12,Urban,dm_screened,90.3,86.7,93.9,Proportion,"90.3 (86.7, 93.9)",622,,NA,Arunachal Pradesh,North East
12,Urban,dm_diagnosed,80.5,74.9,86.1,Proportion,"80.5 (74.9, 86.1)",622,,NA,Arunachal Pradesh,North East
13,Rural,dm_screened,73.2,66.6,79.8,Proportion,"73.2 (66.6, 79.8)",372,,NA,Nagaland,North East
13,Rural,dm_diagnosed,60.5,52.2,68.8,Proportion,"60.5 (52.2, 68.8)",372,,NA,Nagaland,North East
13,Urban,dm_screened,86.8,81.1,92.5,Proportion,"86.8 (81.1, 92.5)",260,,NA,Nagaland,North East
13,Urban,dm_diagnosed,79.5,72.6,86.3,Proportion,"79.5 (72.6, 86.3)",260,,NA,Nagaland,North East
14,Rural,dm_screened,81.8,78.5,85.1,Proportion,"81.8 (78.5, 85.1)",664,,NA,Manipur,North East
14,Rural,dm_diagnosed,71.6,67.8,75.4,Proportion,"71.6 (67.8, 75.4)",664,,NA,Manipur,North East
14,Urban,dm_screened,88.5,85.4,91.6,Proportion,"88.5 (85.4, 91.6)",455,,NA,Manipur,North East
14,Urban,dm_diagnosed,77.1,72.7,81.5,Proportion,"77.1 (72.7, 81.5)",455,,NA,Manipur,North East
15,Rural,dm_screened,81.7,75.4,88.1,Proportion,"81.7 (75.4, 88.1)",371,,NA,Mizoram,North East
15,Rural,dm_diagnosed,74.4,67,81.8,Proportion,"74.4 (67, 81.8)",371,,NA,Mizoram,North East
15,Urban,dm_screened,94.6,92.2,97,Proportion,"94.6 (92.2, 97)",476,,NA,Mizoram,North East
15,Urban,dm_diagnosed,86.4,82.7,90.2,Proportion,"86.4 (82.7, 90.2)",476,,NA,Mizoram,North East
16,Rural,dm_screened,78.7,75,82.4,Proportion,"78.7 (75, 82.4)",662,,NA,Tripura,North East
16,Rural,dm_diagnosed,65.3,60.6,70,Proportion,"65.3 (60.6, 70)",662,,NA,Tripura,North East
16,Urban,dm_screened,81.6,76.1,87,Proportion,"81.6 (76.1, 87)",290,,NA,Tripura,North East
16,Urban,dm_diagnosed,68.9,61.6,76.1,Proportion,"68.9 (61.6, 76.1)",290,,NA,Tripura,North East
17,Rural,dm_screened,70.4,62.8,78,Proportion,"70.4 (62.8, 78)",373,,NA,Meghalaya,North East
17,Rural,dm_diagnosed,65.9,57.1,74.6,Proportion,"65.9 (57.1, 74.6)",373,,NA,Meghalaya,North East
17,Urban,dm_screened,83.7,74.4,93,Proportion,"83.7 (74.4, 93)",105,,NA,Meghalaya,North East
17,Urban,dm_diagnosed,78.3,69.2,87.4,Proportion,"78.3 (69.2, 87.4)",105,,NA,Meghalaya,North East
18,Rural,dm_screened,81.1,79,83.3,Proportion,"81.1 (79, 83.3)",2518,,NA,Assam,North East
18,Rural,dm_diagnosed,68.9,66.4,71.5,Proportion,"68.9 (66.4, 71.5)",2518,,NA,Assam,North East
18,Urban,dm_screened,90,87.1,93,Proportion,"90 (87.1, 93)",787,,NA,Assam,North East
18,Urban,dm_diagnosed,72.6,68.2,77.1,Proportion,"72.6 (68.2, 77.1)",787,,NA,Assam,North East
19,Rural,dm_screened,69.9,66.8,73,Proportion,"69.9 (66.8, 73)",1495,,NA,West Bengal,East
19,Rural,dm_diagnosed,56.5,52.8,60.1,Proportion,"56.5 (52.8, 60.1)",1495,,NA,West Bengal,East
19,Urban,dm_screened,80.1,76.4,83.9,Proportion,"80.1 (76.4, 83.9)",983,,NA,West Bengal,East
19,Urban,dm_diagnosed,68.7,64.4,73,Proportion,"68.7 (64.4, 73)",983,,NA,West Bengal,East
20,Rural,dm_screened,76.7,73.2,80.2,Proportion,"76.7 (73.2, 80.2)",1851,,NA,Jharkhand,East
20,Rural,dm_diagnosed,68.4,64.2,72.7,Proportion,"68.4 (64.2, 72.7)",1851,,NA,Jharkhand,East
20,Urban,dm_screened,89.9,87.4,92.5,Proportion,"89.9 (87.4, 92.5)",1015,,NA,Jharkhand,East
20,Urban,dm_diagnosed,78.5,74.5,82.5,Proportion,"78.5 (74.5, 82.5)",1015,,NA,Jharkhand,East
21,Rural,dm_screened,71.2,68.6,73.8,Proportion,"71.2 (68.6, 73.8)",2774,,NA,Odisha,East
21,Rural,dm_diagnosed,63.3,60.4,66.3,Proportion,"63.3 (60.4, 66.3)",2774,,NA,Odisha,East
21,Urban,dm_screened,83,79.8,86.2,Proportion,"83 (79.8, 86.2)",840,,NA,Odisha,East
21,Urban,dm_diagnosed,73,68.7,77.4,Proportion,"73 (68.7, 77.4)",840,,NA,Odisha,East
22,Rural,dm_screened,78.3,74.9,81.8,Proportion,"78.3 (74.9, 81.8)",1532,,NA,Chhattisgarh,Central
22,Rural,dm_diagnosed,66.8,62.7,70.9,Proportion,"66.8 (62.7, 70.9)",1532,,NA,Chhattisgarh,Central
22,Urban,dm_screened,87.7,83.9,91.6,Proportion,"87.7 (83.9, 91.6)",798,,NA,Chhattisgarh,Central
22,Urban,dm_diagnosed,76.1,70.6,81.6,Proportion,"76.1 (70.6, 81.6)",798,,NA,Chhattisgarh,Central
23,Rural,dm_screened,69.5,66.9,72.1,Proportion,"69.5 (66.9, 72.1)",2227,,NA,Madhya Pradesh,Central
23,Rural,dm_diagnosed,58.2,55.5,60.9,Proportion,"58.2 (55.5, 60.9)",2227,,NA,Madhya Pradesh,Central
23,Urban,dm_screened,81.9,78.9,84.9,Proportion,"81.9 (78.9, 84.9)",1175,,NA,Madhya Pradesh,Central
23,Urban,dm_diagnosed,72.2,68.6,75.7,Proportion,"72.2 (68.6, 75.7)",1175,,NA,Madhya Pradesh,Central
24,Rural,dm_screened,67.9,65.3,70.6,Proportion,"67.9 (65.3, 70.6)",2245,,NA,Gujarat,West
24,Rural,dm_diagnosed,56.2,53.1,59.2,Proportion,"56.2 (53.1, 59.2)",2245,,NA,Gujarat,West
24,Urban,dm_screened,82.1,79.2,84.9,Proportion,"82.1 (79.2, 84.9)",1654,,NA,Gujarat,West
24,Urban,dm_diagnosed,70.9,67.7,74.1,Proportion,"70.9 (67.7, 74.1)",1654,,NA,Gujarat,West
25,Rural,dm_screened,56.5,45,68,Proportion,"56.5 (45, 68)",150,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,dm_diagnosed,39.2,28.4,49.9,Proportion,"39.2 (28.4, 49.9)",150,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_screened,69.7,58.5,80.8,Proportion,"69.7 (58.5, 80.8)",214,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_diagnosed,59.1,48.8,69.4,Proportion,"59.1 (48.8, 69.4)",214,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_screened,77.4,74.7,80.2,Proportion,"77.4 (74.7, 80.2)",2346,,NA,Maharashtra,West
27,Rural,dm_diagnosed,65.9,63.2,68.5,Proportion,"65.9 (63.2, 68.5)",2346,,NA,Maharashtra,West
27,Urban,dm_screened,86.4,83.6,89.2,Proportion,"86.4 (83.6, 89.2)",1671,,NA,Maharashtra,West
27,Urban,dm_diagnosed,75.2,71.9,78.4,Proportion,"75.2 (71.9, 78.4)",1671,,NA,Maharashtra,West
28,Rural,dm_screened,88.3,86.3,90.3,Proportion,"88.3 (86.3, 90.3)",1708,,NA,Andhra Pradesh,South
28,Rural,dm_diagnosed,72.9,70.3,75.6,Proportion,"72.9 (70.3, 75.6)",1708,,NA,Andhra Pradesh,South
28,Urban,dm_screened,90.8,88.6,93,Proportion,"90.8 (88.6, 93)",997,,NA,Andhra Pradesh,South
28,Urban,dm_diagnosed,73.2,69.7,76.8,Proportion,"73.2 (69.7, 76.8)",997,,NA,Andhra Pradesh,South
29,Rural,dm_screened,83.4,81.6,85.1,Proportion,"83.4 (81.6, 85.1)",3136,,NA,Karnataka,South
29,Rural,dm_diagnosed,67.8,65.7,69.9,Proportion,"67.8 (65.7, 69.9)",3136,,NA,Karnataka,South
29,Urban,dm_screened,88.2,85.9,90.6,Proportion,"88.2 (85.9, 90.6)",1805,,NA,Karnataka,South
29,Urban,dm_diagnosed,73.7,70.2,77.3,Proportion,"73.7 (70.2, 77.3)",1805,,NA,Karnataka,South
30,Rural,dm_screened,95.9,92.9,98.9,Proportion,"95.9 (92.9, 98.9)",239,,NA,Goa,West
30,Rural,dm_diagnosed,81.6,76,87.1,Proportion,"81.6 (76, 87.1)",239,,NA,Goa,West
30,Urban,dm_screened,98,96.5,99.5,Proportion,"98 (96.5, 99.5)",352,,NA,Goa,West
30,Urban,dm_diagnosed,83.3,79.2,87.4,Proportion,"83.3 (79.2, 87.4)",352,,NA,Goa,West
31,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",57,,NA,Lakshadweep,South
31,Rural,dm_diagnosed,85.2,77.6,92.9,Proportion,"85.2 (77.6, 92.9)",57,,NA,Lakshadweep,South
31,Urban,dm_screened,99.6,98.8,100.4,Proportion,"99.6 (98.8, 100.4)",246,,NA,Lakshadweep,South
31,Urban,dm_diagnosed,88.7,84,93.3,Proportion,"88.7 (84, 93.3)",246,,NA,Lakshadweep,South
32,Rural,dm_screened,97.5,96.9,98.2,Proportion,"97.5 (96.9, 98.2)",3041,,NA,Kerala,South
32,Rural,dm_diagnosed,86.4,84.8,88,Proportion,"86.4 (84.8, 88)",3041,,NA,Kerala,South
32,Urban,dm_screened,98.6,98,99.2,Proportion,"98.6 (98, 99.2)",2125,,NA,Kerala,South
32,Urban,dm_diagnosed,88.3,86.7,89.9,Proportion,"88.3 (86.7, 89.9)",2125,,NA,Kerala,South
33,Rural,dm_screened,93.9,92.9,94.9,Proportion,"93.9 (92.9, 94.9)",4866,,NA,Tamil Nadu,South
33,Rural,dm_diagnosed,79.5,77.3,81.7,Proportion,"79.5 (77.3, 81.7)",4866,,NA,Tamil Nadu,South
33,Urban,dm_screened,95.7,95,96.5,Proportion,"95.7 (95, 96.5)",4436,,NA,Tamil Nadu,South
33,Urban,dm_diagnosed,82.8,81,84.6,Proportion,"82.8 (81, 84.6)",4436,,NA,Tamil Nadu,South
34,Rural,dm_screened,95.1,90.1,100.2,Proportion,"95.1 (90.1, 100.2)",185,,NA,Puducherry,South
34,Rural,dm_diagnosed,77.7,69.8,85.6,Proportion,"77.7 (69.8, 85.6)",185,,NA,Puducherry,South
34,Urban,dm_screened,95.7,92.9,98.4,Proportion,"95.7 (92.9, 98.4)",1128,,NA,Puducherry,South
34,Urban,dm_diagnosed,87.1,83.2,91,Proportion,"87.1 (83.2, 91)",1128,,NA,Puducherry,South
35,Rural,dm_screened,98.3,97.1,99.6,Proportion,"98.3 (97.1, 99.6)",364,,NA,Andaman & Nicobar Islands,South
35,Rural,dm_diagnosed,86.3,82.4,90.2,Proportion,"86.3 (82.4, 90.2)",364,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_screened,97.4,94.8,100,Proportion,"97.4 (94.8, 100)",123,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_diagnosed,86.9,79.9,93.9,Proportion,"86.9 (79.9, 93.9)",123,,NA,Andaman & Nicobar Islands,South
36,Rural,dm_screened,85,83.5,86.5,Proportion,"85 (83.5, 86.5)",3077,,NA,Telangana,South
36,Rural,dm_diagnosed,69.4,67.5,71.3,Proportion,"69.4 (67.5, 71.3)",3077,,NA,Telangana,South
36,Urban,dm_screened,92.8,91.2,94.4,Proportion,"92.8 (91.2, 94.4)",1673,,NA,Telangana,South
36,Urban,dm_diagnosed,79,75.6,82.4,Proportion,"79 (75.6, 82.4)",1673,,NA,Telangana,South
37,Rural,dm_screened,99.1,97.9,100.2,Proportion,"99.1 (97.9, 100.2)",289,,NA,Ladakh,North
37,Rural,dm_diagnosed,97.2,94.8,99.6,Proportion,"97.2 (94.8, 99.6)",289,,NA,Ladakh,North
37,Urban,dm_screened,100,100,100,Proportion,"100 (100, 100)",113,,NA,Ladakh,North
37,Urban,dm_diagnosed,98.3,95.7,101,Proportion,"98.3 (95.7, 101)",113,,NA,Ladakh,North
1,Rural,dm_screened,95.3,93.5,97,Proportion,"95.3 (93.5, 97)",1030,sex,Female,Jammu & Kashmir,North
1,Rural,dm_diagnosed,88.6,85.5,91.6,Proportion,"88.6 (85.5, 91.6)",1030,sex,Female,Jammu & Kashmir,North
1,Rural,dm_screened,95.8,94,97.6,Proportion,"95.8 (94, 97.6)",798,sex,Male,Jammu & Kashmir,North
1,Rural,dm_diagnosed,87,83.3,90.6,Proportion,"87 (83.3, 90.6)",798,sex,Male,Jammu & Kashmir,North
1,Urban,dm_screened,95.9,93.3,98.4,Proportion,"95.9 (93.3, 98.4)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_diagnosed,90.5,86,94.9,Proportion,"90.5 (86, 94.9)",301,sex,Female,Jammu & Kashmir,North
1,Urban,dm_screened,96.8,94.6,99,Proportion,"96.8 (94.6, 99)",200,sex,Male,Jammu & Kashmir,North
1,Urban,dm_diagnosed,92.3,88.6,96,Proportion,"92.3 (88.6, 96)",200,sex,Male,Jammu & Kashmir,North
2,Rural,dm_screened,92.2,89.7,94.7,Proportion,"92.2 (89.7, 94.7)",784,sex,Female,Himachal Pradesh,North
2,Rural,dm_diagnosed,78.4,74.7,82,Proportion,"78.4 (74.7, 82)",784,sex,Female,Himachal Pradesh,North
2,Rural,dm_screened,87.8,84.7,91,Proportion,"87.8 (84.7, 91)",552,sex,Male,Himachal Pradesh,North
2,Rural,dm_diagnosed,72.4,67.6,77.2,Proportion,"72.4 (67.6, 77.2)",552,sex,Male,Himachal Pradesh,North
2,Urban,dm_screened,92.4,86.8,98,Proportion,"92.4 (86.8, 98)",107,sex,Female,Himachal Pradesh,North
2,Urban,dm_diagnosed,78.9,65.8,92,Proportion,"78.9 (65.8, 92)",107,sex,Female,Himachal Pradesh,North
2,Urban,dm_screened,99.2,97.6,100.8,Proportion,"99.2 (97.6, 100.8)",71,sex,Male,Himachal Pradesh,North
2,Urban,dm_diagnosed,88.3,79.7,96.9,Proportion,"88.3 (79.7, 96.9)",71,sex,Male,Himachal Pradesh,North
3,Rural,dm_screened,90.5,88.6,92.4,Proportion,"90.5 (88.6, 92.4)",1353,sex,Female,Punjab,North
3,Rural,dm_diagnosed,75.1,72.2,78,Proportion,"75.1 (72.2, 78)",1353,sex,Female,Punjab,North
3,Rural,dm_screened,87.3,84.7,89.9,Proportion,"87.3 (84.7, 89.9)",924,sex,Male,Punjab,North
3,Rural,dm_diagnosed,71.1,67.4,74.7,Proportion,"71.1 (67.4, 74.7)",924,sex,Male,Punjab,North
3,Urban,dm_screened,92.4,89.8,94.9,Proportion,"92.4 (89.8, 94.9)",723,sex,Female,Punjab,North
3,Urban,dm_diagnosed,77.5,73.2,81.8,Proportion,"77.5 (73.2, 81.8)",723,sex,Female,Punjab,North
3,Urban,dm_screened,92,88.7,95.3,Proportion,"92 (88.7, 95.3)",542,sex,Male,Punjab,North
3,Urban,dm_diagnosed,75.7,70.8,80.6,Proportion,"75.7 (70.8, 80.6)",542,sex,Male,Punjab,North
4,Rural,dm_screened,66.7,66.7,66.7,Proportion,"66.7 (66.7, 66.7)",3,sex,Female,Chandigarh,North
4,Rural,dm_diagnosed,66.7,66.7,66.7,Proportion,"66.7 (66.7, 66.7)",3,sex,Female,Chandigarh,North
4,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",2,sex,Male,Chandigarh,North
4,Rural,dm_diagnosed,50,50,50,Proportion,"50 (50, 50)",2,sex,Male,Chandigarh,North
4,Urban,dm_screened,94.8,90.4,99.2,Proportion,"94.8 (90.4, 99.2)",81,sex,Female,Chandigarh,North
4,Urban,dm_diagnosed,74.6,66.3,82.9,Proportion,"74.6 (66.3, 82.9)",81,sex,Female,Chandigarh,North
4,Urban,dm_screened,85.4,75.4,95.4,Proportion,"85.4 (75.4, 95.4)",44,sex,Male,Chandigarh,North
4,Urban,dm_diagnosed,75,62.3,87.6,Proportion,"75 (62.3, 87.6)",44,sex,Male,Chandigarh,North
5,Rural,dm_screened,86.7,82.6,90.8,Proportion,"86.7 (82.6, 90.8)",459,sex,Female,Uttarakhand,Central
5,Rural,dm_diagnosed,74.8,69.2,80.5,Proportion,"74.8 (69.2, 80.5)",459,sex,Female,Uttarakhand,Central
5,Rural,dm_screened,84.9,80.8,89,Proportion,"84.9 (80.8, 89)",502,sex,Male,Uttarakhand,Central
5,Rural,dm_diagnosed,70.4,64.8,75.9,Proportion,"70.4 (64.8, 75.9)",502,sex,Male,Uttarakhand,Central
5,Urban,dm_screened,88.9,83.5,94.3,Proportion,"88.9 (83.5, 94.3)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_diagnosed,79,71.6,86.5,Proportion,"79 (71.6, 86.5)",239,sex,Female,Uttarakhand,Central
5,Urban,dm_screened,80.5,74.1,87,Proportion,"80.5 (74.1, 87)",205,sex,Male,Uttarakhand,Central
5,Urban,dm_diagnosed,74.1,67.8,80.3,Proportion,"74.1 (67.8, 80.3)",205,sex,Male,Uttarakhand,Central
6,Rural,dm_screened,88.6,86.2,91,Proportion,"88.6 (86.2, 91)",932,sex,Female,Haryana,North
6,Rural,dm_diagnosed,74.2,70.4,78.1,Proportion,"74.2 (70.4, 78.1)",932,sex,Female,Haryana,North
6,Rural,dm_screened,81.8,78.5,85.1,Proportion,"81.8 (78.5, 85.1)",798,sex,Male,Haryana,North
6,Rural,dm_diagnosed,66.1,62,70.3,Proportion,"66.1 (62, 70.3)",798,sex,Male,Haryana,North
6,Urban,dm_screened,93,90.5,95.5,Proportion,"93 (90.5, 95.5)",644,sex,Female,Haryana,North
6,Urban,dm_diagnosed,83.2,79.4,87.1,Proportion,"83.2 (79.4, 87.1)",644,sex,Female,Haryana,North
6,Urban,dm_screened,92.1,89.7,94.6,Proportion,"92.1 (89.7, 94.6)",565,sex,Male,Haryana,North
6,Urban,dm_diagnosed,80.3,76.7,84,Proportion,"80.3 (76.7, 84)",565,sex,Male,Haryana,North
7,Rural,dm_screened,96,87.9,104,Proportion,"96 (87.9, 104)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_diagnosed,78.3,63,93.5,Proportion,"78.3 (63, 93.5)",19,sex,Female,Nct Of Delhi,North
7,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",19,sex,Male,Nct Of Delhi,North
7,Rural,dm_diagnosed,74.1,46.4,101.9,Proportion,"74.1 (46.4, 101.9)",19,sex,Male,Nct Of Delhi,North
7,Urban,dm_screened,94.5,93,96,Proportion,"94.5 (93, 96)",903,sex,Female,Nct Of Delhi,North
7,Urban,dm_diagnosed,83.1,80.3,85.8,Proportion,"83.1 (80.3, 85.8)",903,sex,Female,Nct Of Delhi,North
7,Urban,dm_screened,90,87.4,92.6,Proportion,"90 (87.4, 92.6)",748,sex,Male,Nct Of Delhi,North
7,Urban,dm_diagnosed,74.9,71,78.8,Proportion,"74.9 (71, 78.8)",748,sex,Male,Nct Of Delhi,North
8,Rural,dm_screened,81.1,77.8,84.4,Proportion,"81.1 (77.8, 84.4)",888,sex,Female,Rajasthan,North
8,Rural,dm_diagnosed,74,70,77.9,Proportion,"74 (70, 77.9)",888,sex,Female,Rajasthan,North
8,Rural,dm_screened,80.4,77,83.8,Proportion,"80.4 (77, 83.8)",877,sex,Male,Rajasthan,North
8,Rural,dm_diagnosed,73,69,77.1,Proportion,"73 (69, 77.1)",877,sex,Male,Rajasthan,North
8,Urban,dm_screened,89.3,86,92.6,Proportion,"89.3 (86, 92.6)",494,sex,Female,Rajasthan,North
8,Urban,dm_diagnosed,82.9,78.5,87.4,Proportion,"82.9 (78.5, 87.4)",494,sex,Female,Rajasthan,North
8,Urban,dm_screened,87,82.3,91.7,Proportion,"87 (82.3, 91.7)",453,sex,Male,Rajasthan,North
8,Urban,dm_diagnosed,82.3,77.1,87.5,Proportion,"82.3 (77.1, 87.5)",453,sex,Male,Rajasthan,North
9,Rural,dm_screened,80.7,78.8,82.5,Proportion,"80.7 (78.8, 82.5)",3633,sex,Female,Uttar Pradesh,Central
9,Rural,dm_diagnosed,70.3,67.9,72.7,Proportion,"70.3 (67.9, 72.7)",3633,sex,Female,Uttar Pradesh,Central
9,Rural,dm_screened,79.1,77.2,81.1,Proportion,"79.1 (77.2, 81.1)",3075,sex,Male,Uttar Pradesh,Central
9,Rural,dm_diagnosed,68.7,66.3,71.1,Proportion,"68.7 (66.3, 71.1)",3075,sex,Male,Uttar Pradesh,Central
9,Urban,dm_screened,86.9,84.2,89.6,Proportion,"86.9 (84.2, 89.6)",1041,sex,Female,Uttar Pradesh,Central
9,Urban,dm_diagnosed,72.6,68.8,76.4,Proportion,"72.6 (68.8, 76.4)",1041,sex,Female,Uttar Pradesh,Central
9,Urban,dm_screened,83.2,80,86.4,Proportion,"83.2 (80, 86.4)",995,sex,Male,Uttar Pradesh,Central
9,Urban,dm_diagnosed,68.9,64.8,73,Proportion,"68.9 (64.8, 73)",995,sex,Male,Uttar Pradesh,Central
10,Rural,dm_screened,75.2,72.7,77.7,Proportion,"75.2 (72.7, 77.7)",1822,sex,Female,Bihar,East
10,Rural,dm_diagnosed,69.1,66.3,71.9,Proportion,"69.1 (66.3, 71.9)",1822,sex,Female,Bihar,East
10,Rural,dm_screened,77.2,74.6,79.8,Proportion,"77.2 (74.6, 79.8)",1741,sex,Male,Bihar,East
10,Rural,dm_diagnosed,69.3,66.4,72.2,Proportion,"69.3 (66.4, 72.2)",1741,sex,Male,Bihar,East
10,Urban,dm_screened,87.1,82.9,91.4,Proportion,"87.1 (82.9, 91.4)",411,sex,Female,Bihar,East
10,Urban,dm_diagnosed,80.2,74.4,85.9,Proportion,"80.2 (74.4, 85.9)",411,sex,Female,Bihar,East
10,Urban,dm_screened,85.3,80.8,89.9,Proportion,"85.3 (80.8, 89.9)",390,sex,Male,Bihar,East
10,Urban,dm_diagnosed,76.1,70.4,81.8,Proportion,"76.1 (70.4, 81.8)",390,sex,Male,Bihar,East
11,Rural,dm_screened,88.3,81.4,95.1,Proportion,"88.3 (81.4, 95.1)",147,sex,Female,Sikkim,North East
