state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
6,Rural,dm_diagnosed,45.6,42.3,48.9,Proportion,"45.6 (42.3, 48.9)",2693,,NA,Haryana,North
6,Urban,dm_screened,82.6,80,85.3,Proportion,"82.6 (80, 85.3)",1653,,NA,Haryana,North
6,Urban,dm_diagnosed,60.1,56,64.2,Proportion,"60.1 (56, 64.2)",1653,,NA,Haryana,North
7,Rural,dm_screened,95.2,89.4,101,Proportion,"95.2 (89.4, 101)",59,,NA,Nct Of Delhi,North
7,Rural,dm_diagnosed,53.7,27.1,80.4,Proportion,"53.7 (27.1, 80.4)",59,,NA,Nct Of Delhi,North
7,Urban,dm_screened,88.4,86.6,90.1,Proportion,"88.4 (86.6, 90.1)",2130,,NA,Nct Of Delhi,North
7,Urban,dm_diagnosed,61.6,58.6,64.5,Proportion,"61.6 (58.6, 64.5)",2130,,NA,Nct Of Delhi,North
8,Rural,dm_screened,55,51.7,58.2,Proportion,"55 (51.7, 58.2)",3361,,NA,Rajasthan,North
8,Rural,dm_diagnosed,39.9,36.5,43.3,Proportion,"39.9 (36.5, 43.3)",3361,,NA,Rajasthan,North
8,Urban,dm_screened,75.4,71.1,79.7,Proportion,"75.4 (71.1, 79.7)",1322,,NA,Rajasthan,North
8,Urban,dm_diagnosed,61.2,55.9,66.5,Proportion,"61.2 (55.9, 66.5)",1322,,NA,Rajasthan,North
9,Rural,dm_screened,60.1,58.3,62,Proportion,"60.1 (58.3, 62)",10852,,NA,Uttar Pradesh,Central
9,Rural,dm_diagnosed,43.1,40.9,45.3,Proportion,"43.1 (40.9, 45.3)",10852,,NA,Uttar Pradesh,Central
9,Urban,dm_screened,72.3,69.7,75,Proportion,"72.3 (69.7, 75)",3064,,NA,Uttar Pradesh,Central
9,Urban,dm_diagnosed,47.7,44.4,51,Proportion,"47.7 (44.4, 51)",3064,,NA,Uttar Pradesh,Central
10,Rural,dm_screened,50,48,51.9,Proportion,"50 (48, 51.9)",6497,,NA,Bihar,East
10,Rural,dm_diagnosed,38.7,36.5,40.9,Proportion,"38.7 (36.5, 40.9)",6497,,NA,Bihar,East
10,Urban,dm_screened,69.2,65,73.5,Proportion,"69.2 (65, 73.5)",1222,,NA,Bihar,East
10,Urban,dm_diagnosed,51.4,46.5,56.4,Proportion,"51.4 (46.5, 56.4)",1222,,NA,Bihar,East
11,Rural,dm_screened,74.8,69.6,80,Proportion,"74.8 (69.6, 80)",483,,NA,Sikkim,North East
11,Rural,dm_diagnosed,47,41.4,52.6,Proportion,"47 (41.4, 52.6)",483,,NA,Sikkim,North East
11,Urban,dm_screened,83.7,76.5,90.9,Proportion,"83.7 (76.5, 90.9)",115,,NA,Sikkim,North East
11,Urban,dm_diagnosed,65.5,53.7,77.4,Proportion,"65.5 (53.7, 77.4)",115,,NA,Sikkim,North East
12,Rural,dm_screened,58.9,54.1,63.6,Proportion,"58.9 (54.1, 63.6)",2317,,NA,Arunachal Pradesh,North East
12,Rural,dm_diagnosed,41.5,35.7,47.2,Proportion,"41.5 (35.7, 47.2)",2317,,NA,Arunachal Pradesh,North East
12,Urban,dm_screened,76.2,70.5,81.9,Proportion,"76.2 (70.5, 81.9)",817,,NA,Arunachal Pradesh,North East
12,Urban,dm_diagnosed,57.7,50.1,65.3,Proportion,"57.7 (50.1, 65.3)",817,,NA,Arunachal Pradesh,North East
13,Rural,dm_screened,41.6,35.5,47.7,Proportion,"41.6 (35.5, 47.7)",981,,NA,Nagaland,North East
13,Rural,dm_diagnosed,25.3,19.8,30.8,Proportion,"25.3 (19.8, 30.8)",981,,NA,Nagaland,North East
13,Urban,dm_screened,65.5,57,74.1,Proportion,"65.5 (57, 74.1)",469,,NA,Nagaland,North East
13,Urban,dm_diagnosed,47.6,37.7,57.5,Proportion,"47.6 (37.7, 57.5)",469,,NA,Nagaland,North East
14,Rural,dm_screened,63.2,59.5,67,Proportion,"63.2 (59.5, 67)",1197,,NA,Manipur,North East
14,Rural,dm_diagnosed,42.7,39,46.3,Proportion,"42.7 (39, 46.3)",1197,,NA,Manipur,North East
14,Urban,dm_screened,78.1,74.1,82.2,Proportion,"78.1 (74.1, 82.2)",658,,NA,Manipur,North East
14,Urban,dm_diagnosed,53.9,49.5,58.3,Proportion,"53.9 (49.5, 58.3)",658,,NA,Manipur,North East
15,Rural,dm_screened,57.4,50.1,64.8,Proportion,"57.4 (50.1, 64.8)",721,,NA,Mizoram,North East
15,Rural,dm_diagnosed,40.1,32.8,47.4,Proportion,"40.1 (32.8, 47.4)",721,,NA,Mizoram,North East
15,Urban,dm_screened,81.4,77.6,85.1,Proportion,"81.4 (77.6, 85.1)",748,,NA,Mizoram,North East
15,Urban,dm_diagnosed,57.7,52.5,62.8,Proportion,"57.7 (52.5, 62.8)",748,,NA,Mizoram,North East
16,Rural,dm_screened,54.6,50.7,58.4,Proportion,"54.6 (50.7, 58.4)",1380,,NA,Tripura,North East
16,Rural,dm_diagnosed,31.4,28.1,34.6,Proportion,"31.4 (28.1, 34.6)",1380,,NA,Tripura,North East
16,Urban,dm_screened,67.3,61.1,73.5,Proportion,"67.3 (61.1, 73.5)",480,,NA,Tripura,North East
16,Urban,dm_diagnosed,43,35.9,50.1,Proportion,"43 (35.9, 50.1)",480,,NA,Tripura,North East
17,Rural,dm_screened,33.1,27.8,38.5,Proportion,"33.1 (27.8, 38.5)",1016,,NA,Meghalaya,North East
17,Rural,dm_diagnosed,25.6,20.3,30.9,Proportion,"25.6 (20.3, 30.9)",1016,,NA,Meghalaya,North East
17,Urban,dm_screened,60.7,51.3,70.1,Proportion,"60.7 (51.3, 70.1)",224,,NA,Meghalaya,North East
17,Urban,dm_diagnosed,42.6,32.1,53.1,Proportion,"42.6 (32.1, 53.1)",224,,NA,Meghalaya,North East
18,Rural,dm_screened,61,58.5,63.5,Proportion,"61 (58.5, 63.5)",4553,,NA,Assam,North East
18,Rural,dm_diagnosed,38.3,36.1,40.6,Proportion,"38.3 (36.1, 40.6)",4553,,NA,Assam,North East
18,Urban,dm_screened,76.5,72.4,80.6,Proportion,"76.5 (72.4, 80.6)",1149,,NA,Assam,North East
18,Urban,dm_diagnosed,49.1,44.9,53.4,Proportion,"49.1 (44.9, 53.4)",1149,,NA,Assam,North East
19,Rural,dm_screened,47.4,44.7,50,Proportion,"47.4 (44.7, 50)",3224,,NA,West Bengal,East
19,Rural,dm_diagnosed,26.6,24.3,28.9,Proportion,"26.6 (24.3, 28.9)",3224,,NA,West Bengal,East
19,Urban,dm_screened,62.7,58.5,66.9,Proportion,"62.7 (58.5, 66.9)",1813,,NA,West Bengal,East
19,Urban,dm_diagnosed,37.2,33.9,40.6,Proportion,"37.2 (33.9, 40.6)",1813,,NA,West Bengal,East
20,Rural,dm_screened,50.7,46.9,54.5,Proportion,"50.7 (46.9, 54.5)",3376,,NA,Jharkhand,East
20,Rural,dm_diagnosed,37.6,33.2,41.9,Proportion,"37.6 (33.2, 41.9)",3376,,NA,Jharkhand,East
20,Urban,dm_screened,75.4,71.5,79.4,Proportion,"75.4 (71.5, 79.4)",1447,,NA,Jharkhand,East
20,Urban,dm_diagnosed,53.3,48.3,58.4,Proportion,"53.3 (48.3, 58.4)",1447,,NA,Jharkhand,East
21,Rural,dm_screened,47.8,45.5,50.2,Proportion,"47.8 (45.5, 50.2)",5163,,NA,Odisha,East
21,Rural,dm_diagnosed,34.8,32.3,37.3,Proportion,"34.8 (32.3, 37.3)",5163,,NA,Odisha,East
21,Urban,dm_screened,70.6,66.7,74.5,Proportion,"70.6 (66.7, 74.5)",1251,,NA,Odisha,East
21,Urban,dm_diagnosed,51.6,47.3,55.9,Proportion,"51.6 (47.3, 55.9)",1251,,NA,Odisha,East
22,Rural,dm_screened,60.7,56.9,64.5,Proportion,"60.7 (56.9, 64.5)",2821,,NA,Chhattisgarh,Central
22,Rural,dm_diagnosed,39,35,43,Proportion,"39 (35, 43)",2821,,NA,Chhattisgarh,Central
22,Urban,dm_screened,78.3,73.9,82.7,Proportion,"78.3 (73.9, 82.7)",1110,,NA,Chhattisgarh,Central
22,Urban,dm_diagnosed,55.2,49.3,61.2,Proportion,"55.2 (49.3, 61.2)",1110,,NA,Chhattisgarh,Central
23,Rural,dm_screened,42.7,40.4,45,Proportion,"42.7 (40.4, 45)",4752,,NA,Madhya Pradesh,Central
23,Rural,dm_diagnosed,27.9,25.9,29.8,Proportion,"27.9 (25.9, 29.8)",4752,,NA,Madhya Pradesh,Central
23,Urban,dm_screened,66.4,63,69.8,Proportion,"66.4 (63, 69.8)",1839,,NA,Madhya Pradesh,Central
23,Urban,dm_diagnosed,47,43.4,50.6,Proportion,"47 (43.4, 50.6)",1839,,NA,Madhya Pradesh,Central
24,Rural,dm_screened,43.4,41.1,45.7,Proportion,"43.4 (41.1, 45.7)",4808,,NA,Gujarat,West
24,Rural,dm_diagnosed,26,24.1,27.9,Proportion,"26 (24.1, 27.9)",4808,,NA,Gujarat,West
24,Urban,dm_screened,66.2,62.5,69.8,Proportion,"66.2 (62.5, 69.8)",2763,,NA,Gujarat,West
24,Urban,dm_diagnosed,42,39.1,45,Proportion,"42 (39.1, 45)",2763,,NA,Gujarat,West
25,Rural,dm_screened,44.4,35,53.9,Proportion,"44.4 (35, 53.9)",264,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,dm_diagnosed,22.7,15.7,29.8,Proportion,"22.7 (15.7, 29.8)",264,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_screened,48.4,36.2,60.5,Proportion,"48.4 (36.2, 60.5)",354,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_diagnosed,32,23.9,40,Proportion,"32 (23.9, 40)",354,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_screened,58.6,56.2,61.1,Proportion,"58.6 (56.2, 61.1)",4054,,NA,Maharashtra,West
27,Rural,dm_diagnosed,38.9,36.9,41,Proportion,"38.9 (36.9, 41)",4054,,NA,Maharashtra,West
27,Urban,dm_screened,76,72.9,79.2,Proportion,"76 (72.9, 79.2)",2476,,NA,Maharashtra,West
27,Urban,dm_diagnosed,52.6,49.5,55.6,Proportion,"52.6 (49.5, 55.6)",2476,,NA,Maharashtra,West
28,Rural,dm_screened,77.7,75.2,80.1,Proportion,"77.7 (75.2, 80.1)",2518,,NA,Andhra Pradesh,South
28,Rural,dm_diagnosed,49.8,47.4,52.3,Proportion,"49.8 (47.4, 52.3)",2518,,NA,Andhra Pradesh,South
28,Urban,dm_screened,82.8,79.9,85.7,Proportion,"82.8 (79.9, 85.7)",1344,,NA,Andhra Pradesh,South
28,Urban,dm_diagnosed,55,51.3,58.6,Proportion,"55 (51.3, 58.6)",1344,,NA,Andhra Pradesh,South
29,Rural,dm_screened,69.6,67.4,71.8,Proportion,"69.6 (67.4, 71.8)",4784,,NA,Karnataka,South
29,Rural,dm_diagnosed,44.5,42.5,46.5,Proportion,"44.5 (42.5, 46.5)",4784,,NA,Karnataka,South
29,Urban,dm_screened,80.3,77.6,83.1,Proportion,"80.3 (77.6, 83.1)",2390,,NA,Karnataka,South
29,Urban,dm_diagnosed,56.3,52.6,59.9,Proportion,"56.3 (52.6, 59.9)",2390,,NA,Karnataka,South
30,Rural,dm_screened,92.9,89.3,96.5,Proportion,"92.9 (89.3, 96.5)",311,,NA,Goa,West
30,Rural,dm_diagnosed,62,55.5,68.5,Proportion,"62 (55.5, 68.5)",311,,NA,Goa,West
30,Urban,dm_screened,94.7,91.9,97.5,Proportion,"94.7 (91.9, 97.5)",456,,NA,Goa,West
30,Urban,dm_diagnosed,63.9,58.5,69.3,Proportion,"63.9 (58.5, 69.3)",456,,NA,Goa,West
31,Rural,dm_screened,98,94.1,101.8,Proportion,"98 (94.1, 101.8)",74,,NA,Lakshadweep,South
31,Rural,dm_diagnosed,67.4,55.4,79.3,Proportion,"67.4 (55.4, 79.3)",74,,NA,Lakshadweep,South
31,Urban,dm_screened,97.5,95.6,99.4,Proportion,"97.5 (95.6, 99.4)",330,,NA,Lakshadweep,South
31,Urban,dm_diagnosed,66.2,59.3,73,Proportion,"66.2 (59.3, 73)",330,,NA,Lakshadweep,South
32,Rural,dm_screened,95.2,94.2,96.1,Proportion,"95.2 (94.2, 96.1)",3722,,NA,Kerala,South
32,Rural,dm_diagnosed,71.4,69.3,73.5,Proportion,"71.4 (69.3, 73.5)",3722,,NA,Kerala,South
32,Urban,dm_screened,96.2,95.3,97.1,Proportion,"96.2 (95.3, 97.1)",2601,,NA,Kerala,South
32,Urban,dm_diagnosed,72.1,70,74.2,Proportion,"72.1 (70, 74.2)",2601,,NA,Kerala,South
33,Rural,dm_screened,88.9,87.6,90.2,Proportion,"88.9 (87.6, 90.2)",6478,,NA,Tamil Nadu,South
33,Rural,dm_diagnosed,60.1,57.2,62.9,Proportion,"60.1 (57.2, 62.9)",6478,,NA,Tamil Nadu,South
33,Urban,dm_screened,92.7,91.6,93.7,Proportion,"92.7 (91.6, 93.7)",5529,,NA,Tamil Nadu,South
33,Urban,dm_diagnosed,66.5,64.1,68.9,Proportion,"66.5 (64.1, 68.9)",5529,,NA,Tamil Nadu,South
34,Rural,dm_screened,85.5,77.5,93.4,Proportion,"85.5 (77.5, 93.4)",276,,NA,Puducherry,South
34,Rural,dm_diagnosed,52.5,44.6,60.4,Proportion,"52.5 (44.6, 60.4)",276,,NA,Puducherry,South
34,Urban,dm_screened,91.2,88,94.5,Proportion,"91.2 (88, 94.5)",1442,,NA,Puducherry,South
34,Urban,dm_diagnosed,68.1,63.1,73.1,Proportion,"68.1 (63.1, 73.1)",1442,,NA,Puducherry,South
35,Rural,dm_screened,93.5,89.8,97.2,Proportion,"93.5 (89.8, 97.2)",519,,NA,Andaman & Nicobar Islands,South
35,Rural,dm_diagnosed,62.3,56.4,68.2,Proportion,"62.3 (56.4, 68.2)",519,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_screened,92.1,85.8,98.5,Proportion,"92.1 (85.8, 98.5)",169,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_diagnosed,61.4,53.2,69.7,Proportion,"61.4 (53.2, 69.7)",169,,NA,Andaman & Nicobar Islands,South
36,Rural,dm_screened,72.4,70.4,74.4,Proportion,"72.4 (70.4, 74.4)",4799,,NA,Telangana,South
36,Rural,dm_diagnosed,44.9,43,46.8,Proportion,"44.9 (43, 46.8)",4799,,NA,Telangana,South
36,Urban,dm_screened,86.7,84.4,89,Proportion,"86.7 (84.4, 89)",2204,,NA,Telangana,South
36,Urban,dm_diagnosed,61.5,58.1,64.8,Proportion,"61.5 (58.1, 64.8)",2204,,NA,Telangana,South
37,Rural,dm_screened,88.8,80.9,96.7,Proportion,"88.8 (80.9, 96.7)",343,,NA,Ladakh,North
37,Rural,dm_diagnosed,82.3,71.9,92.7,Proportion,"82.3 (71.9, 92.7)",343,,NA,Ladakh,North
37,Urban,dm_screened,96.2,89.3,103.1,Proportion,"96.2 (89.3, 103.1)",118,,NA,Ladakh,North
37,Urban,dm_diagnosed,93.9,85.7,102.1,Proportion,"93.9 (85.7, 102.1)",118,,NA,Ladakh,North
1,Rural,dm_screened,83.1,79.5,86.8,Proportion,"83.1 (79.5, 86.8)",1397,sex,Female,Jammu & Kashmir,North
1,Rural,dm_diagnosed,63.9,59.3,68.5,Proportion,"63.9 (59.3, 68.5)",1397,sex,Female,Jammu & Kashmir,North
1,Rural,dm_screened,78.7,73.3,84,Proportion,"78.7 (73.3, 84)",1163,sex,Male,Jammu & Kashmir,North
1,Rural,dm_diagnosed,56.4,50.3,62.4,Proportion,"56.4 (50.3, 62.4)",1163,sex,Male,Jammu & Kashmir,North
1,Urban,dm_screened,84,76.8,91.2,Proportion,"84 (76.8, 91.2)",392,sex,Female,Jammu & Kashmir,North
1,Urban,dm_diagnosed,69.4,61,77.8,Proportion,"69.4 (61, 77.8)",392,sex,Female,Jammu & Kashmir,North
1,Urban,dm_screened,80.5,73.6,87.4,Proportion,"80.5 (73.6, 87.4)",283,sex,Male,Jammu & Kashmir,North
1,Urban,dm_diagnosed,66.2,57.9,74.6,Proportion,"66.2 (57.9, 74.6)",283,sex,Male,Jammu & Kashmir,North
2,Rural,dm_screened,82.4,79.3,85.5,Proportion,"82.4 (79.3, 85.5)",1187,sex,Female,Himachal Pradesh,North
2,Rural,dm_diagnosed,53.7,49.6,57.8,Proportion,"53.7 (49.6, 57.8)",1187,sex,Female,Himachal Pradesh,North
2,Rural,dm_screened,72.5,68.6,76.4,Proportion,"72.5 (68.6, 76.4)",927,sex,Male,Himachal Pradesh,North
2,Rural,dm_diagnosed,43.9,39.4,48.3,Proportion,"43.9 (39.4, 48.3)",927,sex,Male,Himachal Pradesh,North
2,Urban,dm_screened,86.9,80.6,93.3,Proportion,"86.9 (80.6, 93.3)",140,sex,Female,Himachal Pradesh,North
2,Urban,dm_diagnosed,57.9,45.7,70.2,Proportion,"57.9 (45.7, 70.2)",140,sex,Female,Himachal Pradesh,North
2,Urban,dm_screened,91.5,84.7,98.4,Proportion,"91.5 (84.7, 98.4)",104,sex,Male,Himachal Pradesh,North
2,Urban,dm_diagnosed,56.9,38.8,75,Proportion,"56.9 (38.8, 75)",104,sex,Male,Himachal Pradesh,North
3,Rural,dm_screened,82.5,80.1,84.8,Proportion,"82.5 (80.1, 84.8)",1894,sex,Female,Punjab,North
3,Rural,dm_diagnosed,54,51,57.1,Proportion,"54 (51, 57.1)",1894,sex,Female,Punjab,North
3,Rural,dm_screened,75.1,72.2,78,Proportion,"75.1 (72.2, 78)",1431,sex,Male,Punjab,North
3,Rural,dm_diagnosed,45.4,42,48.9,Proportion,"45.4 (42, 48.9)",1431,sex,Male,Punjab,North
3,Urban,dm_screened,88,85.1,90.9,Proportion,"88 (85.1, 90.9)",940,sex,Female,Punjab,North
3,Urban,dm_diagnosed,60,55.7,64.3,Proportion,"60 (55.7, 64.3)",940,sex,Female,Punjab,North
3,Urban,dm_screened,85.7,82,89.4,Proportion,"85.7 (82, 89.4)",773,sex,Male,Punjab,North
3,Urban,dm_diagnosed,53.1,48.4,57.7,Proportion,"53.1 (48.4, 57.7)",773,sex,Male,Punjab,North
4,Rural,dm_screened,50,50,50,Proportion,"50 (50, 50)",4,sex,Female,Chandigarh,North
4,Rural,dm_diagnosed,50,50,50,Proportion,"50 (50, 50)",4,sex,Female,Chandigarh,North
4,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",2,sex,Male,Chandigarh,North
4,Rural,dm_diagnosed,50,50,50,Proportion,"50 (50, 50)",2,sex,Male,Chandigarh,North
4,Urban,dm_screened,84.9,77,92.8,Proportion,"84.9 (77, 92.8)",112,sex,Female,Chandigarh,North
4,Urban,dm_diagnosed,54.3,46.7,61.9,Proportion,"54.3 (46.7, 61.9)",112,sex,Female,Chandigarh,North
4,Urban,dm_screened,82.5,72.6,92.4,Proportion,"82.5 (72.6, 92.4)",67,sex,Male,Chandigarh,North
4,Urban,dm_diagnosed,49.5,37.4,61.5,Proportion,"49.5 (37.4, 61.5)",67,sex,Male,Chandigarh,North
5,Rural,dm_screened,68.6,63.9,73.4,Proportion,"68.6 (63.9, 73.4)",786,sex,Female,Uttarakhand,Central
5,Rural,dm_diagnosed,45.7,40.9,50.5,Proportion,"45.7 (40.9, 50.5)",786,sex,Female,Uttarakhand,Central
5,Rural,dm_screened,68.5,64.3,72.8,Proportion,"68.5 (64.3, 72.8)",809,sex,Male,Uttarakhand,Central
5,Rural,dm_diagnosed,45.9,41.5,50.4,Proportion,"45.9 (41.5, 50.4)",809,sex,Male,Uttarakhand,Central
5,Urban,dm_screened,82.8,77.1,88.4,Proportion,"82.8 (77.1, 88.4)",314,sex,Female,Uttarakhand,Central
5,Urban,dm_diagnosed,60.7,53.3,68,Proportion,"60.7 (53.3, 68)",314,sex,Female,Uttarakhand,Central
5,Urban,dm_screened,73.1,67,79.2,Proportion,"73.1 (67, 79.2)",291,sex,Male,Uttarakhand,Central
5,Urban,dm_diagnosed,51.1,44.9,57.3,Proportion,"51.1 (44.9, 57.3)",291,sex,Male,Uttarakhand,Central
6,Rural,dm_screened,74.3,71.4,77.1,Proportion,"74.3 (71.4, 77.1)",1407,sex,Female,Haryana,North
6,Rural,dm_diagnosed,50,46.1,54,Proportion,"50 (46.1, 54)",1407,sex,Female,Haryana,North
6,Rural,dm_screened,65.6,62.1,69.1,Proportion,"65.6 (62.1, 69.1)",1286,sex,Male,Haryana,North
6,Rural,dm_diagnosed,40.8,37.1,44.6,Proportion,"40.8 (37.1, 44.6)",1286,sex,Male,Haryana,North
6,Urban,dm_screened,84.7,81.8,87.7,Proportion,"84.7 (81.8, 87.7)",865,sex,Female,Haryana,North
6,Urban,dm_diagnosed,62.4,57.7,67,Proportion,"62.4 (57.7, 67)",865,sex,Female,Haryana,North
6,Urban,dm_screened,80.3,76.8,83.8,Proportion,"80.3 (76.8, 83.8)",788,sex,Male,Haryana,North
6,Urban,dm_diagnosed,57.5,52.8,62.2,Proportion,"57.5 (52.8, 62.2)",788,sex,Male,Haryana,North
7,Rural,dm_screened,91.1,80.2,102,Proportion,"91.1 (80.2, 102)",31,sex,Female,Nct Of Delhi,North
7,Rural,dm_diagnosed,54.2,23.7,84.8,Proportion,"54.2 (23.7, 84.8)",31,sex,Female,Nct Of Delhi,North
7,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",28,sex,Male,Nct Of Delhi,North
7,Rural,dm_diagnosed,53.1,27.9,78.3,Proportion,"53.1 (27.9, 78.3)",28,sex,Male,Nct Of Delhi,North
7,Urban,dm_screened,90.7,88.8,92.5,Proportion,"90.7 (88.8, 92.5)",1118,sex,Female,Nct Of Delhi,North
7,Urban,dm_diagnosed,66.8,63.4,70.2,Proportion,"66.8 (63.4, 70.2)",1118,sex,Female,Nct Of Delhi,North
7,Urban,dm_screened,85.8,83,88.6,Proportion,"85.8 (83, 88.6)",1012,sex,Male,Nct Of Delhi,North
7,Urban,dm_diagnosed,55.8,51.7,59.8,Proportion,"55.8 (51.7, 59.8)",1012,sex,Male,Nct Of Delhi,North
8,Rural,dm_screened,55.4,51.7,59.2,Proportion,"55.4 (51.7, 59.2)",1625,sex,Female,Rajasthan,North
8,Rural,dm_diagnosed,41.2,37.4,45.1,Proportion,"41.2 (37.4, 45.1)",1625,sex,Female,Rajasthan,North
8,Rural,dm_screened,54.5,50.7,58.2,Proportion,"54.5 (50.7, 58.2)",1736,sex,Male,Rajasthan,North
8,Rural,dm_diagnosed,38.6,34.7,42.5,Proportion,"38.6 (34.7, 42.5)",1736,sex,Male,Rajasthan,North
8,Urban,dm_screened,76.2,71.5,80.9,Proportion,"76.2 (71.5, 80.9)",660,sex,Female,Rajasthan,North
8,Urban,dm_diagnosed,63.6,57.9,69.4,Proportion,"63.6 (57.9, 69.4)",660,sex,Female,Rajasthan,North
8,Urban,dm_screened,74.6,69.5,79.7,Proportion,"74.6 (69.5, 79.7)",662,sex,Male,Rajasthan,North
8,Urban,dm_diagnosed,58.8,52.2,65.5,Proportion,"58.8 (52.2, 65.5)",662,sex,Male,Rajasthan,North
9,Rural,dm_screened,61.1,58.9,63.2,Proportion,"61.1 (58.9, 63.2)",5724,sex,Female,Uttar Pradesh,Central
9,Rural,dm_diagnosed,44.4,41.9,46.9,Proportion,"44.4 (41.9, 46.9)",5724,sex,Female,Uttar Pradesh,Central
9,Rural,dm_screened,59.1,57,61.2,Proportion,"59.1 (57, 61.2)",5128,sex,Male,Uttar Pradesh,Central
9,Rural,dm_diagnosed,41.6,39.2,44,Proportion,"41.6 (39.2, 44)",5128,sex,Male,Uttar Pradesh,Central
9,Urban,dm_screened,74.5,71.5,77.6,Proportion,"74.5 (71.5, 77.6)",1548,sex,Female,Uttar Pradesh,Central
9,Urban,dm_diagnosed,49.4,45.6,53.1,Proportion,"49.4 (45.6, 53.1)",1548,sex,Female,Uttar Pradesh,Central
9,Urban,dm_screened,70,66.7,73.3,Proportion,"70 (66.7, 73.3)",1516,sex,Male,Uttar Pradesh,Central
9,Urban,dm_diagnosed,46,42.2,49.7,Proportion,"46 (42.2, 49.7)",1516,sex,Male,Uttar Pradesh,Central
10,Rural,dm_screened,49.1,46.7,51.5,Proportion,"49.1 (46.7, 51.5)",3312,sex,Female,Bihar,East
10,Rural,dm_diagnosed,38.9,36.3,41.4,Proportion,"38.9 (36.3, 41.4)",3312,sex,Female,Bihar,East
10,Rural,dm_screened,50.8,48.5,53.2,Proportion,"50.8 (48.5, 53.2)",3185,sex,Male,Bihar,East
10,Rural,dm_diagnosed,38.5,36,41,Proportion,"38.5 (36, 41)",3185,sex,Male,Bihar,East
10,Urban,dm_screened,70.5,65.1,76,Proportion,"70.5 (65.1, 76)",614,sex,Female,Bihar,East
10,Urban,dm_diagnosed,54.5,48.9,60.1,Proportion,"54.5 (48.9, 60.1)",614,sex,Female,Bihar,East
10,Urban,dm_screened,67.8,62.6,73.1,Proportion,"67.8 (62.6, 73.1)",608,sex,Male,Bihar,East
10,Urban,dm_diagnosed,48.1,41.4,54.8,Proportion,"48.1 (41.4, 54.8)",608,sex,Male,Bihar,East
