state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
16,Rural,dm_undiagnosed,70.6,66.8,74.5,Proportion,"70.6 (66.8, 74.5)",1380,,NA,Tripura,North East
16,Urban,dm_unscreened,37.2,29.9,44.5,Proportion,"37.2 (29.9, 44.5)",480,,NA,Tripura,North East
16,Urban,dm_undiagnosed,64.7,58.6,70.7,Proportion,"64.7 (58.6, 70.7)",480,,NA,Tripura,North East
17,Rural,dm_unscreened,66.5,60.8,72.2,Proportion,"66.5 (60.8, 72.2)",1016,,NA,Meghalaya,North East
17,Rural,dm_undiagnosed,73.3,67.6,79,Proportion,"73.3 (67.6, 79)",1016,,NA,Meghalaya,North East
17,Urban,dm_unscreened,44.9,36.2,53.5,Proportion,"44.9 (36.2, 53.5)",224,,NA,Meghalaya,North East
17,Urban,dm_undiagnosed,64.6,55.2,74,Proportion,"64.6 (55.2, 74)",224,,NA,Meghalaya,North East
18,Rural,dm_unscreened,41.9,39.3,44.6,Proportion,"41.9 (39.3, 44.6)",4553,,NA,Assam,North East
18,Rural,dm_undiagnosed,64.3,61.8,66.7,Proportion,"64.3 (61.8, 66.7)",4553,,NA,Assam,North East
18,Urban,dm_unscreened,27.2,22.1,32.4,Proportion,"27.2 (22.1, 32.4)",1149,,NA,Assam,North East
18,Urban,dm_undiagnosed,56.3,51.3,61.4,Proportion,"56.3 (51.3, 61.4)",1149,,NA,Assam,North East
19,Rural,dm_unscreened,56.7,54.1,59.4,Proportion,"56.7 (54.1, 59.4)",3224,,NA,West Bengal,East
19,Rural,dm_undiagnosed,75.9,73.6,78.2,Proportion,"75.9 (73.6, 78.2)",3224,,NA,West Bengal,East
19,Urban,dm_unscreened,42.7,38.3,47.2,Proportion,"42.7 (38.3, 47.2)",1813,,NA,West Bengal,East
19,Urban,dm_undiagnosed,66.9,63.4,70.3,Proportion,"66.9 (63.4, 70.3)",1813,,NA,West Bengal,East
20,Rural,dm_unscreened,49.5,44.9,54,Proportion,"49.5 (44.9, 54)",3376,,NA,Jharkhand,East
20,Rural,dm_undiagnosed,62,56.7,67.3,Proportion,"62 (56.7, 67.3)",3376,,NA,Jharkhand,East
20,Urban,dm_unscreened,28,22.8,33.2,Proportion,"28 (22.8, 33.2)",1447,,NA,Jharkhand,East
20,Urban,dm_undiagnosed,48.3,41.7,54.9,Proportion,"48.3 (41.7, 54.9)",1447,,NA,Jharkhand,East
21,Rural,dm_unscreened,54.7,51.7,57.6,Proportion,"54.7 (51.7, 57.6)",5163,,NA,Odisha,East
21,Rural,dm_undiagnosed,67.6,64.4,70.7,Proportion,"67.6 (64.4, 70.7)",5163,,NA,Odisha,East
21,Urban,dm_unscreened,36.2,31.7,40.6,Proportion,"36.2 (31.7, 40.6)",1251,,NA,Odisha,East
21,Urban,dm_undiagnosed,55.9,51.3,60.4,Proportion,"55.9 (51.3, 60.4)",1251,,NA,Odisha,East
22,Rural,dm_unscreened,40.6,36.4,44.8,Proportion,"40.6 (36.4, 44.8)",2821,,NA,Chhattisgarh,Central
22,Rural,dm_undiagnosed,61.2,56.6,65.7,Proportion,"61.2 (56.6, 65.7)",2821,,NA,Chhattisgarh,Central
22,Urban,dm_unscreened,25.6,19.8,31.4,Proportion,"25.6 (19.8, 31.4)",1110,,NA,Chhattisgarh,Central
22,Urban,dm_undiagnosed,50.9,43,58.8,Proportion,"50.9 (43, 58.8)",1110,,NA,Chhattisgarh,Central
23,Rural,dm_unscreened,60,57.4,62.6,Proportion,"60 (57.4, 62.6)",4752,,NA,Madhya Pradesh,Central
23,Rural,dm_undiagnosed,73.7,71.4,76.1,Proportion,"73.7 (71.4, 76.1)",4752,,NA,Madhya Pradesh,Central
23,Urban,dm_unscreened,39.2,34.8,43.6,Proportion,"39.2 (34.8, 43.6)",1839,,NA,Madhya Pradesh,Central
23,Urban,dm_undiagnosed,58.6,53.9,63.3,Proportion,"58.6 (53.9, 63.3)",1839,,NA,Madhya Pradesh,Central
24,Rural,dm_unscreened,60.6,58,63.2,Proportion,"60.6 (58, 63.2)",4808,,NA,Gujarat,West
24,Rural,dm_undiagnosed,76.8,74.8,78.9,Proportion,"76.8 (74.8, 78.9)",4808,,NA,Gujarat,West
24,Urban,dm_unscreened,42.2,37.8,46.6,Proportion,"42.2 (37.8, 46.6)",2763,,NA,Gujarat,West
24,Urban,dm_undiagnosed,64.8,61.6,68.1,Proportion,"64.8 (61.6, 68.1)",2763,,NA,Gujarat,West
25,Rural,dm_unscreened,57.9,48.6,67.3,Proportion,"57.9 (48.6, 67.3)",264,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Rural,dm_undiagnosed,77.5,70,85,Proportion,"77.5 (70, 85)",264,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_unscreened,55.9,43.7,68.2,Proportion,"55.9 (43.7, 68.2)",354,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_undiagnosed,71.6,64.1,79.2,Proportion,"71.6 (64.1, 79.2)",354,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_unscreened,47.1,43.9,50.2,Proportion,"47.1 (43.9, 50.2)",4054,,NA,Maharashtra,West
27,Rural,dm_undiagnosed,66,63.5,68.5,Proportion,"66 (63.5, 68.5)",4054,,NA,Maharashtra,West
27,Urban,dm_unscreened,31.7,27,36.4,Proportion,"31.7 (27, 36.4)",2476,,NA,Maharashtra,West
27,Urban,dm_undiagnosed,55.4,51,59.8,Proportion,"55.4 (51, 59.8)",2476,,NA,Maharashtra,West
28,Rural,dm_unscreened,28.7,25.4,32.1,Proportion,"28.7 (25.4, 32.1)",2518,,NA,Andhra Pradesh,South
28,Rural,dm_undiagnosed,58.6,55.7,61.4,Proportion,"58.6 (55.7, 61.4)",2518,,NA,Andhra Pradesh,South
28,Urban,dm_unscreened,24.2,20.1,28.3,Proportion,"24.2 (20.1, 28.3)",1344,,NA,Andhra Pradesh,South
28,Urban,dm_undiagnosed,54.4,50.5,58.4,Proportion,"54.4 (50.5, 58.4)",1344,,NA,Andhra Pradesh,South
29,Rural,dm_unscreened,35.8,32.8,38.9,Proportion,"35.8 (32.8, 38.9)",4784,,NA,Karnataka,South
29,Rural,dm_undiagnosed,60.5,57.8,63.2,Proportion,"60.5 (57.8, 63.2)",4784,,NA,Karnataka,South
29,Urban,dm_unscreened,28.2,24,32.3,Proportion,"28.2 (24, 32.3)",2390,,NA,Karnataka,South
29,Urban,dm_undiagnosed,51.8,47.4,56.1,Proportion,"51.8 (47.4, 56.1)",2390,,NA,Karnataka,South
30,Rural,dm_unscreened,11.6,3.3,20,Proportion,"11.6 (3.3, 20)",311,,NA,Goa,West
30,Rural,dm_undiagnosed,48.4,34.2,62.6,Proportion,"48.4 (34.2, 62.6)",311,,NA,Goa,West
30,Urban,dm_unscreened,9.5,3.7,15.3,Proportion,"9.5 (3.7, 15.3)",456,,NA,Goa,West
30,Urban,dm_undiagnosed,46.7,38.4,55,Proportion,"46.7 (38.4, 55)",456,,NA,Goa,West
31,Rural,dm_unscreened,7.3,-7,21.6,Proportion,"7.3 (-7, 21.6)",74,,NA,Lakshadweep,South
31,Rural,dm_undiagnosed,44.1,20.5,67.7,Proportion,"44.1 (20.5, 67.7)",74,,NA,Lakshadweep,South
31,Urban,dm_unscreened,2.7,-0,5.4,Proportion,"2.7 (0, 5.4)",330,,NA,Lakshadweep,South
31,Urban,dm_undiagnosed,37.9,28.8,47,Proportion,"37.9 (28.8, 47)",330,,NA,Lakshadweep,South
32,Rural,dm_unscreened,9.9,7.3,12.5,Proportion,"9.9 (7.3, 12.5)",3722,,NA,Kerala,South
32,Rural,dm_undiagnosed,37.8,34.3,41.4,Proportion,"37.8 (34.3, 41.4)",3722,,NA,Kerala,South
32,Urban,dm_unscreened,10.4,7.3,13.4,Proportion,"10.4 (7.3, 13.4)",2601,,NA,Kerala,South
32,Urban,dm_undiagnosed,36.8,32.5,41.1,Proportion,"36.8 (32.5, 41.1)",2601,,NA,Kerala,South
33,Rural,dm_unscreened,13.7,11.8,15.5,Proportion,"13.7 (11.8, 15.5)",6478,,NA,Tamil Nadu,South
33,Rural,dm_undiagnosed,42.7,38.6,46.8,Proportion,"42.7 (38.6, 46.8)",6478,,NA,Tamil Nadu,South
33,Urban,dm_unscreened,11.1,9.1,13.1,Proportion,"11.1 (9.1, 13.1)",5529,,NA,Tamil Nadu,South
33,Urban,dm_undiagnosed,36.9,33.1,40.7,Proportion,"36.9 (33.1, 40.7)",5529,,NA,Tamil Nadu,South
34,Rural,dm_unscreened,21.9,12.4,31.5,Proportion,"21.9 (12.4, 31.5)",276,,NA,Puducherry,South
34,Rural,dm_undiagnosed,54.9,45.1,64.8,Proportion,"54.9 (45.1, 64.8)",276,,NA,Puducherry,South
34,Urban,dm_unscreened,16.2,9.8,22.6,Proportion,"16.2 (9.8, 22.6)",1442,,NA,Puducherry,South
34,Urban,dm_undiagnosed,44.1,36.1,52.1,Proportion,"44.1 (36.1, 52.1)",1442,,NA,Puducherry,South
35,Rural,dm_unscreened,8.8,4.1,13.6,Proportion,"8.8 (4.1, 13.6)",519,,NA,Andaman & Nicobar Islands,South
35,Rural,dm_undiagnosed,44.3,37.6,50.9,Proportion,"44.3 (37.6, 50.9)",519,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_unscreened,12.6,2.6,22.7,Proportion,"12.6 (2.6, 22.7)",169,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_undiagnosed,51.8,42.9,60.7,Proportion,"51.8 (42.9, 60.7)",169,,NA,Andaman & Nicobar Islands,South
36,Rural,dm_unscreened,32.7,30.2,35.2,Proportion,"32.7 (30.2, 35.2)",4799,,NA,Telangana,South
36,Rural,dm_undiagnosed,62.6,60.4,64.8,Proportion,"62.6 (60.4, 64.8)",4799,,NA,Telangana,South
36,Urban,dm_unscreened,20.4,17,23.8,Proportion,"20.4 (17, 23.8)",2204,,NA,Telangana,South
36,Urban,dm_undiagnosed,49.8,45.8,53.8,Proportion,"49.8 (45.8, 53.8)",2204,,NA,Telangana,South
37,Rural,dm_unscreened,10.8,2,19.6,Proportion,"10.8 (2, 19.6)",343,,NA,Ladakh,North
37,Rural,dm_undiagnosed,17.2,5.6,28.8,Proportion,"17.2 (5.6, 28.8)",343,,NA,Ladakh,North
37,Urban,dm_unscreened,3.4,-2.9,9.8,Proportion,"3.4 (-2.9, 9.8)",118,,NA,Ladakh,North
37,Urban,dm_undiagnosed,5.8,-1.3,12.9,Proportion,"5.8 (-1.3, 12.9)",118,,NA,Ladakh,North
1,Rural,dm_unscreened,18.9,14.1,23.7,Proportion,"18.9 (14.1, 23.7)",1397,sex,Female,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,36,30.6,41.4,Proportion,"36 (30.6, 41.4)",1397,sex,Female,Jammu & Kashmir,North
1,Rural,dm_unscreened,21.1,15.6,26.5,Proportion,"21.1 (15.6, 26.5)",1163,sex,Male,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,41.4,34.7,48,Proportion,"41.4 (34.7, 48)",1163,sex,Male,Jammu & Kashmir,North
1,Urban,dm_unscreened,21.7,12.8,30.6,Proportion,"21.7 (12.8, 30.6)",392,sex,Female,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,32.6,22.8,42.5,Proportion,"32.6 (22.8, 42.5)",392,sex,Female,Jammu & Kashmir,North
1,Urban,dm_unscreened,20.2,12.5,27.9,Proportion,"20.2 (12.5, 27.9)",283,sex,Male,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,35,25.8,44.1,Proportion,"35 (25.8, 44.1)",283,sex,Male,Jammu & Kashmir,North
2,Rural,dm_unscreened,19.1,14.8,23.5,Proportion,"19.1 (14.8, 23.5)",1187,sex,Female,Himachal Pradesh,North
2,Rural,dm_undiagnosed,45.5,38.8,52.3,Proportion,"45.5 (38.8, 52.3)",1187,sex,Female,Himachal Pradesh,North
2,Rural,dm_unscreened,37.7,31.3,44,Proportion,"37.7 (31.3, 44)",927,sex,Male,Himachal Pradesh,North
2,Rural,dm_undiagnosed,65.2,59.5,70.8,Proportion,"65.2 (59.5, 70.8)",927,sex,Male,Himachal Pradesh,North
2,Urban,dm_unscreened,16.5,7.4,25.5,Proportion,"16.5 (7.4, 25.5)",140,sex,Female,Himachal Pradesh,North
2,Urban,dm_undiagnosed,43.9,30.2,57.6,Proportion,"43.9 (30.2, 57.6)",140,sex,Female,Himachal Pradesh,North
2,Urban,dm_unscreened,12.5,0.2,24.8,Proportion,"12.5 (0.2, 24.8)",104,sex,Male,Himachal Pradesh,North
2,Urban,dm_undiagnosed,57,37.4,76.6,Proportion,"57 (37.4, 76.6)",104,sex,Male,Himachal Pradesh,North
3,Rural,dm_unscreened,20.2,16.9,23.4,Proportion,"20.2 (16.9, 23.4)",1894,sex,Female,Punjab,North
3,Rural,dm_undiagnosed,47.3,43.3,51.3,Proportion,"47.3 (43.3, 51.3)",1894,sex,Female,Punjab,North
3,Rural,dm_unscreened,32.2,27.9,36.5,Proportion,"32.2 (27.9, 36.5)",1431,sex,Male,Punjab,North
3,Rural,dm_undiagnosed,58.9,53.7,64,Proportion,"58.9 (53.7, 64)",1431,sex,Male,Punjab,North
3,Urban,dm_unscreened,15.1,10.5,19.7,Proportion,"15.1 (10.5, 19.7)",940,sex,Female,Punjab,North
3,Urban,dm_undiagnosed,45.7,39,52.4,Proportion,"45.7 (39, 52.4)",940,sex,Female,Punjab,North
3,Urban,dm_unscreened,20.1,13.9,26.3,Proportion,"20.1 (13.9, 26.3)",773,sex,Male,Punjab,North
3,Urban,dm_undiagnosed,53.7,46.4,60.9,Proportion,"53.7 (46.4, 60.9)",773,sex,Male,Punjab,North
4,Rural,dm_unscreened,80.3,80.3,80.3,Proportion,"80.3 (80.3, 80.3)",4,sex,Female,Chandigarh,North
4,Rural,dm_undiagnosed,80.3,80.3,80.3,Proportion,"80.3 (80.3, 80.3)",4,sex,Female,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2,sex,Male,Chandigarh,North
4,Rural,dm_undiagnosed,43.6,43.6,43.6,Proportion,"43.6 (43.6, 43.6)",2,sex,Male,Chandigarh,North
4,Urban,dm_unscreened,25.9,12.6,39.1,Proportion,"25.9 (12.6, 39.1)",112,sex,Female,Chandigarh,North
4,Urban,dm_undiagnosed,54.2,42.6,65.8,Proportion,"54.2 (42.6, 65.8)",112,sex,Female,Chandigarh,North
4,Urban,dm_unscreened,20.6,8.8,32.4,Proportion,"20.6 (8.8, 32.4)",67,sex,Male,Chandigarh,North
4,Urban,dm_undiagnosed,53.7,35.5,71.9,Proportion,"53.7 (35.5, 71.9)",67,sex,Male,Chandigarh,North
5,Rural,dm_unscreened,31.7,25.6,37.7,Proportion,"31.7 (25.6, 37.7)",786,sex,Female,Uttarakhand,Central
5,Rural,dm_undiagnosed,57.5,51,64.1,Proportion,"57.5 (51, 64.1)",786,sex,Female,Uttarakhand,Central
5,Rural,dm_unscreened,36.5,30.3,42.6,Proportion,"36.5 (30.3, 42.6)",809,sex,Male,Uttarakhand,Central
5,Rural,dm_undiagnosed,57.5,51.9,63.1,Proportion,"57.5 (51.9, 63.1)",809,sex,Male,Uttarakhand,Central
5,Urban,dm_unscreened,19.9,11.8,28,Proportion,"19.9 (11.8, 28)",314,sex,Female,Uttarakhand,Central
5,Urban,dm_undiagnosed,44.6,35.9,53.3,Proportion,"44.6 (35.9, 53.3)",314,sex,Female,Uttarakhand,Central
5,Urban,dm_unscreened,40.2,31.1,49.2,Proportion,"40.2 (31.1, 49.2)",291,sex,Male,Uttarakhand,Central
5,Urban,dm_undiagnosed,59.2,51.4,66.9,Proportion,"59.2 (51.4, 66.9)",291,sex,Male,Uttarakhand,Central
6,Rural,dm_unscreened,26.6,23.2,30,Proportion,"26.6 (23.2, 30)",1407,sex,Female,Haryana,North
6,Rural,dm_undiagnosed,47.4,42.9,52,Proportion,"47.4 (42.9, 52)",1407,sex,Female,Haryana,North
6,Rural,dm_unscreened,39.4,35.2,43.7,Proportion,"39.4 (35.2, 43.7)",1286,sex,Male,Haryana,North
6,Rural,dm_undiagnosed,60.9,56.6,65.2,Proportion,"60.9 (56.6, 65.2)",1286,sex,Male,Haryana,North
6,Urban,dm_unscreened,21.7,17.1,26.3,Proportion,"21.7 (17.1, 26.3)",865,sex,Female,Haryana,North
6,Urban,dm_undiagnosed,40,34.3,45.6,Proportion,"40 (34.3, 45.6)",865,sex,Female,Haryana,North
6,Urban,dm_unscreened,26.2,20.6,31.8,Proportion,"26.2 (20.6, 31.8)",788,sex,Male,Haryana,North
6,Urban,dm_undiagnosed,47.9,41.4,54.3,Proportion,"47.9 (41.4, 54.3)",788,sex,Male,Haryana,North
7,Rural,dm_unscreened,13.1,-5.5,31.7,Proportion,"13.1 (-5.5, 31.7)",31,sex,Female,Nct Of Delhi,North
7,Rural,dm_undiagnosed,52.6,15.8,89.4,Proportion,"52.6 (15.8, 89.4)",31,sex,Female,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",28,sex,Male,Nct Of Delhi,North
7,Rural,dm_undiagnosed,41.1,9.5,72.6,Proportion,"41.1 (9.5, 72.6)",28,sex,Male,Nct Of Delhi,North
7,Urban,dm_unscreened,13.6,10.5,16.7,Proportion,"13.6 (10.5, 16.7)",1118,sex,Female,Nct Of Delhi,North
7,Urban,dm_undiagnosed,40.6,36.2,45.1,Proportion,"40.6 (36.2, 45.1)",1118,sex,Female,Nct Of Delhi,North
7,Urban,dm_unscreened,19.8,15.6,24,Proportion,"19.8 (15.6, 24)",1012,sex,Male,Nct Of Delhi,North
7,Urban,dm_undiagnosed,50.4,45.4,55.5,Proportion,"50.4 (45.4, 55.5)",1012,sex,Male,Nct Of Delhi,North
8,Rural,dm_unscreened,45.2,40.6,49.9,Proportion,"45.2 (40.6, 49.9)",1625,sex,Female,Rajasthan,North
8,Rural,dm_undiagnosed,57.4,52.4,62.4,Proportion,"57.4 (52.4, 62.4)",1625,sex,Female,Rajasthan,North
8,Rural,dm_unscreened,46.6,42,51.3,Proportion,"46.6 (42, 51.3)",1736,sex,Male,Rajasthan,North
8,Rural,dm_undiagnosed,59.5,54.6,64.4,Proportion,"59.5 (54.6, 64.4)",1736,sex,Male,Rajasthan,North
8,Urban,dm_unscreened,24.2,18.2,30.3,Proportion,"24.2 (18.2, 30.3)",660,sex,Female,Rajasthan,North
8,Urban,dm_undiagnosed,33.1,26.3,40,Proportion,"33.1 (26.3, 40)",660,sex,Female,Rajasthan,North
8,Urban,dm_unscreened,26.8,20.5,33,Proportion,"26.8 (20.5, 33)",662,sex,Male,Rajasthan,North
8,Urban,dm_undiagnosed,40.6,33,48.3,Proportion,"40.6 (33, 48.3)",662,sex,Male,Rajasthan,North
9,Rural,dm_unscreened,38.8,36.3,41.3,Proportion,"38.8 (36.3, 41.3)",5724,sex,Female,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,53.3,50.4,56.3,Proportion,"53.3 (50.4, 56.3)",5724,sex,Female,Uttar Pradesh,Central
9,Rural,dm_unscreened,43.5,40.9,46,Proportion,"43.5 (40.9, 46)",5128,sex,Male,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,58.4,55.7,61.2,Proportion,"58.4 (55.7, 61.2)",5128,sex,Male,Uttar Pradesh,Central
9,Urban,dm_unscreened,28.7,24.3,33,Proportion,"28.7 (24.3, 33)",1548,sex,Female,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,51.6,46.6,56.6,Proportion,"51.6 (46.6, 56.6)",1548,sex,Female,Uttar Pradesh,Central
9,Urban,dm_unscreened,35.3,30.9,39.6,Proportion,"35.3 (30.9, 39.6)",1516,sex,Male,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,56.3,51.7,60.9,Proportion,"56.3 (51.7, 60.9)",1516,sex,Male,Uttar Pradesh,Central
10,Rural,dm_unscreened,53.6,50.7,56.5,Proportion,"53.6 (50.7, 56.5)",3312,sex,Female,Bihar,East
