state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
25,Urban,dm_unscreened,51.6,39.5,63.8,Proportion,"51.6 (39.5, 63.8)",354,,NA,Dadra & Nagar Haveli And Daman & Diu,West
25,Urban,dm_undiagnosed,68,60,76.1,Proportion,"68 (60, 76.1)",354,,NA,Dadra & Nagar Haveli And Daman & Diu,West
27,Rural,dm_unscreened,41.4,38.9,43.8,Proportion,"41.4 (38.9, 43.8)",4054,,NA,Maharashtra,West
27,Rural,dm_undiagnosed,61.1,59,63.1,Proportion,"61.1 (59, 63.1)",4054,,NA,Maharashtra,West
27,Urban,dm_unscreened,24,20.8,27.1,Proportion,"24 (20.8, 27.1)",2476,,NA,Maharashtra,West
27,Urban,dm_undiagnosed,47.4,44.4,50.5,Proportion,"47.4 (44.4, 50.5)",2476,,NA,Maharashtra,West
28,Rural,dm_unscreened,22.3,19.9,24.8,Proportion,"22.3 (19.9, 24.8)",2518,,NA,Andhra Pradesh,South
28,Rural,dm_undiagnosed,50.2,47.7,52.6,Proportion,"50.2 (47.7, 52.6)",2518,,NA,Andhra Pradesh,South
28,Urban,dm_unscreened,17.2,14.3,20.1,Proportion,"17.2 (14.3, 20.1)",1344,,NA,Andhra Pradesh,South
28,Urban,dm_undiagnosed,45,41.4,48.7,Proportion,"45 (41.4, 48.7)",1344,,NA,Andhra Pradesh,South
29,Rural,dm_unscreened,30.4,28.2,32.6,Proportion,"30.4 (28.2, 32.6)",4784,,NA,Karnataka,South
29,Rural,dm_undiagnosed,55.5,53.5,57.5,Proportion,"55.5 (53.5, 57.5)",4784,,NA,Karnataka,South
29,Urban,dm_unscreened,19.7,16.9,22.4,Proportion,"19.7 (16.9, 22.4)",2390,,NA,Karnataka,South
29,Urban,dm_undiagnosed,43.7,40.1,47.4,Proportion,"43.7 (40.1, 47.4)",2390,,NA,Karnataka,South
30,Rural,dm_unscreened,7.1,3.5,10.7,Proportion,"7.1 (3.5, 10.7)",311,,NA,Goa,West
30,Rural,dm_undiagnosed,38,31.5,44.5,Proportion,"38 (31.5, 44.5)",311,,NA,Goa,West
30,Urban,dm_unscreened,5.3,2.5,8.1,Proportion,"5.3 (2.5, 8.1)",456,,NA,Goa,West
30,Urban,dm_undiagnosed,36.1,30.7,41.5,Proportion,"36.1 (30.7, 41.5)",456,,NA,Goa,West
31,Rural,dm_unscreened,2,-1.8,5.9,Proportion,"2 (-1.8, 5.9)",74,,NA,Lakshadweep,South
31,Rural,dm_undiagnosed,32.6,20.7,44.6,Proportion,"32.6 (20.7, 44.6)",74,,NA,Lakshadweep,South
31,Urban,dm_unscreened,2.5,0.6,4.4,Proportion,"2.5 (0.6, 4.4)",330,,NA,Lakshadweep,South
31,Urban,dm_undiagnosed,33.8,27,40.7,Proportion,"33.8 (27, 40.7)",330,,NA,Lakshadweep,South
32,Rural,dm_unscreened,4.8,3.9,5.8,Proportion,"4.8 (3.9, 5.8)",3722,,NA,Kerala,South
32,Rural,dm_undiagnosed,28.6,26.5,30.7,Proportion,"28.6 (26.5, 30.7)",3722,,NA,Kerala,South
32,Urban,dm_unscreened,3.8,2.9,4.7,Proportion,"3.8 (2.9, 4.7)",2601,,NA,Kerala,South
32,Urban,dm_undiagnosed,27.9,25.8,30,Proportion,"27.9 (25.8, 30)",2601,,NA,Kerala,South
33,Rural,dm_unscreened,11.1,9.8,12.4,Proportion,"11.1 (9.8, 12.4)",6478,,NA,Tamil Nadu,South
33,Rural,dm_undiagnosed,39.9,37.1,42.8,Proportion,"39.9 (37.1, 42.8)",6478,,NA,Tamil Nadu,South
33,Urban,dm_unscreened,7.3,6.3,8.4,Proportion,"7.3 (6.3, 8.4)",5529,,NA,Tamil Nadu,South
33,Urban,dm_undiagnosed,33.5,31.1,35.9,Proportion,"33.5 (31.1, 35.9)",5529,,NA,Tamil Nadu,South
34,Rural,dm_unscreened,14.5,6.6,22.5,Proportion,"14.5 (6.6, 22.5)",276,,NA,Puducherry,South
34,Rural,dm_undiagnosed,47.5,39.6,55.4,Proportion,"47.5 (39.6, 55.4)",276,,NA,Puducherry,South
34,Urban,dm_unscreened,8.8,5.5,12,Proportion,"8.8 (5.5, 12)",1442,,NA,Puducherry,South
34,Urban,dm_undiagnosed,31.9,26.9,36.9,Proportion,"31.9 (26.9, 36.9)",1442,,NA,Puducherry,South
35,Rural,dm_unscreened,6.5,2.8,10.2,Proportion,"6.5 (2.8, 10.2)",519,,NA,Andaman & Nicobar Islands,South
35,Rural,dm_undiagnosed,37.7,31.8,43.6,Proportion,"37.7 (31.8, 43.6)",519,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_unscreened,7.9,1.5,14.2,Proportion,"7.9 (1.5, 14.2)",169,,NA,Andaman & Nicobar Islands,South
35,Urban,dm_undiagnosed,38.6,30.3,46.8,Proportion,"38.6 (30.3, 46.8)",169,,NA,Andaman & Nicobar Islands,South
36,Rural,dm_unscreened,27.6,25.6,29.6,Proportion,"27.6 (25.6, 29.6)",4799,,NA,Telangana,South
36,Rural,dm_undiagnosed,55.1,53.2,57,Proportion,"55.1 (53.2, 57)",4799,,NA,Telangana,South
36,Urban,dm_unscreened,13.3,11,15.6,Proportion,"13.3 (11, 15.6)",2204,,NA,Telangana,South
36,Urban,dm_undiagnosed,38.5,35.2,41.9,Proportion,"38.5 (35.2, 41.9)",2204,,NA,Telangana,South
37,Rural,dm_unscreened,11.2,3.3,19.1,Proportion,"11.2 (3.3, 19.1)",343,,NA,Ladakh,North
37,Rural,dm_undiagnosed,17.7,7.3,28.1,Proportion,"17.7 (7.3, 28.1)",343,,NA,Ladakh,North
37,Urban,dm_unscreened,3.8,-3.1,10.7,Proportion,"3.8 (-3.1, 10.7)",118,,NA,Ladakh,North
37,Urban,dm_undiagnosed,6.1,-2.1,14.3,Proportion,"6.1 (-2.1, 14.3)",118,,NA,Ladakh,North
1,Rural,dm_unscreened,16.9,13.2,20.5,Proportion,"16.9 (13.2, 20.5)",1397,sex,Female,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,36.1,31.5,40.7,Proportion,"36.1 (31.5, 40.7)",1397,sex,Female,Jammu & Kashmir,North
1,Rural,dm_unscreened,21.3,16,26.7,Proportion,"21.3 (16, 26.7)",1163,sex,Male,Jammu & Kashmir,North
1,Rural,dm_undiagnosed,43.6,37.6,49.7,Proportion,"43.6 (37.6, 49.7)",1163,sex,Male,Jammu & Kashmir,North
1,Urban,dm_unscreened,16,8.8,23.2,Proportion,"16 (8.8, 23.2)",392,sex,Female,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,30.6,22.2,39,Proportion,"30.6 (22.2, 39)",392,sex,Female,Jammu & Kashmir,North
1,Urban,dm_unscreened,19.5,12.6,26.4,Proportion,"19.5 (12.6, 26.4)",283,sex,Male,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,33.8,25.4,42.1,Proportion,"33.8 (25.4, 42.1)",283,sex,Male,Jammu & Kashmir,North
2,Rural,dm_unscreened,17.6,14.5,20.7,Proportion,"17.6 (14.5, 20.7)",1187,sex,Female,Himachal Pradesh,North
2,Rural,dm_undiagnosed,46.3,42.2,50.4,Proportion,"46.3 (42.2, 50.4)",1187,sex,Female,Himachal Pradesh,North
2,Rural,dm_unscreened,27.5,23.6,31.4,Proportion,"27.5 (23.6, 31.4)",927,sex,Male,Himachal Pradesh,North
2,Rural,dm_undiagnosed,56.1,51.7,60.6,Proportion,"56.1 (51.7, 60.6)",927,sex,Male,Himachal Pradesh,North
2,Urban,dm_unscreened,13.1,6.7,19.4,Proportion,"13.1 (6.7, 19.4)",140,sex,Female,Himachal Pradesh,North
2,Urban,dm_undiagnosed,42.1,29.8,54.3,Proportion,"42.1 (29.8, 54.3)",140,sex,Female,Himachal Pradesh,North
2,Urban,dm_unscreened,8.5,1.6,15.3,Proportion,"8.5 (1.6, 15.3)",104,sex,Male,Himachal Pradesh,North
2,Urban,dm_undiagnosed,43.1,25,61.2,Proportion,"43.1 (25, 61.2)",104,sex,Male,Himachal Pradesh,North
3,Rural,dm_unscreened,17.5,15.2,19.9,Proportion,"17.5 (15.2, 19.9)",1894,sex,Female,Punjab,North
3,Rural,dm_undiagnosed,46,42.9,49,Proportion,"46 (42.9, 49)",1894,sex,Female,Punjab,North
3,Rural,dm_unscreened,24.9,22,27.8,Proportion,"24.9 (22, 27.8)",1431,sex,Male,Punjab,North
3,Rural,dm_undiagnosed,54.6,51.1,58,Proportion,"54.6 (51.1, 58)",1431,sex,Male,Punjab,North
3,Urban,dm_unscreened,12,9.1,14.9,Proportion,"12 (9.1, 14.9)",940,sex,Female,Punjab,North
3,Urban,dm_undiagnosed,40,35.7,44.3,Proportion,"40 (35.7, 44.3)",940,sex,Female,Punjab,North
3,Urban,dm_unscreened,14.3,10.6,18,Proportion,"14.3 (10.6, 18)",773,sex,Male,Punjab,North
3,Urban,dm_undiagnosed,46.9,42.3,51.6,Proportion,"46.9 (42.3, 51.6)",773,sex,Male,Punjab,North
4,Rural,dm_unscreened,50,50,50,Proportion,"50 (50, 50)",4,sex,Female,Chandigarh,North
4,Rural,dm_undiagnosed,50,50,50,Proportion,"50 (50, 50)",4,sex,Female,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2,sex,Male,Chandigarh,North
4,Rural,dm_undiagnosed,50,50,50,Proportion,"50 (50, 50)",2,sex,Male,Chandigarh,North
4,Urban,dm_unscreened,15.1,7.2,23,Proportion,"15.1 (7.2, 23)",112,sex,Female,Chandigarh,North
4,Urban,dm_undiagnosed,45.7,38.1,53.3,Proportion,"45.7 (38.1, 53.3)",112,sex,Female,Chandigarh,North
4,Urban,dm_unscreened,17.5,7.6,27.4,Proportion,"17.5 (7.6, 27.4)",67,sex,Male,Chandigarh,North
4,Urban,dm_undiagnosed,50.5,38.5,62.6,Proportion,"50.5 (38.5, 62.6)",67,sex,Male,Chandigarh,North
5,Rural,dm_unscreened,31.4,26.6,36.1,Proportion,"31.4 (26.6, 36.1)",786,sex,Female,Uttarakhand,Central
5,Rural,dm_undiagnosed,54.3,49.5,59.1,Proportion,"54.3 (49.5, 59.1)",786,sex,Female,Uttarakhand,Central
5,Rural,dm_unscreened,31.5,27.2,35.7,Proportion,"31.5 (27.2, 35.7)",809,sex,Male,Uttarakhand,Central
5,Rural,dm_undiagnosed,54.1,49.6,58.5,Proportion,"54.1 (49.6, 58.5)",809,sex,Male,Uttarakhand,Central
5,Urban,dm_unscreened,17.2,11.6,22.9,Proportion,"17.2 (11.6, 22.9)",314,sex,Female,Uttarakhand,Central
5,Urban,dm_undiagnosed,39.3,32,46.7,Proportion,"39.3 (32, 46.7)",314,sex,Female,Uttarakhand,Central
5,Urban,dm_unscreened,26.9,20.8,33,Proportion,"26.9 (20.8, 33)",291,sex,Male,Uttarakhand,Central
5,Urban,dm_undiagnosed,48.9,42.7,55.1,Proportion,"48.9 (42.7, 55.1)",291,sex,Male,Uttarakhand,Central
6,Rural,dm_unscreened,25.7,22.9,28.6,Proportion,"25.7 (22.9, 28.6)",1407,sex,Female,Haryana,North
6,Rural,dm_undiagnosed,50,46,53.9,Proportion,"50 (46, 53.9)",1407,sex,Female,Haryana,North
6,Rural,dm_unscreened,34.4,30.9,37.9,Proportion,"34.4 (30.9, 37.9)",1286,sex,Male,Haryana,North
6,Rural,dm_undiagnosed,59.2,55.4,62.9,Proportion,"59.2 (55.4, 62.9)",1286,sex,Male,Haryana,North
6,Urban,dm_unscreened,15.3,12.3,18.2,Proportion,"15.3 (12.3, 18.2)",865,sex,Female,Haryana,North
6,Urban,dm_undiagnosed,37.6,33,42.3,Proportion,"37.6 (33, 42.3)",865,sex,Female,Haryana,North
6,Urban,dm_unscreened,19.7,16.2,23.2,Proportion,"19.7 (16.2, 23.2)",788,sex,Male,Haryana,North
6,Urban,dm_undiagnosed,42.5,37.8,47.2,Proportion,"42.5 (37.8, 47.2)",788,sex,Male,Haryana,North
7,Rural,dm_unscreened,8.9,-2,19.8,Proportion,"8.9 (-2, 19.8)",31,sex,Female,Nct Of Delhi,North
7,Rural,dm_undiagnosed,45.8,15.2,76.3,Proportion,"45.8 (15.2, 76.3)",31,sex,Female,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",28,sex,Male,Nct Of Delhi,North
7,Rural,dm_undiagnosed,46.9,21.7,72.1,Proportion,"46.9 (21.7, 72.1)",28,sex,Male,Nct Of Delhi,North
7,Urban,dm_unscreened,9.3,7.5,11.2,Proportion,"9.3 (7.5, 11.2)",1118,sex,Female,Nct Of Delhi,North
7,Urban,dm_undiagnosed,33.2,29.8,36.6,Proportion,"33.2 (29.8, 36.6)",1118,sex,Female,Nct Of Delhi,North
7,Urban,dm_unscreened,14.2,11.4,17,Proportion,"14.2 (11.4, 17)",1012,sex,Male,Nct Of Delhi,North
7,Urban,dm_undiagnosed,44.2,40.2,48.3,Proportion,"44.2 (40.2, 48.3)",1012,sex,Male,Nct Of Delhi,North
8,Rural,dm_unscreened,44.6,40.8,48.3,Proportion,"44.6 (40.8, 48.3)",1625,sex,Female,Rajasthan,North
8,Rural,dm_undiagnosed,58.8,54.9,62.6,Proportion,"58.8 (54.9, 62.6)",1625,sex,Female,Rajasthan,North
8,Rural,dm_unscreened,45.5,41.8,49.3,Proportion,"45.5 (41.8, 49.3)",1736,sex,Male,Rajasthan,North
8,Rural,dm_undiagnosed,61.4,57.5,65.3,Proportion,"61.4 (57.5, 65.3)",1736,sex,Male,Rajasthan,North
8,Urban,dm_unscreened,23.8,19.1,28.5,Proportion,"23.8 (19.1, 28.5)",660,sex,Female,Rajasthan,North
8,Urban,dm_undiagnosed,36.4,30.6,42.1,Proportion,"36.4 (30.6, 42.1)",660,sex,Female,Rajasthan,North
8,Urban,dm_unscreened,25.4,20.3,30.5,Proportion,"25.4 (20.3, 30.5)",662,sex,Male,Rajasthan,North
8,Urban,dm_undiagnosed,41.2,34.5,47.8,Proportion,"41.2 (34.5, 47.8)",662,sex,Male,Rajasthan,North
9,Rural,dm_unscreened,38.9,36.8,41.1,Proportion,"38.9 (36.8, 41.1)",5724,sex,Female,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,55.6,53.1,58.1,Proportion,"55.6 (53.1, 58.1)",5724,sex,Female,Uttar Pradesh,Central
9,Rural,dm_unscreened,40.9,38.8,43,Proportion,"40.9 (38.8, 43)",5128,sex,Male,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,58.4,56,60.8,Proportion,"58.4 (56, 60.8)",5128,sex,Male,Uttar Pradesh,Central
9,Urban,dm_unscreened,25.5,22.4,28.5,Proportion,"25.5 (22.4, 28.5)",1548,sex,Female,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,50.6,46.9,54.4,Proportion,"50.6 (46.9, 54.4)",1548,sex,Female,Uttar Pradesh,Central
9,Urban,dm_unscreened,30,26.7,33.3,Proportion,"30 (26.7, 33.3)",1516,sex,Male,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,54,50.3,57.8,Proportion,"54 (50.3, 57.8)",1516,sex,Male,Uttar Pradesh,Central
10,Rural,dm_unscreened,50.9,48.5,53.3,Proportion,"50.9 (48.5, 53.3)",3312,sex,Female,Bihar,East
10,Rural,dm_undiagnosed,61.1,58.6,63.7,Proportion,"61.1 (58.6, 63.7)",3312,sex,Female,Bihar,East
