REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
48,dm_diagnosed,51.1,42.2,59.9,Proportion,"51.1 (42.2, 59.9)",209,,NA,Punjab,3,Patiala
49,dm_screened,83.5,76.5,90.6,Proportion,"83.5 (76.5, 90.6)",202,,NA,Punjab,3,Amritsar
49,dm_diagnosed,56.1,47.1,65,Proportion,"56.1 (47.1, 65)",202,,NA,Punjab,3,Amritsar
50,dm_screened,81,74.5,87.4,Proportion,"81 (74.5, 87.4)",168,,NA,Punjab,3,Tarn Taran
50,dm_diagnosed,40,32.5,47.5,Proportion,"40 (32.5, 47.5)",168,,NA,Punjab,3,Tarn Taran
51,dm_screened,87.6,83.1,92.1,Proportion,"87.6 (83.1, 92.1)",293,,NA,Punjab,3,Rupnagar
51,dm_diagnosed,47.7,42,53.5,Proportion,"47.7 (42, 53.5)",293,,NA,Punjab,3,Rupnagar
52,dm_screened,89,83.1,94.9,Proportion,"89 (83.1, 94.9)",242,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
52,dm_diagnosed,47.4,39.7,55,Proportion,"47.4 (39.7, 55)",242,,NA,Punjab,3,Sahibzada Ajit Singh Nagar
53,dm_screened,73.3,65.7,80.8,Proportion,"73.3 (65.7, 80.8)",200,,NA,Punjab,3,Sangrur
53,dm_diagnosed,53.3,43.1,63.5,Proportion,"53.3 (43.1, 63.5)",200,,NA,Punjab,3,Sangrur
54,dm_screened,80.2,74.6,85.9,Proportion,"80.2 (74.6, 85.9)",230,,NA,Punjab,3,Barnala
54,dm_diagnosed,54.8,47.1,62.4,Proportion,"54.8 (47.1, 62.4)",230,,NA,Punjab,3,Barnala
55,dm_screened,83.8,77.7,90,Proportion,"83.8 (77.7, 90)",185,,NA,Chandigarh,4,Chandigarh
55,dm_diagnosed,52.5,45.3,59.8,Proportion,"52.5 (45.3, 59.8)",185,,NA,Chandigarh,4,Chandigarh
56,dm_screened,53,40.7,65.3,Proportion,"53 (40.7, 65.3)",140,,NA,Uttarakhand,5,Uttarkashi
56,dm_diagnosed,25.3,16.1,34.4,Proportion,"25.3 (16.1, 34.4)",140,,NA,Uttarakhand,5,Uttarkashi
57,dm_screened,64,53.4,74.7,Proportion,"64 (53.4, 74.7)",121,,NA,Uttarakhand,5,Chamoli
57,dm_diagnosed,44.3,34.1,54.5,Proportion,"44.3 (34.1, 54.5)",121,,NA,Uttarakhand,5,Chamoli
58,dm_screened,55.7,45.1,66.4,Proportion,"55.7 (45.1, 66.4)",162,,NA,Uttarakhand,5,Rudraprayag
58,dm_diagnosed,35.1,26.2,43.9,Proportion,"35.1 (26.2, 43.9)",162,,NA,Uttarakhand,5,Rudraprayag
59,dm_screened,64.3,55.7,72.9,Proportion,"64.3 (55.7, 72.9)",154,,NA,Uttarakhand,5,Tehri Garhwal
59,dm_diagnosed,45.3,34.9,55.7,Proportion,"45.3 (34.9, 55.7)",154,,NA,Uttarakhand,5,Tehri Garhwal
60,dm_screened,81.3,74.8,87.8,Proportion,"81.3 (74.8, 87.8)",218,,NA,Uttarakhand,5,Dehradun
60,dm_diagnosed,50.4,43,57.7,Proportion,"50.4 (43, 57.7)",218,,NA,Uttarakhand,5,Dehradun
61,dm_screened,72.5,63.1,81.8,Proportion,"72.5 (63.1, 81.8)",154,,NA,Uttarakhand,5,Garhwal
61,dm_diagnosed,56.5,45.6,67.4,Proportion,"56.5 (45.6, 67.4)",154,,NA,Uttarakhand,5,Garhwal
62,dm_screened,64.7,54.7,74.7,Proportion,"64.7 (54.7, 74.7)",124,,NA,Uttarakhand,5,Pithoragarh
62,dm_diagnosed,42.5,33.9,51.1,Proportion,"42.5 (33.9, 51.1)",124,,NA,Uttarakhand,5,Pithoragarh
63,dm_screened,55.6,45.3,65.9,Proportion,"55.6 (45.3, 65.9)",148,,NA,Uttarakhand,5,Bageshwar
63,dm_diagnosed,34.6,23.8,45.4,Proportion,"34.6 (23.8, 45.4)",148,,NA,Uttarakhand,5,Bageshwar
64,dm_screened,73.7,65.8,81.5,Proportion,"73.7 (65.8, 81.5)",159,,NA,Uttarakhand,5,Almora
64,dm_diagnosed,52,42.7,61.2,Proportion,"52 (42.7, 61.2)",159,,NA,Uttarakhand,5,Almora
65,dm_screened,61,49.4,72.5,Proportion,"61 (49.4, 72.5)",188,,NA,Uttarakhand,5,Champawat
65,dm_diagnosed,46.4,35.4,57.5,Proportion,"46.4 (35.4, 57.5)",188,,NA,Uttarakhand,5,Champawat
66,dm_screened,85.9,80,91.8,Proportion,"85.9 (80, 91.8)",228,,NA,Uttarakhand,5,Nainital
66,dm_diagnosed,65.2,56.7,73.7,Proportion,"65.2 (56.7, 73.7)",228,,NA,Uttarakhand,5,Nainital
67,dm_screened,64,57.1,70.8,Proportion,"64 (57.1, 70.8)",232,,NA,Uttarakhand,5,Udham Singh Nagar
67,dm_diagnosed,42,35.7,48.3,Proportion,"42 (35.7, 48.3)",232,,NA,Uttarakhand,5,Udham Singh Nagar
68,dm_screened,75.4,67.1,83.6,Proportion,"75.4 (67.1, 83.6)",172,,NA,Uttarakhand,5,Hardwar
68,dm_diagnosed,56.8,48.7,65,Proportion,"56.8 (48.7, 65)",172,,NA,Uttarakhand,5,Hardwar
69,dm_screened,88.2,82,94.4,Proportion,"88.2 (82, 94.4)",197,,NA,Haryana,6,Panchkula
69,dm_diagnosed,41.6,32.1,51.1,Proportion,"41.6 (32.1, 51.1)",197,,NA,Haryana,6,Panchkula
70,dm_screened,76.7,70.1,83.4,Proportion,"76.7 (70.1, 83.4)",273,,NA,Haryana,6,Ambala
70,dm_diagnosed,53.2,44.5,61.9,Proportion,"53.2 (44.5, 61.9)",273,,NA,Haryana,6,Ambala
71,dm_screened,77.4,70.8,84,Proportion,"77.4 (70.8, 84)",330,,NA,Haryana,6,Yamunanagar
71,dm_diagnosed,55.5,49.3,61.7,Proportion,"55.5 (49.3, 61.7)",330,,NA,Haryana,6,Yamunanagar
72,dm_screened,85.9,80.9,91,Proportion,"85.9 (80.9, 91)",307,,NA,Haryana,6,Kurukshetra
72,dm_diagnosed,68.7,60.8,76.6,Proportion,"68.7 (60.8, 76.6)",307,,NA,Haryana,6,Kurukshetra
73,dm_screened,76,65.7,86.2,Proportion,"76 (65.7, 86.2)",159,,NA,Haryana,6,Kaithal
73,dm_diagnosed,44.9,32.6,57.2,Proportion,"44.9 (32.6, 57.2)",159,,NA,Haryana,6,Kaithal
74,dm_screened,86.1,81.7,90.5,Proportion,"86.1 (81.7, 90.5)",202,,NA,Haryana,6,Karnal
74,dm_diagnosed,59.2,51.3,67,Proportion,"59.2 (51.3, 67)",202,,NA,Haryana,6,Karnal
75,dm_screened,78.9,73.6,84.1,Proportion,"78.9 (73.6, 84.1)",251,,NA,Haryana,6,Panipat
75,dm_diagnosed,58.6,47.3,69.9,Proportion,"58.6 (47.3, 69.9)",251,,NA,Haryana,6,Panipat
76,dm_screened,74.6,66.1,83.1,Proportion,"74.6 (66.1, 83.1)",200,,NA,Haryana,6,Sonipat
76,dm_diagnosed,50.8,39.5,62.2,Proportion,"50.8 (39.5, 62.2)",200,,NA,Haryana,6,Sonipat
77,dm_screened,68.1,61.5,74.6,Proportion,"68.1 (61.5, 74.6)",175,,NA,Haryana,6,Jind
77,dm_diagnosed,34.5,27,42,Proportion,"34.5 (27, 42)",175,,NA,Haryana,6,Jind
78,dm_screened,67.7,60.6,74.7,Proportion,"67.7 (60.6, 74.7)",202,,NA,Haryana,6,Fatehabad
78,dm_diagnosed,34.3,27.1,41.5,Proportion,"34.3 (27.1, 41.5)",202,,NA,Haryana,6,Fatehabad
79,dm_screened,66.2,54.1,78.3,Proportion,"66.2 (54.1, 78.3)",204,,NA,Haryana,6,Sirsa
79,dm_diagnosed,55.4,43.5,67.3,Proportion,"55.4 (43.5, 67.3)",204,,NA,Haryana,6,Sirsa
80,dm_screened,78.3,71.3,85.3,Proportion,"78.3 (71.3, 85.3)",256,,NA,Haryana,6,Hisar
80,dm_diagnosed,62.3,51.8,72.9,Proportion,"62.3 (51.8, 72.9)",256,,NA,Haryana,6,Hisar
82,dm_screened,88.9,83.1,94.7,Proportion,"88.9 (83.1, 94.7)",284,,NA,Haryana,6,Rohtak
82,dm_diagnosed,72.7,62.6,82.8,Proportion,"72.7 (62.6, 82.8)",284,,NA,Haryana,6,Rohtak
83,dm_screened,76.1,70.2,82,Proportion,"76.1 (70.2, 82)",167,,NA,Haryana,6,Jhajjar
83,dm_diagnosed,45.2,38.3,52.2,Proportion,"45.2 (38.3, 52.2)",167,,NA,Haryana,6,Jhajjar
84,dm_screened,63.4,53,73.8,Proportion,"63.4 (53, 73.8)",167,,NA,Haryana,6,Mahendragarh
84,dm_diagnosed,30.9,22.6,39.3,Proportion,"30.9 (22.6, 39.3)",167,,NA,Haryana,6,Mahendragarh
85,dm_screened,66.6,56,77.1,Proportion,"66.6 (56, 77.1)",143,,NA,Haryana,6,Rewari
85,dm_diagnosed,38.8,26.5,51,Proportion,"38.8 (26.5, 51)",143,,NA,Haryana,6,Rewari
86,dm_screened,65.7,55.7,75.8,Proportion,"65.7 (55.7, 75.8)",109,,NA,Haryana,6,Gurgaon
86,dm_diagnosed,42,31,53,Proportion,"42 (31, 53)",109,,NA,Haryana,6,Gurgaon
87,dm_screened,45.1,26.6,63.6,Proportion,"45.1 (26.6, 63.6)",83,,NA,Haryana,6,Mewat
87,dm_diagnosed,25.6,14.8,36.4,Proportion,"25.6 (14.8, 36.4)",83,,NA,Haryana,6,Mewat
88,dm_screened,82.2,74.8,89.6,Proportion,"82.2 (74.8, 89.6)",189,,NA,Haryana,6,Faridabad
88,dm_diagnosed,53.3,43.8,62.8,Proportion,"53.3 (43.8, 62.8)",189,,NA,Haryana,6,Faridabad
89,dm_screened,64.2,55.5,72.9,Proportion,"64.2 (55.5, 72.9)",185,,NA,Haryana,6,Palwal
89,dm_diagnosed,39.5,31.1,47.9,Proportion,"39.5 (31.1, 47.9)",185,,NA,Haryana,6,Palwal
99,dm_screened,69.6,59,80.1,Proportion,"69.6 (59, 80.1)",278,,NA,Rajasthan,8,Ganganagar
99,dm_diagnosed,58.9,46.2,71.7,Proportion,"58.9 (46.2, 71.7)",278,,NA,Rajasthan,8,Ganganagar
100,dm_screened,75.6,65.6,85.6,Proportion,"75.6 (65.6, 85.6)",256,,NA,Rajasthan,8,Hanumangarh
100,dm_diagnosed,65.3,53.9,76.6,Proportion,"65.3 (53.9, 76.6)",256,,NA,Rajasthan,8,Hanumangarh
101,dm_screened,78.8,70.4,87.3,Proportion,"78.8 (70.4, 87.3)",199,,NA,Rajasthan,8,Bikaner
101,dm_diagnosed,58.4,44.1,72.7,Proportion,"58.4 (44.1, 72.7)",199,,NA,Rajasthan,8,Bikaner
102,dm_screened,67.8,58.6,77,Proportion,"67.8 (58.6, 77)",200,,NA,Rajasthan,8,Churu
102,dm_diagnosed,58.1,47.8,68.3,Proportion,"58.1 (47.8, 68.3)",200,,NA,Rajasthan,8,Churu
103,dm_screened,73.3,64.5,82.1,Proportion,"73.3 (64.5, 82.1)",225,,NA,Rajasthan,8,Jhunjhunun
103,dm_diagnosed,64.6,54.3,74.9,Proportion,"64.6 (54.3, 74.9)",225,,NA,Rajasthan,8,Jhunjhunun
104,dm_screened,60.1,47.8,72.3,Proportion,"60.1 (47.8, 72.3)",86,,NA,Rajasthan,8,Alwar
104,dm_diagnosed,42.6,30.6,54.5,Proportion,"42.6 (30.6, 54.5)",86,,NA,Rajasthan,8,Alwar
105,dm_screened,44,34.2,53.7,Proportion,"44 (34.2, 53.7)",130,,NA,Rajasthan,8,Bharatpur
105,dm_diagnosed,34.7,25.3,44,Proportion,"34.7 (25.3, 44)",130,,NA,Rajasthan,8,Bharatpur
106,dm_screened,38.4,22,54.8,Proportion,"38.4 (22, 54.8)",95,,NA,Rajasthan,8,Dhaulpur
106,dm_diagnosed,27.8,14.3,41.2,Proportion,"27.8 (14.3, 41.2)",95,,NA,Rajasthan,8,Dhaulpur
107,dm_screened,41.9,29.3,54.5,Proportion,"41.9 (29.3, 54.5)",85,,NA,Rajasthan,8,Karauli
107,dm_diagnosed,24.8,15.2,34.5,Proportion,"24.8 (15.2, 34.5)",85,,NA,Rajasthan,8,Karauli
108,dm_screened,58.3,45.3,71.2,Proportion,"58.3 (45.3, 71.2)",92,,NA,Rajasthan,8,Sawai Madhopur
108,dm_diagnosed,42.8,29.1,56.5,Proportion,"42.8 (29.1, 56.5)",92,,NA,Rajasthan,8,Sawai Madhopur
109,dm_screened,34.7,24.4,45.1,Proportion,"34.7 (24.4, 45.1)",110,,NA,Rajasthan,8,Dausa
109,dm_diagnosed,26.5,17.7,35.2,Proportion,"26.5 (17.7, 35.2)",110,,NA,Rajasthan,8,Dausa
110,dm_screened,63.5,51.8,75.3,Proportion,"63.5 (51.8, 75.3)",139,,NA,Rajasthan,8,Jaipur
110,dm_diagnosed,51.5,39.4,63.5,Proportion,"51.5 (39.4, 63.5)",139,,NA,Rajasthan,8,Jaipur
111,dm_screened,71.9,64.4,79.4,Proportion,"71.9 (64.4, 79.4)",182,,NA,Rajasthan,8,Sikar
111,dm_diagnosed,61.5,53.2,69.9,Proportion,"61.5 (53.2, 69.9)",182,,NA,Rajasthan,8,Sikar
112,dm_screened,50.1,40.3,60,Proportion,"50.1 (40.3, 60)",137,,NA,Rajasthan,8,Nagaur
112,dm_diagnosed,30.3,20.4,40.1,Proportion,"30.3 (20.4, 40.1)",137,,NA,Rajasthan,8,Nagaur
113,dm_screened,82.8,73,92.6,Proportion,"82.8 (73, 92.6)",166,,NA,Rajasthan,8,Jodhpur
113,dm_diagnosed,65.5,50.4,80.6,Proportion,"65.5 (50.4, 80.6)",166,,NA,Rajasthan,8,Jodhpur
114,dm_screened,66.9,55.6,78.2,Proportion,"66.9 (55.6, 78.2)",131,,NA,Rajasthan,8,Jaisalmer
114,dm_diagnosed,41.6,27.8,55.3,Proportion,"41.6 (27.8, 55.3)",131,,NA,Rajasthan,8,Jaisalmer
115,dm_screened,51.9,36.2,67.7,Proportion,"51.9 (36.2, 67.7)",151,,NA,Rajasthan,8,Barmer
115,dm_diagnosed,16.8,11.4,22.2,Proportion,"16.8 (11.4, 22.2)",151,,NA,Rajasthan,8,Barmer
116,dm_screened,60.6,47.3,74,Proportion,"60.6 (47.3, 74)",144,,NA,Rajasthan,8,Jalor
116,dm_diagnosed,38.4,29,47.7,Proportion,"38.4 (29, 47.7)",144,,NA,Rajasthan,8,Jalor
117,dm_screened,51.9,34.2,69.5,Proportion,"51.9 (34.2, 69.5)",95,,NA,Rajasthan,8,Sirohi
117,dm_diagnosed,42.2,24.1,60.2,Proportion,"42.2 (24.1, 60.2)",95,,NA,Rajasthan,8,Sirohi
118,dm_screened,71.7,58.1,85.3,Proportion,"71.7 (58.1, 85.3)",200,,NA,Rajasthan,8,Pali
118,dm_diagnosed,48.5,29.9,67.1,Proportion,"48.5 (29.9, 67.1)",200,,NA,Rajasthan,8,Pali
119,dm_screened,60.2,48.5,71.9,Proportion,"60.2 (48.5, 71.9)",135,,NA,Rajasthan,8,Ajmer
119,dm_diagnosed,47,36.5,57.4,Proportion,"47 (36.5, 57.4)",135,,NA,Rajasthan,8,Ajmer
120,dm_screened,49.8,37.8,61.8,Proportion,"49.8 (37.8, 61.8)",96,,NA,Rajasthan,8,Tonk
120,dm_diagnosed,34.6,23.7,45.5,Proportion,"34.6 (23.7, 45.5)",96,,NA,Rajasthan,8,Tonk
121,dm_screened,43.3,34,52.7,Proportion,"43.3 (34, 52.7)",116,,NA,Rajasthan,8,Bundi
121,dm_diagnosed,28.3,20.5,36.1,Proportion,"28.3 (20.5, 36.1)",116,,NA,Rajasthan,8,Bundi
122,dm_screened,37.9,21,54.9,Proportion,"37.9 (21, 54.9)",118,,NA,Rajasthan,8,Bhilwara
122,dm_diagnosed,28.4,9.9,47,Proportion,"28.4 (9.9, 47)",118,,NA,Rajasthan,8,Bhilwara
123,dm_screened,53.2,39.8,66.6,Proportion,"53.2 (39.8, 66.6)",103,,NA,Rajasthan,8,Rajsamand
