residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Rural,dm_treated,39.9,38.2,41.6,Proportion,"39.9 (38.2, 41.6)",19757,religion,Hindu
Rural,dm_untreated,60.1,58.4,61.8,Proportion,"60.1 (58.4, 61.8)",19757,religion,Hindu
Rural,dm_treated,41.8,38.4,45.3,Proportion,"41.8 (38.4, 45.3)",3269,religion,Muslim
Rural,dm_untreated,58.2,54.7,61.6,Proportion,"58.2 (54.7, 61.6)",3269,religion,Muslim
Rural,dm_treated,44.7,40.2,49.2,Proportion,"44.7 (40.2, 49.2)",3230,religion,Other
Rural,dm_untreated,55.3,50.8,59.8,Proportion,"55.3 (50.8, 59.8)",3230,religion,Other
Urban,dm_treated,56.6,53.5,59.7,Proportion,"56.6 (53.5, 59.7)",11087,religion,Hindu
Urban,dm_untreated,43.4,40.3,46.5,Proportion,"43.4 (40.3, 46.5)",11087,religion,Hindu
Urban,dm_treated,56.9,51.6,62.2,Proportion,"56.9 (51.6, 62.2)",2172,religion,Muslim
Urban,dm_untreated,43.1,37.8,48.4,Proportion,"43.1 (37.8, 48.4)",2172,religion,Muslim
Urban,dm_treated,59.2,52.8,65.6,Proportion,"59.2 (52.8, 65.6)",1918,religion,Other
Urban,dm_untreated,40.8,34.4,47.2,Proportion,"40.8 (34.4, 47.2)",1918,religion,Other
Rural,dm_treated,33,29.9,36.2,Proportion,"33 (29.9, 36.2)",2766,wealthq_ur,1
Rural,dm_untreated,67,63.8,70.1,Proportion,"67 (63.8, 70.1)",2766,wealthq_ur,1
Rural,dm_treated,35.4,32.6,38.1,Proportion,"35.4 (32.6, 38.1)",3853,wealthq_ur,2
Rural,dm_untreated,64.6,61.9,67.4,Proportion,"64.6 (61.9, 67.4)",3853,wealthq_ur,2
Rural,dm_treated,37.3,34.7,39.8,Proportion,"37.3 (34.7, 39.8)",4849,wealthq_ur,3
Rural,dm_untreated,62.7,60.2,65.3,Proportion,"62.7 (60.2, 65.3)",4849,wealthq_ur,3
Rural,dm_treated,42.6,40.1,45.1,Proportion,"42.6 (40.1, 45.1)",6096,wealthq_ur,4
Rural,dm_untreated,57.4,54.9,59.9,Proportion,"57.4 (54.9, 59.9)",6096,wealthq_ur,4
Rural,dm_treated,44.8,42.4,47.2,Proportion,"44.8 (42.4, 47.2)",8692,wealthq_ur,5
Rural,dm_untreated,55.2,52.8,57.6,Proportion,"55.2 (52.8, 57.6)",8692,wealthq_ur,5
Urban,dm_treated,46,40.7,51.4,Proportion,"46 (40.7, 51.4)",2001,wealthq_ur,1
Urban,dm_untreated,54,48.6,59.3,Proportion,"54 (48.6, 59.3)",2001,wealthq_ur,1
Urban,dm_treated,53,48.8,57.2,Proportion,"53 (48.8, 57.2)",2681,wealthq_ur,2
Urban,dm_untreated,47,42.8,51.2,Proportion,"47 (42.8, 51.2)",2681,wealthq_ur,2
Urban,dm_treated,58.5,54.4,62.6,Proportion,"58.5 (54.4, 62.6)",3070,wealthq_ur,3
Urban,dm_untreated,41.5,37.4,45.6,Proportion,"41.5 (37.4, 45.6)",3070,wealthq_ur,3
Urban,dm_treated,59.8,56,63.6,Proportion,"59.8 (56, 63.6)",3458,wealthq_ur,4
Urban,dm_untreated,40.2,36.4,44,Proportion,"40.2 (36.4, 44)",3458,wealthq_ur,4
Urban,dm_treated,61,56.9,65.2,Proportion,"61 (56.9, 65.2)",3967,wealthq_ur,5
Urban,dm_untreated,39,34.8,43.1,Proportion,"39 (34.8, 43.1)",3967,wealthq_ur,5
