residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Rural,Diabetes,5.4,5.3,5.6,Proportion,"5.4 (5.3, 5.6)",455380,caste,OBC
Rural,Screened,28.9,28.1,29.6,Proportion,"28.9 (28.1, 29.6)",242767,caste,Schedule Caste
Rural,Diabetes,4.5,4.3,4.6,Proportion,"4.5 (4.3, 4.6)",242767,caste,Schedule Caste
Rural,Screened,19.9,19.1,20.7,Proportion,"19.9 (19.1, 20.7)",269913,caste,Schedule Tribe
Rural,Diabetes,2.5,2.4,2.6,Proportion,"2.5 (2.4, 2.6)",269913,caste,Schedule Tribe
Urban,Screened,47.1,45.9,48.3,Proportion,"47.1 (45.9, 48.3)",133731,caste,General
Urban,Diabetes,8.8,8.4,9.1,Proportion,"8.8 (8.4, 9.1)",133731,caste,General
Urban,Screened,47.5,46.5,48.6,Proportion,"47.5 (46.5, 48.6)",159119,caste,OBC
Urban,Diabetes,9.1,8.8,9.4,Proportion,"9.1 (8.8, 9.4)",159119,caste,OBC
Urban,Screened,40.5,39.1,41.9,Proportion,"40.5 (39.1, 41.9)",71992,caste,Schedule Caste
Urban,Diabetes,6.9,6.5,7.3,Proportion,"6.9 (6.5, 7.3)",71992,caste,Schedule Caste
Urban,Screened,35.4,33,37.8,Proportion,"35.4 (33, 37.8)",41621,caste,Schedule Tribe
Urban,Diabetes,5.7,5.1,6.3,Proportion,"5.7 (5.1, 6.3)",41621,caste,Schedule Tribe
Rural,Screened,29.3,28.8,29.7,Proportion,"29.3 (28.8, 29.7)",960261,religion,Hindu
Rural,Diabetes,4.9,4.8,5,Proportion,"4.9 (4.8, 5)",960261,religion,Hindu
Rural,Screened,29.3,28.3,30.3,Proportion,"29.3 (28.3, 30.3)",125179,religion,Muslim
Rural,Diabetes,5.4,5.1,5.7,Proportion,"5.4 (5.1, 5.7)",125179,religion,Muslim
Rural,Screened,41,39.6,42.3,Proportion,"41 (39.6, 42.3)",159273,religion,Other
Rural,Diabetes,7.1,6.7,7.5,Proportion,"7.1 (6.7, 7.5)",159273,religion,Other
Urban,Screened,45.8,44.9,46.7,Proportion,"45.8 (44.9, 46.7)",297734,religion,Hindu
Urban,Diabetes,8.4,8.1,8.6,Proportion,"8.4 (8.1, 8.6)",297734,religion,Hindu
Urban,Screened,39.9,38.1,41.7,Proportion,"39.9 (38.1, 41.7)",63075,religion,Muslim
Urban,Diabetes,7.5,7,7.9,Proportion,"7.5 (7, 7.9)",63075,religion,Muslim
Urban,Screened,56.6,54.6,58.6,Proportion,"56.6 (54.6, 58.6)",45654,religion,Other
Urban,Diabetes,11.2,10.3,12,Proportion,"11.2 (10.3, 12)",45654,religion,Other
Rural,Screened,16.3,15.8,16.8,Proportion,"16.3 (15.8, 16.8)",227277,wealthq_ur,1
Rural,Diabetes,2.7,2.6,2.8,Proportion,"2.7 (2.6, 2.8)",227277,wealthq_ur,1
Rural,Screened,22.2,21.7,22.6,Proportion,"22.2 (21.7, 22.6)",250935,wealthq_ur,2
Rural,Diabetes,3.5,3.3,3.6,Proportion,"3.5 (3.3, 3.6)",250935,wealthq_ur,2
Rural,Screened,28.8,28.2,29.3,Proportion,"28.8 (28.2, 29.3)",253013,wealthq_ur,3
Rural,Diabetes,4.5,4.4,4.7,Proportion,"4.5 (4.4, 4.7)",253013,wealthq_ur,3
Rural,Screened,35.8,35.2,36.4,Proportion,"35.8 (35.2, 36.4)",251378,wealthq_ur,4
Rural,Diabetes,6,5.8,6.2,Proportion,"6 (5.8, 6.2)",251378,wealthq_ur,4
Rural,Screened,43.3,42.5,44,Proportion,"43.3 (42.5, 44)",262110,wealthq_ur,5
Rural,Diabetes,8,7.8,8.2,Proportion,"8 (7.8, 8.2)",262110,wealthq_ur,5
Urban,Screened,32.8,31.6,34.1,Proportion,"32.8 (31.6, 34.1)",84165,wealthq_ur,1
Urban,Diabetes,5.4,5.1,5.8,Proportion,"5.4 (5.1, 5.8)",84165,wealthq_ur,1
Urban,Screened,41.7,40.5,42.8,Proportion,"41.7 (40.5, 42.8)",84341,wealthq_ur,2
Urban,Diabetes,7.5,7.1,7.8,Proportion,"7.5 (7.1, 7.8)",84341,wealthq_ur,2
Urban,Screened,45.8,44.6,47,Proportion,"45.8 (44.6, 47)",81292,wealthq_ur,3
Urban,Diabetes,8.7,8.3,9,Proportion,"8.7 (8.3, 9)",81292,wealthq_ur,3
Urban,Screened,49.6,48.5,50.8,Proportion,"49.6 (48.5, 50.8)",79052,wealthq_ur,4
Urban,Diabetes,9.6,9.2,10,Proportion,"9.6 (9.2, 10)",79052,wealthq_ur,4
Urban,Screened,57.5,56.1,58.8,Proportion,"57.5 (56.1, 58.8)",77613,wealthq_ur,5
Urban,Diabetes,10.8,10.3,11.2,Proportion,"10.8 (10.3, 11.2)",77613,wealthq_ur,5
Rural,Diagnosed,75.2,74.5,75.9,Proportion,"75.2 (74.5, 75.9)",54451,,Total
Urban,Diagnosed,81.1,80.3,81.9,Proportion,"81.1 (80.3, 81.9)",32007,,Total
Rural,Diagnosed,76.1,75.3,77,Proportion,"76.1 (75.3, 77)",28121,sex,Female
Rural,Diagnosed,74.2,73.4,75,Proportion,"74.2 (73.4, 75)",26330,sex,Male
Urban,Diagnosed,82.2,81.3,83.2,Proportion,"82.2 (81.3, 83.2)",16774,sex,Female
Urban,Diagnosed,79.8,78.8,80.8,Proportion,"79.8 (78.8, 80.8)",15233,sex,Male
Rural,Diagnosed,71.3,69.7,72.8,Proportion,"71.3 (69.7, 72.8)",9750,age_category,18-39
Rural,Diagnosed,74.1,73.3,74.9,Proportion,"74.1 (73.3, 74.9)",31417,age_category,40-64
Rural,Diagnosed,80.6,79.7,81.5,Proportion,"80.6 (79.7, 81.5)",13284,age_category,65 plus
Urban,Diagnosed,71.6,69.4,73.9,Proportion,"71.6 (69.4, 73.9)",4765,age_category,18-39
Urban,Diagnosed,80.4,79.5,81.3,Proportion,"80.4 (79.5, 81.3)",19210,age_category,40-64
Urban,Diagnosed,87.8,86.7,88.8,Proportion,"87.8 (86.7, 88.8)",8032,age_category,65 plus
Rural,Diagnosed,78.1,76,80.2,Proportion,"78.1 (76, 80.2)",4442,education,Higher
Rural,Diagnosed,72.7,71.8,73.6,Proportion,"72.7 (71.8, 73.6)",19415,education,No education
Rural,Diagnosed,76.2,74.9,77.4,Proportion,"76.2 (74.9, 77.4)",9865,education,Primary
Rural,Diagnosed,76.4,75.5,77.2,Proportion,"76.4 (75.5, 77.2)",20729,education,Secondary
Urban,Diagnosed,83,81.5,84.5,Proportion,"83 (81.5, 84.5)",6129,education,Higher
Urban,Diagnosed,78.4,76.9,79.9,Proportion,"78.4 (76.9, 79.9)",6050,education,No education
Urban,Diagnosed,81.9,80.4,83.5,Proportion,"81.9 (80.4, 83.5)",4927,education,Primary
Urban,Diagnosed,81.1,80.1,82.1,Proportion,"81.1 (80.1, 82.1)",14901,education,Secondary
Rural,Diagnosed,76.9,75.8,78.1,Proportion,"76.9 (75.8, 78.1)",15430,caste,General
Rural,Diagnosed,76,75.1,76.9,Proportion,"76 (75.1, 76.9)",22434,caste,OBC
Rural,Diagnosed,73.7,72.4,75,Proportion,"73.7 (72.4, 75)",9995,caste,Schedule Caste
Rural,Diagnosed,65.4,63.2,67.6,Proportion,"65.4 (63.2, 67.6)",6592,caste,Schedule Tribe
Urban,Diagnosed,82.6,81.4,83.7,Proportion,"82.6 (81.4, 83.7)",11300,caste,General
Urban,Diagnosed,81.3,80.3,82.3,Proportion,"81.3 (80.3, 82.3)",13682,caste,OBC
Urban,Diagnosed,77.4,75.5,79.4,Proportion,"77.4 (75.5, 79.4)",4626,caste,Schedule Caste
Urban,Diagnosed,78.4,74.5,82.4,Proportion,"78.4 (74.5, 82.4)",2399,caste,Schedule Tribe
Rural,Diagnosed,74.7,73.9,75.4,Proportion,"74.7 (73.9, 75.4)",41795,religion,Hindu
Rural,Diagnosed,75.6,73.6,77.6,Proportion,"75.6 (73.6, 77.6)",6011,religion,Muslim
Rural,Diagnosed,80.6,78.7,82.4,Proportion,"80.6 (78.7, 82.4)",6645,religion,Other
Urban,Diagnosed,80.7,79.8,81.6,Proportion,"80.7 (79.8, 81.6)",23900,religion,Hindu
Urban,Diagnosed,80.3,78.3,82.3,Proportion,"80.3 (78.3, 82.3)",4498,religion,Muslim
Urban,Diagnosed,86.4,84.3,88.5,Proportion,"86.4 (84.3, 88.5)",3609,religion,Other
Rural,Diagnosed,71.7,70.1,73.2,Proportion,"71.7 (70.1, 73.2)",7378,swealthq_ur,1
Rural,Diagnosed,72.8,71.4,74.2,Proportion,"72.8 (71.4, 74.2)",8377,swealthq_ur,2
Rural,Diagnosed,72.9,71.7,74.2,Proportion,"72.9 (71.7, 74.2)",9897,swealthq_ur,3
Rural,Diagnosed,75.8,74.6,77,Proportion,"75.8 (74.6, 77)",11975,swealthq_ur,4
Rural,Diagnosed,78.6,77.7,79.6,Proportion,"78.6 (77.7, 79.6)",16824,swealthq_ur,5
Urban,Diagnosed,74.5,72.2,76.8,Proportion,"74.5 (72.2, 76.8)",4253,swealthq_ur,1
Urban,Diagnosed,77.5,75.8,79.2,Proportion,"77.5 (75.8, 79.2)",5577,swealthq_ur,2
Urban,Diagnosed,80.5,79,82,Proportion,"80.5 (79, 82)",6672,swealthq_ur,3
Urban,Diagnosed,82,80.6,83.4,Proportion,"82 (80.6, 83.4)",7408,swealthq_ur,4
Urban,Diagnosed,86.1,84.9,87.3,Proportion,"86.1 (84.9, 87.3)",8097,swealthq_ur,5
Rural,Treated,64.8,63.5,66.2,Proportion,"64.8 (63.5, 66.2)",41065,,Total
Rural,Controlled,62.1,61.2,63,Proportion,"62.1 (61.2, 63)",41065,,Total
Urban,Treated,78,76.4,79.5,Proportion,"78 (76.4, 79.5)",26144,,Total
Urban,Controlled,56.1,55,57.2,Proportion,"56.1 (55, 57.2)",26144,,Total
Rural,Treated,64.1,62.6,65.6,Proportion,"64.1 (62.6, 65.6)",21508,sex,Female
Rural,Controlled,63,61.9,64.1,Proportion,"63 (61.9, 64.1)",21508,sex,Female
Rural,Treated,65.6,64.3,67,Proportion,"65.6 (64.3, 67)",19557,sex,Male
Rural,Controlled,61,59.9,62.1,Proportion,"61 (59.9, 62.1)",19557,sex,Male
Urban,Treated,78.2,76.5,79.9,Proportion,"78.2 (76.5, 79.9)",13884,sex,Female
Urban,Controlled,56.5,55.2,57.9,Proportion,"56.5 (55.2, 57.9)",13884,sex,Female
Urban,Treated,77.7,76,79.3,Proportion,"77.7 (76, 79.3)",12260,sex,Male
Urban,Controlled,55.6,54.1,57.1,Proportion,"55.6 (54.1, 57.1)",12260,sex,Male
Rural,Treated,36,34,38.1,Proportion,"36 (34, 38.1)",7122,age_category,18-39
Rural,Controlled,81,79.6,82.5,Proportion,"81 (79.6, 82.5)",7122,age_category,18-39
Rural,Treated,68.8,67.5,70.1,Proportion,"68.8 (67.5, 70.1)",23324,age_category,40-64
Rural,Controlled,56.6,55.6,57.7,Proportion,"56.6 (55.6, 57.7)",23324,age_category,40-64
Rural,Treated,74.1,72.7,75.5,Proportion,"74.1 (72.7, 75.5)",10619,age_category,65 plus
Rural,Controlled,62.1,60.9,63.4,Proportion,"62.1 (60.9, 63.4)",10619,age_category,65 plus
Urban,Treated,49,45.3,52.7,Proportion,"49 (45.3, 52.7)",3507,age_category,18-39
Urban,Controlled,72.6,70,75.2,Proportion,"72.6 (70, 75.2)",3507,age_category,18-39
Urban,Treated,80.5,79,81.9,Proportion,"80.5 (79, 81.9)",15570,age_category,40-64
Urban,Controlled,51.7,50.4,53,Proportion,"51.7 (50.4, 53)",15570,age_category,40-64
Urban,Treated,85.4,84,86.8,Proportion,"85.4 (84, 86.8)",7067,age_category,65 plus
Urban,Controlled,58.2,56.5,59.9,Proportion,"58.2 (56.5, 59.9)",7067,age_category,65 plus
Rural,Treated,54.7,51.9,57.6,Proportion,"54.7 (51.9, 57.6)",3518,education,Higher
Rural,Controlled,67.6,65.3,69.9,Proportion,"67.6 (65.3, 69.9)",3518,education,Higher
Rural,Treated,65,63.5,66.5,Proportion,"65 (63.5, 66.5)",14161,education,No education
Rural,Controlled,63.2,62,64.4,Proportion,"63.2 (62, 64.4)",14161,education,No education
Rural,Treated,68.3,66.5,70.2,Proportion,"68.3 (66.5, 70.2)",7521,education,Primary
Rural,Controlled,59.6,58,61.3,Proportion,"59.6 (58, 61.3)",7521,education,Primary
Rural,Treated,65.2,63.7,66.7,Proportion,"65.2 (63.7, 66.7)",15865,education,Secondary
Rural,Controlled,61.1,59.8,62.3,Proportion,"61.1 (59.8, 62.3)",15865,education,Secondary
Urban,Treated,74.2,71.7,76.6,Proportion,"74.2 (71.7, 76.6)",5155,education,Higher
Urban,Controlled,62.5,60.4,64.6,Proportion,"62.5 (60.4, 64.6)",5155,education,Higher
Urban,Treated,78,76,80.1,Proportion,"78 (76, 80.1)",4772,education,No education
Urban,Controlled,54.2,52,56.3,Proportion,"54.2 (52, 56.3)",4772,education,No education
Urban,Treated,81,78.9,83.1,Proportion,"81 (78.9, 83.1)",4059,education,Primary
Urban,Controlled,53,50.8,55.2,Proportion,"53 (50.8, 55.2)",4059,education,Primary
Urban,Treated,78.5,76.8,80.1,Proportion,"78.5 (76.8, 80.1)",12158,education,Secondary
Urban,Controlled,55.3,53.8,56.8,Proportion,"55.3 (53.8, 56.8)",12158,education,Secondary
Rural,Treated,69.2,67.6,70.8,Proportion,"69.2 (67.6, 70.8)",12186,caste,General
Rural,Controlled,59.6,58.2,61.1,Proportion,"59.6 (58.2, 61.1)",12186,caste,General
Rural,Treated,64.8,62.8,66.7,Proportion,"64.8 (62.8, 66.7)",16893,caste,OBC
Rural,Controlled,62.1,60.8,63.4,Proportion,"62.1 (60.8, 63.4)",16893,caste,OBC
Rural,Treated,60.1,57.9,62.2,Proportion,"60.1 (57.9, 62.2)",7397,caste,Schedule Caste
Rural,Controlled,63.6,61.9,65.3,Proportion,"63.6 (61.9, 65.3)",7397,caste,Schedule Caste
Rural,Treated,58.3,54.8,61.8,Proportion,"58.3 (54.8, 61.8)",4589,caste,Schedule Tribe
Rural,Controlled,70.2,67.6,72.7,Proportion,"70.2 (67.6, 72.7)",4589,caste,Schedule Tribe
Urban,Treated,80.2,78.6,81.8,Proportion,"80.2 (78.6, 81.8)",9386,caste,General
Urban,Controlled,57,55.4,58.6,Proportion,"57 (55.4, 58.6)",9386,caste,General
Urban,Treated,77.5,75.3,79.8,Proportion,"77.5 (75.3, 79.8)",11152,caste,OBC
Urban,Controlled,55.3,53.6,56.9,Proportion,"55.3 (53.6, 56.9)",11152,caste,OBC
Urban,Treated,74.7,71.5,78,Proportion,"74.7 (71.5, 78)",3593,caste,Schedule Caste
Urban,Controlled,56.2,53.7,58.7,Proportion,"56.2 (53.7, 58.7)",3593,caste,Schedule Caste
Urban,Treated,72.3,66.7,77.8,Proportion,"72.3 (66.7, 77.8)",2013,caste,Schedule Tribe
Urban,Controlled,57.4,52.4,62.5,Proportion,"57.4 (52.4, 62.5)",2013,caste,Schedule Tribe
Rural,Treated,63.8,62.4,65.2,Proportion,"63.8 (62.4, 65.2)",30989,religion,Hindu
Rural,Controlled,63,62,63.9,Proportion,"63 (62, 63.9)",30989,religion,Hindu
Rural,Treated,66.3,63.4,69.3,Proportion,"66.3 (63.4, 69.3)",4834,religion,Muslim
Rural,Controlled,59.8,57.2,62.4,Proportion,"59.8 (57.2, 62.4)",4834,religion,Muslim
Rural,Treated,73.3,70.5,76.1,Proportion,"73.3 (70.5, 76.1)",5242,religion,Other
Rural,Controlled,56.2,53.7,58.6,Proportion,"56.2 (53.7, 58.6)",5242,religion,Other
Urban,Treated,77.6,75.8,79.3,Proportion,"77.6 (75.8, 79.3)",19322,religion,Hindu
Urban,Controlled,56.4,55.1,57.6,Proportion,"56.4 (55.1, 57.6)",19322,religion,Hindu
Urban,Treated,78.4,75.4,81.5,Proportion,"78.4 (75.4, 81.5)",3699,religion,Muslim
Urban,Controlled,54.9,52,57.9,Proportion,"54.9 (52, 57.9)",3699,religion,Muslim
Urban,Treated,80.7,76.7,84.8,Proportion,"80.7 (76.7, 84.8)",3123,religion,Other
Urban,Controlled,55.6,52.1,59.2,Proportion,"55.6 (52.1, 59.2)",3123,religion,Other
Rural,Treated,59,56.5,61.5,Proportion,"59 (56.5, 61.5)",5276,swealthq_ur,1
Rural,Controlled,68,66.1,70,Proportion,"68 (66.1, 70)",5276,swealthq_ur,1
Rural,Treated,60.1,58,62.3,Proportion,"60.1 (58, 62.3)",6075,swealthq_ur,2
Rural,Controlled,66.8,65.1,68.5,Proportion,"66.8 (65.1, 68.5)",6075,swealthq_ur,2
Rural,Treated,63.4,61.5,65.3,Proportion,"63.4 (61.5, 65.3)",7277,swealthq_ur,3
Rural,Controlled,62.9,61.2,64.5,Proportion,"62.9 (61.2, 64.5)",7277,swealthq_ur,3
Rural,Treated,64.4,62.6,66.3,Proportion,"64.4 (62.6, 66.3)",9126,swealthq_ur,4
Rural,Controlled,61.5,60,63.1,Proportion,"61.5 (60, 63.1)",9126,swealthq_ur,4
Rural,Treated,70.1,68.5,71.8,Proportion,"70.1 (68.5, 71.8)",13311,swealthq_ur,5
Rural,Controlled,57.7,56.3,59.1,Proportion,"57.7 (56.3, 59.1)",13311,swealthq_ur,5
Urban,Treated,69.4,65.3,73.4,Proportion,"69.4 (65.3, 73.4)",3229,swealthq_ur,1
Urban,Controlled,59.7,57.1,62.3,Proportion,"59.7 (57.1, 62.3)",3229,swealthq_ur,1
Urban,Treated,74.4,71.8,76.9,Proportion,"74.4 (71.8, 76.9)",4379,swealthq_ur,2
Urban,Controlled,55,52.7,57.3,Proportion,"55 (52.7, 57.3)",4379,swealthq_ur,2
Urban,Treated,77.9,75.7,80,Proportion,"77.9 (75.7, 80)",5409,swealthq_ur,3
Urban,Controlled,55.1,52.9,57.3,Proportion,"55.1 (52.9, 57.3)",5409,swealthq_ur,3
Urban,Treated,80.6,78.8,82.4,Proportion,"80.6 (78.8, 82.4)",6144,swealthq_ur,4
Urban,Controlled,54.8,52.8,56.7,Proportion,"54.8 (52.8, 56.7)",6144,swealthq_ur,4
Urban,Treated,81.4,79.4,83.4,Proportion,"81.4 (79.4, 83.4)",6983,swealthq_ur,5
Urban,Controlled,57.1,55.2,59,Proportion,"57.1 (55.2, 59)",6983,swealthq_ur,5
