REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
65,dm_screened,82.7,71.6,93.7,Proportion,"82.7 (71.6, 93.7)",113,,NA,Uttarakhand,5,Champawat
65,dm_diagnosed,81.2,70.2,92.3,Proportion,"81.2 (70.2, 92.3)",113,,NA,Uttarakhand,5,Champawat
66,dm_screened,92.1,86.8,97.4,Proportion,"92.1 (86.8, 97.4)",168,,NA,Uttarakhand,5,Nainital
66,dm_diagnosed,88.4,82.3,94.6,Proportion,"88.4 (82.3, 94.6)",168,,NA,Uttarakhand,5,Nainital
67,dm_screened,73.8,56.8,90.8,Proportion,"73.8 (56.8, 90.8)",137,,NA,Uttarakhand,5,Udham Singh Nagar
67,dm_diagnosed,57.5,40.4,74.7,Proportion,"57.5 (40.4, 74.7)",137,,NA,Uttarakhand,5,Udham Singh Nagar
68,dm_screened,92.7,87.8,97.7,Proportion,"92.7 (87.8, 97.7)",114,,NA,Uttarakhand,5,Hardwar
68,dm_diagnosed,83,69.6,96.4,Proportion,"83 (69.6, 96.4)",114,,NA,Uttarakhand,5,Hardwar
69,dm_screened,96.8,92.3,101.3,Proportion,"96.8 (92.3, 101.3)",112,,NA,Haryana,6,Panchkula
69,dm_diagnosed,75.5,58.9,92.1,Proportion,"75.5 (58.9, 92.1)",112,,NA,Haryana,6,Panchkula
70,dm_screened,87,77.4,96.6,Proportion,"87 (77.4, 96.6)",174,,NA,Haryana,6,Ambala
70,dm_diagnosed,80.8,70.4,91.2,Proportion,"80.8 (70.4, 91.2)",174,,NA,Haryana,6,Ambala
71,dm_screened,88.2,81.6,94.7,Proportion,"88.2 (81.6, 94.7)",228,,NA,Haryana,6,Yamunanagar
71,dm_diagnosed,80.3,72.6,88,Proportion,"80.3 (72.6, 88)",228,,NA,Haryana,6,Yamunanagar
72,dm_screened,87,74.9,99.1,Proportion,"87 (74.9, 99.1)",245,,NA,Haryana,6,Kurukshetra
72,dm_diagnosed,82.8,70.9,94.6,Proportion,"82.8 (70.9, 94.6)",245,,NA,Haryana,6,Kurukshetra
73,dm_screened,94.7,88.9,100.5,Proportion,"94.7 (88.9, 100.5)",88,,NA,Haryana,6,Kaithal
73,dm_diagnosed,77.7,68.2,87.2,Proportion,"77.7 (68.2, 87.2)",88,,NA,Haryana,6,Kaithal
74,dm_screened,95.3,91.2,99.4,Proportion,"95.3 (91.2, 99.4)",147,,NA,Haryana,6,Karnal
74,dm_diagnosed,88.4,81.5,95.3,Proportion,"88.4 (81.5, 95.3)",147,,NA,Haryana,6,Karnal
75,dm_screened,95.8,92.5,99.2,Proportion,"95.8 (92.5, 99.2)",174,,NA,Haryana,6,Panipat
75,dm_diagnosed,88,79.4,96.5,Proportion,"88 (79.4, 96.5)",174,,NA,Haryana,6,Panipat
76,dm_screened,85.8,76.9,94.6,Proportion,"85.8 (76.9, 94.6)",134,,NA,Haryana,6,Sonipat
76,dm_diagnosed,67.8,50.9,84.6,Proportion,"67.8 (50.9, 84.6)",134,,NA,Haryana,6,Sonipat
77,dm_screened,67,43.9,90,Proportion,"67 (43.9, 90)",94,,NA,Haryana,6,Jind
77,dm_diagnosed,37.5,17.1,57.8,Proportion,"37.5 (17.1, 57.8)",94,,NA,Haryana,6,Jind
78,dm_screened,83.4,71.7,95.1,Proportion,"83.4 (71.7, 95.1)",108,,NA,Haryana,6,Fatehabad
78,dm_diagnosed,74.7,60.1,89.2,Proportion,"74.7 (60.1, 89.2)",108,,NA,Haryana,6,Fatehabad
79,dm_screened,89,79.4,98.6,Proportion,"89 (79.4, 98.6)",136,,NA,Haryana,6,Sirsa
79,dm_diagnosed,87.8,78,97.5,Proportion,"87.8 (78, 97.5)",136,,NA,Haryana,6,Sirsa
80,dm_screened,86.5,73.9,99.2,Proportion,"86.5 (73.9, 99.2)",194,,NA,Haryana,6,Hisar
80,dm_diagnosed,83.7,70.4,97,Proportion,"83.7 (70.4, 97)",194,,NA,Haryana,6,Hisar
82,dm_screened,96.6,92.5,100.8,Proportion,"96.6 (92.5, 100.8)",226,,NA,Haryana,6,Rohtak
82,dm_diagnosed,90.7,83.8,97.7,Proportion,"90.7 (83.8, 97.7)",226,,NA,Haryana,6,Rohtak
83,dm_screened,86.1,76.8,95.4,Proportion,"86.1 (76.8, 95.4)",105,,NA,Haryana,6,Jhajjar
83,dm_diagnosed,76,64.7,87.3,Proportion,"76 (64.7, 87.3)",105,,NA,Haryana,6,Jhajjar
84,dm_screened,69.9,52.7,87.2,Proportion,"69.9 (52.7, 87.2)",91,,NA,Haryana,6,Mahendragarh
84,dm_diagnosed,48.3,30.9,65.7,Proportion,"48.3 (30.9, 65.7)",91,,NA,Haryana,6,Mahendragarh
85,dm_screened,80.5,63.9,97.1,Proportion,"80.5 (63.9, 97.1)",79,,NA,Haryana,6,Rewari
85,dm_diagnosed,71.8,54.2,89.4,Proportion,"71.8 (54.2, 89.4)",79,,NA,Haryana,6,Rewari
86,dm_screened,90.8,77.1,104.4,Proportion,"90.8 (77.1, 104.4)",49,,NA,Haryana,6,Gurgaon
86,dm_diagnosed,77.1,58.4,95.9,Proportion,"77.1 (58.4, 95.9)",49,,NA,Haryana,6,Gurgaon
87,dm_screened,61,32.4,89.6,Proportion,"61 (32.4, 89.6)",40,,NA,Haryana,6,Mewat
87,dm_diagnosed,52.1,25.9,78.4,Proportion,"52.1 (25.9, 78.4)",40,,NA,Haryana,6,Mewat
88,dm_screened,92.8,86,99.6,Proportion,"92.8 (86, 99.6)",117,,NA,Haryana,6,Faridabad
88,dm_diagnosed,85.5,75.8,95.1,Proportion,"85.5 (75.8, 95.1)",117,,NA,Haryana,6,Faridabad
89,dm_screened,84.3,70.8,97.7,Proportion,"84.3 (70.8, 97.7)",105,,NA,Haryana,6,Palwal
89,dm_diagnosed,65.5,42,88.9,Proportion,"65.5 (42, 88.9)",105,,NA,Haryana,6,Palwal
99,dm_screened,88.4,79,97.9,Proportion,"88.4 (79, 97.9)",206,,NA,Rajasthan,8,Ganganagar
99,dm_diagnosed,79.2,65.8,92.6,Proportion,"79.2 (65.8, 92.6)",206,,NA,Rajasthan,8,Ganganagar
100,dm_screened,92.2,87.2,97.1,Proportion,"92.2 (87.2, 97.1)",188,,NA,Rajasthan,8,Hanumangarh
100,dm_diagnosed,90.1,84.4,95.9,Proportion,"90.1 (84.4, 95.9)",188,,NA,Rajasthan,8,Hanumangarh
101,dm_screened,96.6,93.8,99.5,Proportion,"96.6 (93.8, 99.5)",136,,NA,Rajasthan,8,Bikaner
101,dm_diagnosed,95,91.4,98.5,Proportion,"95 (91.4, 98.5)",136,,NA,Rajasthan,8,Bikaner
102,dm_screened,91.7,85.8,97.6,Proportion,"91.7 (85.8, 97.6)",136,,NA,Rajasthan,8,Churu
102,dm_diagnosed,89,82.8,95.2,Proportion,"89 (82.8, 95.2)",136,,NA,Rajasthan,8,Churu
103,dm_screened,94.7,91.3,98.2,Proportion,"94.7 (91.3, 98.2)",161,,NA,Rajasthan,8,Jhunjhunun
103,dm_diagnosed,92.8,87.6,97.9,Proportion,"92.8 (87.6, 97.9)",161,,NA,Rajasthan,8,Jhunjhunun
104,dm_screened,58.2,33.4,83.1,Proportion,"58.2 (33.4, 83.1)",53,,NA,Rajasthan,8,Alwar
104,dm_diagnosed,54.8,29.8,79.8,Proportion,"54.8 (29.8, 79.8)",53,,NA,Rajasthan,8,Alwar
105,dm_screened,74.2,60.9,87.5,Proportion,"74.2 (60.9, 87.5)",68,,NA,Rajasthan,8,Bharatpur
105,dm_diagnosed,71.3,56.7,85.8,Proportion,"71.3 (56.7, 85.8)",68,,NA,Rajasthan,8,Bharatpur
106,dm_screened,61,33.3,88.7,Proportion,"61 (33.3, 88.7)",40,,NA,Rajasthan,8,Dhaulpur
106,dm_diagnosed,50.1,26.6,73.6,Proportion,"50.1 (26.6, 73.6)",40,,NA,Rajasthan,8,Dhaulpur
107,dm_screened,75,47.4,102.5,Proportion,"75 (47.4, 102.5)",34,,NA,Rajasthan,8,Karauli
107,dm_diagnosed,53.9,22.7,85.1,Proportion,"53.9 (22.7, 85.1)",34,,NA,Rajasthan,8,Karauli
108,dm_screened,85.7,70.7,100.6,Proportion,"85.7 (70.7, 100.6)",49,,NA,Rajasthan,8,Sawai Madhopur
108,dm_diagnosed,72.7,49.9,95.4,Proportion,"72.7 (49.9, 95.4)",49,,NA,Rajasthan,8,Sawai Madhopur
109,dm_screened,66.4,50.2,82.5,Proportion,"66.4 (50.2, 82.5)",46,,NA,Rajasthan,8,Dausa
109,dm_diagnosed,65.6,50.2,81,Proportion,"65.6 (50.2, 81)",46,,NA,Rajasthan,8,Dausa
110,dm_screened,75.4,56.4,94.4,Proportion,"75.4 (56.4, 94.4)",93,,NA,Rajasthan,8,Jaipur
110,dm_diagnosed,72.5,53.4,91.7,Proportion,"72.5 (53.4, 91.7)",93,,NA,Rajasthan,8,Jaipur
111,dm_screened,95.2,90.7,99.7,Proportion,"95.2 (90.7, 99.7)",127,,NA,Rajasthan,8,Sikar
111,dm_diagnosed,94,88.8,99.2,Proportion,"94 (88.8, 99.2)",127,,NA,Rajasthan,8,Sikar
112,dm_screened,90.4,79.8,101,Proportion,"90.4 (79.8, 101)",58,,NA,Rajasthan,8,Nagaur
112,dm_diagnosed,87.2,74.9,99.5,Proportion,"87.2 (74.9, 99.5)",58,,NA,Rajasthan,8,Nagaur
113,dm_screened,94.5,87,102,Proportion,"94.5 (87, 102)",113,,NA,Rajasthan,8,Jodhpur
113,dm_diagnosed,93.6,85.6,101.6,Proportion,"93.6 (85.6, 101.6)",113,,NA,Rajasthan,8,Jodhpur
114,dm_screened,99.5,98.2,100.7,Proportion,"99.5 (98.2, 100.7)",60,,NA,Rajasthan,8,Jaisalmer
114,dm_diagnosed,95.1,88.9,101.3,Proportion,"95.1 (88.9, 101.3)",60,,NA,Rajasthan,8,Jaisalmer
115,dm_screened,94.2,85.7,102.8,Proportion,"94.2 (85.7, 102.8)",33,,NA,Rajasthan,8,Barmer
115,dm_diagnosed,90.1,78.9,101.3,Proportion,"90.1 (78.9, 101.3)",33,,NA,Rajasthan,8,Barmer
116,dm_screened,93.5,85.9,101,Proportion,"93.5 (85.9, 101)",58,,NA,Rajasthan,8,Jalor
116,dm_diagnosed,89.9,77.6,102.3,Proportion,"89.9 (77.6, 102.3)",58,,NA,Rajasthan,8,Jalor
117,dm_screened,97.9,95.4,100.4,Proportion,"97.9 (95.4, 100.4)",42,,NA,Rajasthan,8,Sirohi
117,dm_diagnosed,91.8,84.1,99.5,Proportion,"91.8 (84.1, 99.5)",42,,NA,Rajasthan,8,Sirohi
118,dm_screened,96.4,92.6,100.2,Proportion,"96.4 (92.6, 100.2)",113,,NA,Rajasthan,8,Pali
118,dm_diagnosed,94.4,88.8,100,Proportion,"94.4 (88.8, 100)",113,,NA,Rajasthan,8,Pali
119,dm_screened,88.9,80.5,97.4,Proportion,"88.9 (80.5, 97.4)",82,,NA,Rajasthan,8,Ajmer
119,dm_diagnosed,84.7,74.9,94.4,Proportion,"84.7 (74.9, 94.4)",82,,NA,Rajasthan,8,Ajmer
120,dm_screened,81.2,60.3,102.1,Proportion,"81.2 (60.3, 102.1)",51,,NA,Rajasthan,8,Tonk
120,dm_diagnosed,74.9,51.4,98.5,Proportion,"74.9 (51.4, 98.5)",51,,NA,Rajasthan,8,Tonk
121,dm_screened,70.2,54.4,85.9,Proportion,"70.2 (54.4, 85.9)",50,,NA,Rajasthan,8,Bundi
121,dm_diagnosed,65.3,48.6,82,Proportion,"65.3 (48.6, 82)",50,,NA,Rajasthan,8,Bundi
122,dm_screened,73.9,48.5,99.2,Proportion,"73.9 (48.5, 99.2)",57,,NA,Rajasthan,8,Bhilwara
122,dm_diagnosed,62.3,32.6,92.1,Proportion,"62.3 (32.6, 92.1)",57,,NA,Rajasthan,8,Bhilwara
123,dm_screened,94.4,88.6,100.1,Proportion,"94.4 (88.6, 100.1)",53,,NA,Rajasthan,8,Rajsamand
