REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
5,dm_screened,52.3,42.6,62,Proportion,"52.3 (42.6, 62)",2863,,NA,Jammu & Kashmir,1,Punch
5,dm_disease,5.3,3.7,6.9,Proportion,"5.3 (3.7, 6.9)",2863,,NA,Jammu & Kashmir,1,Punch
5,dm_diagnosed,4.9,3.3,6.4,Proportion,"4.9 (3.3, 6.4)",2863,,NA,Jammu & Kashmir,1,Punch
5,dm_treated,3.1,2,4.2,Proportion,"3.1 (2, 4.2)",2863,,NA,Jammu & Kashmir,1,Punch
5,dm_controlled,3.1,1.7,4.6,Proportion,"3.1 (1.7, 4.6)",2863,,NA,Jammu & Kashmir,1,Punch
6,dm_screened,66.2,57.5,74.9,Proportion,"66.2 (57.5, 74.9)",2830,,NA,Jammu & Kashmir,1,Rajouri
6,dm_disease,2.3,1.3,3.3,Proportion,"2.3 (1.3, 3.3)",2830,,NA,Jammu & Kashmir,1,Rajouri
6,dm_diagnosed,2.2,1.2,3.2,Proportion,"2.2 (1.2, 3.2)",2830,,NA,Jammu & Kashmir,1,Rajouri
6,dm_treated,1.1,0.5,1.6,Proportion,"1.1 (0.5, 1.6)",2830,,NA,Jammu & Kashmir,1,Rajouri
6,dm_controlled,2,1.2,2.9,Proportion,"2 (1.2, 2.9)",2830,,NA,Jammu & Kashmir,1,Rajouri
7,dm_screened,66.2,57.8,74.6,Proportion,"66.2 (57.8, 74.6)",2701,,NA,Jammu & Kashmir,1,Kathua
7,dm_disease,2.1,1.3,2.9,Proportion,"2.1 (1.3, 2.9)",2701,,NA,Jammu & Kashmir,1,Kathua
7,dm_diagnosed,1.6,0.9,2.3,Proportion,"1.6 (0.9, 2.3)",2701,,NA,Jammu & Kashmir,1,Kathua
7,dm_treated,1.1,0.5,1.7,Proportion,"1.1 (0.5, 1.7)",2701,,NA,Jammu & Kashmir,1,Kathua
7,dm_controlled,1.3,0.7,1.9,Proportion,"1.3 (0.7, 1.9)",2701,,NA,Jammu & Kashmir,1,Kathua
8,dm_screened,50.6,44.1,57.1,Proportion,"50.6 (44.1, 57.1)",3123,,NA,Jammu & Kashmir,1,Baramula
8,dm_disease,4.3,3.1,5.5,Proportion,"4.3 (3.1, 5.5)",3123,,NA,Jammu & Kashmir,1,Baramula
8,dm_diagnosed,3.7,2.5,5,Proportion,"3.7 (2.5, 5)",3123,,NA,Jammu & Kashmir,1,Baramula
8,dm_treated,2.9,1.8,4,Proportion,"2.9 (1.8, 4)",3123,,NA,Jammu & Kashmir,1,Baramula
8,dm_controlled,2.8,1.8,3.8,Proportion,"2.8 (1.8, 3.8)",3123,,NA,Jammu & Kashmir,1,Baramula
9,dm_screened,38.8,32.6,44.9,Proportion,"38.8 (32.6, 44.9)",2836,,NA,Jammu & Kashmir,1,Bandipore
9,dm_disease,6.5,3.5,9.4,Proportion,"6.5 (3.5, 9.4)",2836,,NA,Jammu & Kashmir,1,Bandipore
9,dm_diagnosed,5.6,2.6,8.6,Proportion,"5.6 (2.6, 8.6)",2836,,NA,Jammu & Kashmir,1,Bandipore
9,dm_treated,2.2,1.3,3.1,Proportion,"2.2 (1.3, 3.1)",2836,,NA,Jammu & Kashmir,1,Bandipore
9,dm_controlled,4.8,1.8,7.7,Proportion,"4.8 (1.8, 7.7)",2836,,NA,Jammu & Kashmir,1,Bandipore
10,dm_screened,55.2,47.2,63.1,Proportion,"55.2 (47.2, 63.1)",2435,,NA,Jammu & Kashmir,1,Srinagar
10,dm_disease,5.2,3.8,6.7,Proportion,"5.2 (3.8, 6.7)",2435,,NA,Jammu & Kashmir,1,Srinagar
10,dm_diagnosed,5,3.6,6.4,Proportion,"5 (3.6, 6.4)",2435,,NA,Jammu & Kashmir,1,Srinagar
10,dm_treated,2.8,1.7,3.9,Proportion,"2.8 (1.7, 3.9)",2435,,NA,Jammu & Kashmir,1,Srinagar
10,dm_controlled,3.7,2.4,5,Proportion,"3.7 (2.4, 5)",2435,,NA,Jammu & Kashmir,1,Srinagar
11,dm_screened,45.9,39.6,52.2,Proportion,"45.9 (39.6, 52.2)",2923,,NA,Jammu & Kashmir,1,Ganderbal
11,dm_disease,5.2,3.6,6.7,Proportion,"5.2 (3.6, 6.7)",2923,,NA,Jammu & Kashmir,1,Ganderbal
11,dm_diagnosed,4.7,3.1,6.3,Proportion,"4.7 (3.1, 6.3)",2923,,NA,Jammu & Kashmir,1,Ganderbal
11,dm_treated,2.5,1.6,3.5,Proportion,"2.5 (1.6, 3.5)",2923,,NA,Jammu & Kashmir,1,Ganderbal
11,dm_controlled,3.8,2.3,5.3,Proportion,"3.8 (2.3, 5.3)",2923,,NA,Jammu & Kashmir,1,Ganderbal
12,dm_screened,59,52.3,65.7,Proportion,"59 (52.3, 65.7)",2771,,NA,Jammu & Kashmir,1,Pulwama
12,dm_disease,5,3.6,6.3,Proportion,"5 (3.6, 6.3)",2771,,NA,Jammu & Kashmir,1,Pulwama
12,dm_diagnosed,4.8,3.5,6.1,Proportion,"4.8 (3.5, 6.1)",2771,,NA,Jammu & Kashmir,1,Pulwama
12,dm_treated,3.2,2.4,4.1,Proportion,"3.2 (2.4, 4.1)",2771,,NA,Jammu & Kashmir,1,Pulwama
12,dm_controlled,4,2.6,5.3,Proportion,"4 (2.6, 5.3)",2771,,NA,Jammu & Kashmir,1,Pulwama
13,dm_screened,65.8,59.6,72,Proportion,"65.8 (59.6, 72)",2675,,NA,Jammu & Kashmir,1,Shupiyan
13,dm_disease,4.7,2.9,6.6,Proportion,"4.7 (2.9, 6.6)",2675,,NA,Jammu & Kashmir,1,Shupiyan
13,dm_diagnosed,4.6,2.8,6.5,Proportion,"4.6 (2.8, 6.5)",2675,,NA,Jammu & Kashmir,1,Shupiyan
13,dm_treated,1.7,0.9,2.6,Proportion,"1.7 (0.9, 2.6)",2675,,NA,Jammu & Kashmir,1,Shupiyan
13,dm_controlled,4.5,2.7,6.3,Proportion,"4.5 (2.7, 6.3)",2675,,NA,Jammu & Kashmir,1,Shupiyan
14,dm_screened,59.4,50.4,68.4,Proportion,"59.4 (50.4, 68.4)",2547,,NA,Jammu & Kashmir,1,Anantnag
14,dm_disease,3.5,2.3,4.8,Proportion,"3.5 (2.3, 4.8)",2547,,NA,Jammu & Kashmir,1,Anantnag
14,dm_diagnosed,3.4,2.1,4.6,Proportion,"3.4 (2.1, 4.6)",2547,,NA,Jammu & Kashmir,1,Anantnag
14,dm_treated,2.2,1,3.4,Proportion,"2.2 (1, 3.4)",2547,,NA,Jammu & Kashmir,1,Anantnag
14,dm_controlled,2.6,1.4,3.8,Proportion,"2.6 (1.4, 3.8)",2547,,NA,Jammu & Kashmir,1,Anantnag
15,dm_screened,63.8,57,70.5,Proportion,"63.8 (57, 70.5)",2592,,NA,Jammu & Kashmir,1,Kulgam
15,dm_disease,2.1,1.4,2.7,Proportion,"2.1 (1.4, 2.7)",2592,,NA,Jammu & Kashmir,1,Kulgam
15,dm_diagnosed,1.9,1.3,2.5,Proportion,"1.9 (1.3, 2.5)",2592,,NA,Jammu & Kashmir,1,Kulgam
15,dm_treated,1.7,1.1,2.3,Proportion,"1.7 (1.1, 2.3)",2592,,NA,Jammu & Kashmir,1,Kulgam
15,dm_controlled,1.7,1.1,2.3,Proportion,"1.7 (1.1, 2.3)",2592,,NA,Jammu & Kashmir,1,Kulgam
16,dm_screened,39.6,33.4,45.8,Proportion,"39.6 (33.4, 45.8)",2293,,NA,Jammu & Kashmir,1,Doda
16,dm_disease,2.8,1.7,3.9,Proportion,"2.8 (1.7, 3.9)",2293,,NA,Jammu & Kashmir,1,Doda
16,dm_diagnosed,2.4,1.4,3.3,Proportion,"2.4 (1.4, 3.3)",2293,,NA,Jammu & Kashmir,1,Doda
16,dm_treated,1.7,1,2.5,Proportion,"1.7 (1, 2.5)",2293,,NA,Jammu & Kashmir,1,Doda
16,dm_controlled,1.1,0.6,1.6,Proportion,"1.1 (0.6, 1.6)",2293,,NA,Jammu & Kashmir,1,Doda
17,dm_screened,52.1,42,62.2,Proportion,"52.1 (42, 62.2)",2895,,NA,Jammu & Kashmir,1,Ramban
17,dm_disease,3.9,0.8,7,Proportion,"3.9 (0.8, 7)",2895,,NA,Jammu & Kashmir,1,Ramban
17,dm_diagnosed,3.8,0.7,6.8,Proportion,"3.8 (0.7, 6.8)",2895,,NA,Jammu & Kashmir,1,Ramban
17,dm_treated,0.6,0.3,0.9,Proportion,"0.6 (0.3, 0.9)",2895,,NA,Jammu & Kashmir,1,Ramban
17,dm_controlled,3.6,0.5,6.7,Proportion,"3.6 (0.5, 6.7)",2895,,NA,Jammu & Kashmir,1,Ramban
18,dm_screened,40.2,31.3,49.1,Proportion,"40.2 (31.3, 49.1)",2593,,NA,Jammu & Kashmir,1,Kishtwar
18,dm_disease,5.6,3.5,7.7,Proportion,"5.6 (3.5, 7.7)",2593,,NA,Jammu & Kashmir,1,Kishtwar
18,dm_diagnosed,5.3,3.2,7.4,Proportion,"5.3 (3.2, 7.4)",2593,,NA,Jammu & Kashmir,1,Kishtwar
18,dm_treated,3,1.1,4.9,Proportion,"3 (1.1, 4.9)",2593,,NA,Jammu & Kashmir,1,Kishtwar
18,dm_controlled,4.9,2.9,7,Proportion,"4.9 (2.9, 7)",2593,,NA,Jammu & Kashmir,1,Kishtwar
19,dm_screened,64,55.5,72.4,Proportion,"64 (55.5, 72.4)",2725,,NA,Jammu & Kashmir,1,Udhampur
19,dm_disease,3.9,2.5,5.4,Proportion,"3.9 (2.5, 5.4)",2725,,NA,Jammu & Kashmir,1,Udhampur
19,dm_diagnosed,3.8,2.4,5.2,Proportion,"3.8 (2.4, 5.2)",2725,,NA,Jammu & Kashmir,1,Udhampur
19,dm_treated,1.9,1.2,2.5,Proportion,"1.9 (1.2, 2.5)",2725,,NA,Jammu & Kashmir,1,Udhampur
19,dm_controlled,3.1,1.9,4.4,Proportion,"3.1 (1.9, 4.4)",2725,,NA,Jammu & Kashmir,1,Udhampur
20,dm_screened,44.6,35.8,53.4,Proportion,"44.6 (35.8, 53.4)",2494,,NA,Jammu & Kashmir,1,Reasi
20,dm_disease,2.5,1.6,3.3,Proportion,"2.5 (1.6, 3.3)",2494,,NA,Jammu & Kashmir,1,Reasi
20,dm_diagnosed,2.5,1.6,3.3,Proportion,"2.5 (1.6, 3.3)",2494,,NA,Jammu & Kashmir,1,Reasi
20,dm_treated,1.8,1.1,2.5,Proportion,"1.8 (1.1, 2.5)",2494,,NA,Jammu & Kashmir,1,Reasi
20,dm_controlled,1.8,1,2.7,Proportion,"1.8 (1, 2.7)",2494,,NA,Jammu & Kashmir,1,Reasi
21,dm_screened,51.4,44.3,58.4,Proportion,"51.4 (44.3, 58.4)",2441,,NA,Jammu & Kashmir,1,Jammu
21,dm_disease,4.7,3.5,6,Proportion,"4.7 (3.5, 6)",2441,,NA,Jammu & Kashmir,1,Jammu
21,dm_diagnosed,4.3,3.1,5.5,Proportion,"4.3 (3.1, 5.5)",2441,,NA,Jammu & Kashmir,1,Jammu
21,dm_treated,2.8,1.9,3.6,Proportion,"2.8 (1.9, 3.6)",2441,,NA,Jammu & Kashmir,1,Jammu
21,dm_controlled,3.2,2,4.4,Proportion,"3.2 (2, 4.4)",2441,,NA,Jammu & Kashmir,1,Jammu
22,dm_screened,40.4,32.8,47.9,Proportion,"40.4 (32.8, 47.9)",2562,,NA,Jammu & Kashmir,1,Samba
22,dm_disease,3.5,2.4,4.6,Proportion,"3.5 (2.4, 4.6)",2562,,NA,Jammu & Kashmir,1,Samba
22,dm_diagnosed,3,1.9,4.1,Proportion,"3 (1.9, 4.1)",2562,,NA,Jammu & Kashmir,1,Samba
22,dm_treated,2.3,1.3,3.3,Proportion,"2.3 (1.3, 3.3)",2562,,NA,Jammu & Kashmir,1,Samba
22,dm_controlled,2.1,1.2,3.1,Proportion,"2.1 (1.2, 3.1)",2562,,NA,Jammu & Kashmir,1,Samba
23,dm_screened,45.4,39.4,51.3,Proportion,"45.4 (39.4, 51.3)",2293,,NA,Himachal Pradesh,2,Chamba
23,dm_disease,4.3,2.7,5.8,Proportion,"4.3 (2.7, 5.8)",2293,,NA,Himachal Pradesh,2,Chamba
23,dm_diagnosed,3.4,2,4.7,Proportion,"3.4 (2, 4.7)",2293,,NA,Himachal Pradesh,2,Chamba
23,dm_treated,1.7,0.8,2.7,Proportion,"1.7 (0.8, 2.7)",2293,,NA,Himachal Pradesh,2,Chamba
23,dm_controlled,2.3,1.2,3.5,Proportion,"2.3 (1.2, 3.5)",2293,,NA,Himachal Pradesh,2,Chamba
24,dm_screened,49.6,43.1,56.1,Proportion,"49.6 (43.1, 56.1)",2256,,NA,Himachal Pradesh,2,Kangra
24,dm_disease,7.4,6.3,8.6,Proportion,"7.4 (6.3, 8.6)",2256,,NA,Himachal Pradesh,2,Kangra
24,dm_diagnosed,5.7,4.6,6.8,Proportion,"5.7 (4.6, 6.8)",2256,,NA,Himachal Pradesh,2,Kangra
24,dm_treated,4,3.1,5,Proportion,"4 (3.1, 5)",2256,,NA,Himachal Pradesh,2,Kangra
24,dm_controlled,2.7,1.8,3.6,Proportion,"2.7 (1.8, 3.6)",2256,,NA,Himachal Pradesh,2,Kangra
25,dm_screened,49.9,44.5,55.4,Proportion,"49.9 (44.5, 55.4)",2030,,NA,Himachal Pradesh,2,Lahul & Spiti
25,dm_disease,1.9,0.9,3,Proportion,"1.9 (0.9, 3)",2030,,NA,Himachal Pradesh,2,Lahul & Spiti
25,dm_diagnosed,1.8,0.7,2.9,Proportion,"1.8 (0.7, 2.9)",2030,,NA,Himachal Pradesh,2,Lahul & Spiti
25,dm_treated,1.4,0.5,2.3,Proportion,"1.4 (0.5, 2.3)",2030,,NA,Himachal Pradesh,2,Lahul & Spiti
25,dm_controlled,1.5,0.5,2.5,Proportion,"1.5 (0.5, 2.5)",2030,,NA,Himachal Pradesh,2,Lahul & Spiti
26,dm_screened,47.4,41.7,53.2,Proportion,"47.4 (41.7, 53.2)",2315,,NA,Himachal Pradesh,2,Kullu
26,dm_disease,8,4.1,12,Proportion,"8 (4.1, 12)",2315,,NA,Himachal Pradesh,2,Kullu
26,dm_diagnosed,7.1,3.2,11.1,Proportion,"7.1 (3.2, 11.1)",2315,,NA,Himachal Pradesh,2,Kullu
26,dm_treated,2.6,1.2,4,Proportion,"2.6 (1.2, 4)",2315,,NA,Himachal Pradesh,2,Kullu
26,dm_controlled,5.9,2.5,9.4,Proportion,"5.9 (2.5, 9.4)",2315,,NA,Himachal Pradesh,2,Kullu
27,dm_screened,55,48.2,61.7,Proportion,"55 (48.2, 61.7)",2326,,NA,Himachal Pradesh,2,Mandi
27,dm_disease,4.4,3.1,5.7,Proportion,"4.4 (3.1, 5.7)",2326,,NA,Himachal Pradesh,2,Mandi
27,dm_diagnosed,3.6,2.5,4.8,Proportion,"3.6 (2.5, 4.8)",2326,,NA,Himachal Pradesh,2,Mandi
27,dm_treated,2.7,1.6,3.9,Proportion,"2.7 (1.6, 3.9)",2326,,NA,Himachal Pradesh,2,Mandi
27,dm_controlled,2.6,1.7,3.5,Proportion,"2.6 (1.7, 3.5)",2326,,NA,Himachal Pradesh,2,Mandi
28,dm_screened,58.9,53.8,63.9,Proportion,"58.9 (53.8, 63.9)",1999,,NA,Himachal Pradesh,2,Hamirpur
28,dm_disease,9.8,7.4,12.1,Proportion,"9.8 (7.4, 12.1)",1999,,NA,Himachal Pradesh,2,Hamirpur
28,dm_diagnosed,8.2,6.2,10.1,Proportion,"8.2 (6.2, 10.1)",1999,,NA,Himachal Pradesh,2,Hamirpur
28,dm_treated,5.1,3.9,6.4,Proportion,"5.1 (3.9, 6.4)",1999,,NA,Himachal Pradesh,2,Hamirpur
28,dm_controlled,4.8,3.3,6.3,Proportion,"4.8 (3.3, 6.3)",1999,,NA,Himachal Pradesh,2,Hamirpur
29,dm_screened,48.2,44.4,52,Proportion,"48.2 (44.4, 52)",2181,,NA,Himachal Pradesh,2,Una
29,dm_disease,9,7.2,10.8,Proportion,"9 (7.2, 10.8)",2181,,NA,Himachal Pradesh,2,Una
29,dm_diagnosed,7.1,5.5,8.7,Proportion,"7.1 (5.5, 8.7)",2181,,NA,Himachal Pradesh,2,Una
29,dm_treated,4.6,3.3,6,Proportion,"4.6 (3.3, 6)",2181,,NA,Himachal Pradesh,2,Una
29,dm_controlled,3.2,1.9,4.4,Proportion,"3.2 (1.9, 4.4)",2181,,NA,Himachal Pradesh,2,Una
30,dm_screened,47.7,43.2,52.2,Proportion,"47.7 (43.2, 52.2)",2371,,NA,Himachal Pradesh,2,Bilaspur
30,dm_disease,5,4,6.1,Proportion,"5 (4, 6.1)",2371,,NA,Himachal Pradesh,2,Bilaspur
30,dm_diagnosed,3.8,2.9,4.8,Proportion,"3.8 (2.9, 4.8)",2371,,NA,Himachal Pradesh,2,Bilaspur
30,dm_treated,2.5,1.8,3.2,Proportion,"2.5 (1.8, 3.2)",2371,,NA,Himachal Pradesh,2,Bilaspur
30,dm_controlled,2.4,1.6,3.3,Proportion,"2.4 (1.6, 3.3)",2371,,NA,Himachal Pradesh,2,Bilaspur
31,dm_screened,47.6,43.6,51.6,Proportion,"47.6 (43.6, 51.6)",2074,,NA,Himachal Pradesh,2,Solan
31,dm_disease,3.6,2.8,4.5,Proportion,"3.6 (2.8, 4.5)",2074,,NA,Himachal Pradesh,2,Solan
31,dm_diagnosed,3.2,2.3,4,Proportion,"3.2 (2.3, 4)",2074,,NA,Himachal Pradesh,2,Solan
31,dm_treated,2.7,1.9,3.5,Proportion,"2.7 (1.9, 3.5)",2074,,NA,Himachal Pradesh,2,Solan
31,dm_controlled,1.4,0.8,2,Proportion,"1.4 (0.8, 2)",2074,,NA,Himachal Pradesh,2,Solan
32,dm_screened,56.2,52.3,60.1,Proportion,"56.2 (52.3, 60.1)",2680,,NA,Himachal Pradesh,2,Sirmaur
32,dm_disease,5.3,3.4,7.3,Proportion,"5.3 (3.4, 7.3)",2680,,NA,Himachal Pradesh,2,Sirmaur
32,dm_diagnosed,4.6,2.6,6.6,Proportion,"4.6 (2.6, 6.6)",2680,,NA,Himachal Pradesh,2,Sirmaur
32,dm_treated,2.7,1.5,3.9,Proportion,"2.7 (1.5, 3.9)",2680,,NA,Himachal Pradesh,2,Sirmaur
32,dm_controlled,2.9,1.6,4.3,Proportion,"2.9 (1.6, 4.3)",2680,,NA,Himachal Pradesh,2,Sirmaur
33,dm_screened,63.2,57.6,68.8,Proportion,"63.2 (57.6, 68.8)",2310,,NA,Himachal Pradesh,2,Shimla
33,dm_disease,3.6,2.5,4.8,Proportion,"3.6 (2.5, 4.8)",2310,,NA,Himachal Pradesh,2,Shimla
33,dm_diagnosed,3.3,2.2,4.4,Proportion,"3.3 (2.2, 4.4)",2310,,NA,Himachal Pradesh,2,Shimla
33,dm_treated,2.5,1.6,3.4,Proportion,"2.5 (1.6, 3.4)",2310,,NA,Himachal Pradesh,2,Shimla
33,dm_controlled,2.2,1.4,3,Proportion,"2.2 (1.4, 3)",2310,,NA,Himachal Pradesh,2,Shimla
34,dm_screened,61.4,55.1,67.7,Proportion,"61.4 (55.1, 67.7)",2221,,NA,Himachal Pradesh,2,Kinnaur
34,dm_disease,3.1,2.2,4,Proportion,"3.1 (2.2, 4)",2221,,NA,Himachal Pradesh,2,Kinnaur
34,dm_diagnosed,2.8,1.8,3.7,Proportion,"2.8 (1.8, 3.7)",2221,,NA,Himachal Pradesh,2,Kinnaur
34,dm_treated,1.8,1.2,2.5,Proportion,"1.8 (1.2, 2.5)",2221,,NA,Himachal Pradesh,2,Kinnaur
34,dm_controlled,1.9,1.2,2.6,Proportion,"1.9 (1.2, 2.6)",2221,,NA,Himachal Pradesh,2,Kinnaur
36,dm_screened,57.4,50.9,64,Proportion,"57.4 (50.9, 64)",2407,,NA,Punjab,3,Kapurthala
36,dm_disease,6.3,4.9,7.6,Proportion,"6.3 (4.9, 7.6)",2407,,NA,Punjab,3,Kapurthala
36,dm_diagnosed,5,3.8,6.2,Proportion,"5 (3.8, 6.2)",2407,,NA,Punjab,3,Kapurthala
36,dm_treated,4,2.9,5.2,Proportion,"4 (2.9, 5.2)",2407,,NA,Punjab,3,Kapurthala
36,dm_controlled,2.1,1.4,2.8,Proportion,"2.1 (1.4, 2.8)",2407,,NA,Punjab,3,Kapurthala
37,dm_screened,57.1,49.5,64.7,Proportion,"57.1 (49.5, 64.7)",1935,,NA,Punjab,3,Jalandhar
37,dm_disease,7.5,6.1,8.9,Proportion,"7.5 (6.1, 8.9)",1935,,NA,Punjab,3,Jalandhar
37,dm_diagnosed,5.4,4.2,6.6,Proportion,"5.4 (4.2, 6.6)",1935,,NA,Punjab,3,Jalandhar
37,dm_treated,4.4,3.4,5.4,Proportion,"4.4 (3.4, 5.4)",1935,,NA,Punjab,3,Jalandhar
37,dm_controlled,2.2,1.5,2.9,Proportion,"2.2 (1.5, 2.9)",1935,,NA,Punjab,3,Jalandhar
38,dm_screened,60.8,53.5,68.2,Proportion,"60.8 (53.5, 68.2)",2539,,NA,Punjab,3,Hoshiarpur
38,dm_disease,4.8,3.4,6.2,Proportion,"4.8 (3.4, 6.2)",2539,,NA,Punjab,3,Hoshiarpur
38,dm_diagnosed,3.8,2.4,5.1,Proportion,"3.8 (2.4, 5.1)",2539,,NA,Punjab,3,Hoshiarpur
38,dm_treated,2.4,1.4,3.4,Proportion,"2.4 (1.4, 3.4)",2539,,NA,Punjab,3,Hoshiarpur
38,dm_controlled,1.9,0.8,2.9,Proportion,"1.9 (0.8, 2.9)",2539,,NA,Punjab,3,Hoshiarpur
39,dm_screened,61.1,53.7,68.4,Proportion,"61.1 (53.7, 68.4)",2668,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,dm_disease,5.2,3.7,6.8,Proportion,"5.2 (3.7, 6.8)",2668,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,dm_diagnosed,4,2.6,5.4,Proportion,"4 (2.6, 5.4)",2668,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,dm_treated,3.3,2.1,4.4,Proportion,"3.3 (2.1, 4.4)",2668,,NA,Punjab,3,Shahid Bhagat Singh Nagar
39,dm_controlled,1.9,1,2.8,Proportion,"1.9 (1, 2.8)",2668,,NA,Punjab,3,Shahid Bhagat Singh Nagar
40,dm_screened,61.3,54.4,68.1,Proportion,"61.3 (54.4, 68.1)",1932,,NA,Punjab,3,Fatehgarh Sahib
40,dm_disease,7.5,6.1,8.8,Proportion,"7.5 (6.1, 8.8)",1932,,NA,Punjab,3,Fatehgarh Sahib
40,dm_diagnosed,6,4.8,7.3,Proportion,"6 (4.8, 7.3)",1932,,NA,Punjab,3,Fatehgarh Sahib
40,dm_treated,4.8,3.8,5.8,Proportion,"4.8 (3.8, 5.8)",1932,,NA,Punjab,3,Fatehgarh Sahib
40,dm_controlled,2.4,1.5,3.2,Proportion,"2.4 (1.5, 3.2)",1932,,NA,Punjab,3,Fatehgarh Sahib
41,dm_screened,69.2,62.5,75.8,Proportion,"69.2 (62.5, 75.8)",1723,,NA,Punjab,3,Ludhiana
41,dm_disease,7.5,5.3,9.6,Proportion,"7.5 (5.3, 9.6)",1723,,NA,Punjab,3,Ludhiana
41,dm_diagnosed,6.3,4.4,8.3,Proportion,"6.3 (4.4, 8.3)",1723,,NA,Punjab,3,Ludhiana
41,dm_treated,5.3,3.7,6.9,Proportion,"5.3 (3.7, 6.9)",1723,,NA,Punjab,3,Ludhiana
41,dm_controlled,2.4,1.5,3.4,Proportion,"2.4 (1.5, 3.4)",1723,,NA,Punjab,3,Ludhiana
42,dm_screened,44.1,36.6,51.5,Proportion,"44.1 (36.6, 51.5)",2622,,NA,Punjab,3,Moga
42,dm_disease,5,3.9,6,Proportion,"5 (3.9, 6)",2622,,NA,Punjab,3,Moga
42,dm_diagnosed,3.6,2.7,4.4,Proportion,"3.6 (2.7, 4.4)",2622,,NA,Punjab,3,Moga
42,dm_treated,2.7,2,3.3,Proportion,"2.7 (2, 3.3)",2622,,NA,Punjab,3,Moga
42,dm_controlled,1.7,1,2.3,Proportion,"1.7 (1, 2.3)",2622,,NA,Punjab,3,Moga
44,dm_screened,36.6,29.6,43.6,Proportion,"36.6 (29.6, 43.6)",2430,,NA,Punjab,3,Muktsar
44,dm_disease,4.5,3.5,5.4,Proportion,"4.5 (3.5, 5.4)",2430,,NA,Punjab,3,Muktsar
44,dm_diagnosed,3.2,2.5,4,Proportion,"3.2 (2.5, 4)",2430,,NA,Punjab,3,Muktsar
44,dm_treated,2.1,1.5,2.7,Proportion,"2.1 (1.5, 2.7)",2430,,NA,Punjab,3,Muktsar
44,dm_controlled,1.8,1.2,2.4,Proportion,"1.8 (1.2, 2.4)",2430,,NA,Punjab,3,Muktsar
45,dm_screened,34,29.2,38.7,Proportion,"34 (29.2, 38.7)",2461,,NA,Punjab,3,Faridkot
45,dm_disease,7.4,5.6,9.2,Proportion,"7.4 (5.6, 9.2)",2461,,NA,Punjab,3,Faridkot
45,dm_diagnosed,5.8,4.1,7.5,Proportion,"5.8 (4.1, 7.5)",2461,,NA,Punjab,3,Faridkot
