residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
Rural,dm_undiagnosed,25.8,23,28.7,Proportion,"25.8 (23, 28.7)",6645,religion,Other
Urban,dm_unscreened,12.2,11.2,13.3,Proportion,"12.2 (11.2, 13.3)",23900,religion,Hindu
Urban,dm_undiagnosed,23.3,21.9,24.7,Proportion,"23.3 (21.9, 24.7)",23900,religion,Hindu
Urban,dm_unscreened,12.2,10,14.4,Proportion,"12.2 (10, 14.4)",4498,religion,Muslim
Urban,dm_undiagnosed,22.7,20,25.4,Proportion,"22.7 (20, 25.4)",4498,religion,Muslim
Urban,dm_unscreened,7.8,6,9.5,Proportion,"7.8 (6, 9.5)",3609,religion,Other
Urban,dm_undiagnosed,17.6,15,20.1,Proportion,"17.6 (15, 20.1)",3609,religion,Other
Rural,dm_unscreened,28.7,26.2,31.2,Proportion,"28.7 (26.2, 31.2)",5379,wealthq_ur,1
Rural,dm_undiagnosed,34.2,31.6,36.9,Proportion,"34.2 (31.6, 36.9)",5379,wealthq_ur,1
Rural,dm_unscreened,23.6,21.3,25.8,Proportion,"23.6 (21.3, 25.8)",7498,wealthq_ur,2
Rural,dm_undiagnosed,30.6,28.2,32.9,Proportion,"30.6 (28.2, 32.9)",7498,wealthq_ur,2
Rural,dm_unscreened,18.9,17,20.7,Proportion,"18.9 (17, 20.7)",9838,wealthq_ur,3
Rural,dm_undiagnosed,28,25.9,30,Proportion,"28 (25.9, 30)",9838,wealthq_ur,3
Rural,dm_unscreened,16,14.2,17.9,Proportion,"16 (14.2, 17.9)",13063,wealthq_ur,4
Rural,dm_undiagnosed,28.6,26.4,30.8,Proportion,"28.6 (26.4, 30.8)",13063,wealthq_ur,4
Rural,dm_unscreened,12.6,11,14.2,Proportion,"12.6 (11, 14.2)",18673,wealthq_ur,5
Rural,dm_undiagnosed,24.3,22.4,26.2,Proportion,"24.3 (22.4, 26.2)",18673,wealthq_ur,5
Urban,dm_unscreened,17.8,15.1,20.5,Proportion,"17.8 (15.1, 20.5)",4155,wealthq_ur,1
Urban,dm_undiagnosed,30.3,27.1,33.5,Proportion,"30.3 (27.1, 33.5)",4155,wealthq_ur,1
Urban,dm_unscreened,16.2,14.1,18.2,Proportion,"16.2 (14.1, 18.2)",5869,wealthq_ur,2
Urban,dm_undiagnosed,27.8,25.3,30.2,Proportion,"27.8 (25.3, 30.2)",5869,wealthq_ur,2
Urban,dm_unscreened,11.2,9.7,12.7,Proportion,"11.2 (9.7, 12.7)",6652,wealthq_ur,3
Urban,dm_undiagnosed,21.8,19.9,23.8,Proportion,"21.8 (19.9, 23.8)",6652,wealthq_ur,3
Urban,dm_unscreened,9.5,7.7,11.4,Proportion,"9.5 (7.7, 11.4)",7240,wealthq_ur,4
Urban,dm_undiagnosed,19.9,17.6,22.2,Proportion,"19.9 (17.6, 22.2)",7240,wealthq_ur,4
Urban,dm_unscreened,8.3,6.5,10.1,Proportion,"8.3 (6.5, 10.1)",8091,wealthq_ur,5
Urban,dm_undiagnosed,18.4,16,20.8,Proportion,"18.4 (16, 20.8)",8091,wealthq_ur,5
Rural,dm_untreated,47.3,45.7,49,Proportion,"47.3 (45.7, 49)",41065,,NA
Rural,dm_uncontrolled,30.6,29.4,31.9,Proportion,"30.6 (29.4, 31.9)",41065,,NA
Rural,highbp,28.8,27.8,29.8,Proportion,"28.8 (27.8, 29.8)",40993,,NA
Urban,dm_untreated,30.6,28.5,32.6,Proportion,"30.6 (28.5, 32.6)",26144,,NA
Urban,dm_uncontrolled,40.4,39,41.9,Proportion,"40.4 (39, 41.9)",26144,,NA
Urban,highbp,34.5,33.3,35.7,Proportion,"34.5 (33.3, 35.7)",26102,,NA
Rural,dm_untreated,50,48,52.1,Proportion,"50 (48, 52.1)",21508,sex,Female
Rural,dm_uncontrolled,27.9,26.3,29.5,Proportion,"27.9 (26.3, 29.5)",21508,sex,Female
Rural,highbp,25,23.5,26.4,Proportion,"25 (23.5, 26.4)",21469,sex,Female
Rural,dm_untreated,43.6,41.7,45.4,Proportion,"43.6 (41.7, 45.4)",19557,sex,Male
Rural,dm_uncontrolled,34.4,32.8,36,Proportion,"34.4 (32.8, 36)",19557,sex,Male
Rural,highbp,34.1,32.6,35.5,Proportion,"34.1 (32.6, 35.5)",19524,sex,Male
Urban,dm_untreated,32,29.5,34.4,Proportion,"32 (29.5, 34.4)",13884,sex,Female
Urban,dm_uncontrolled,39.4,37.6,41.3,Proportion,"39.4 (37.6, 41.3)",13884,sex,Female
Urban,highbp,31.9,30.3,33.6,Proportion,"31.9 (30.3, 33.6)",13855,sex,Female
Urban,dm_untreated,28.8,26.7,31,Proportion,"28.8 (26.7, 31)",12260,sex,Male
Urban,dm_uncontrolled,41.7,39.8,43.6,Proportion,"41.7 (39.8, 43.6)",12260,sex,Male
Urban,highbp,37.8,36.2,39.4,Proportion,"37.8 (36.2, 39.4)",12247,sex,Male
Rural,dm_untreated,60.1,57.8,62.5,Proportion,"60.1 (57.8, 62.5)",7122,age_category,18-39
Rural,dm_uncontrolled,22,20.1,23.9,Proportion,"22 (20.1, 23.9)",7122,age_category,18-39
Rural,highbp,19.9,18.3,21.6,Proportion,"19.9 (18.3, 21.6)",7104,age_category,18-39
Rural,dm_untreated,31.4,30.1,32.6,Proportion,"31.4 (30.1, 32.6)",23324,age_category,40-64
Rural,dm_uncontrolled,43.3,42.2,44.3,Proportion,"43.3 (42.2, 44.3)",23324,age_category,40-64
Rural,highbp,39.5,38.6,40.3,Proportion,"39.5 (38.6, 40.3)",23292,age_category,40-64
Rural,dm_untreated,26.4,25,27.8,Proportion,"26.4 (25, 27.8)",10619,age_category,65 plus
Rural,dm_uncontrolled,37.6,36.3,38.9,Proportion,"37.6 (36.3, 38.9)",10619,age_category,65 plus
Rural,highbp,44.6,43.3,45.9,Proportion,"44.6 (43.3, 45.9)",10597,age_category,65 plus
Urban,dm_untreated,48.8,45.2,52.4,Proportion,"48.8 (45.2, 52.4)",3507,age_category,18-39
Urban,dm_uncontrolled,30.8,27.9,33.7,Proportion,"30.8 (27.9, 33.7)",3507,age_category,18-39
Urban,highbp,23.5,21.1,26,Proportion,"23.5 (21.1, 26)",3503,age_category,18-39
Urban,dm_untreated,19.7,18.3,21.1,Proportion,"19.7 (18.3, 21.1)",15570,age_category,40-64
Urban,dm_uncontrolled,48.1,46.8,49.4,Proportion,"48.1 (46.8, 49.4)",15570,age_category,40-64
Urban,highbp,40.7,39.5,41.9,Proportion,"40.7 (39.5, 41.9)",15542,age_category,40-64
Urban,dm_untreated,14.6,13.2,16,Proportion,"14.6 (13.2, 16)",7067,age_category,65 plus
Urban,dm_uncontrolled,42.4,40.7,44.1,Proportion,"42.4 (40.7, 44.1)",7067,age_category,65 plus
Urban,highbp,45.4,43.7,47.2,Proportion,"45.4 (43.7, 47.2)",7057,age_category,65 plus
Rural,dm_untreated,55.5,52.6,58.5,Proportion,"55.5 (52.6, 58.5)",3518,education,Higher
Rural,dm_uncontrolled,25.2,23.1,27.4,Proportion,"25.2 (23.1, 27.4)",3518,education,Higher
Rural,highbp,24.4,22.4,26.4,Proportion,"24.4 (22.4, 26.4)",3512,education,Higher
Rural,dm_untreated,45.6,42.8,48.4,Proportion,"45.6 (42.8, 48.4)",14161,education,No education
Rural,dm_uncontrolled,30.3,28,32.7,Proportion,"30.3 (28, 32.7)",14161,education,No education
Rural,highbp,28.2,26.2,30.3,Proportion,"28.2 (26.2, 30.3)",14133,education,No education
Rural,dm_untreated,45.9,42.6,49.2,Proportion,"45.9 (42.6, 49.2)",7521,education,Primary
Rural,dm_uncontrolled,31.8,28.9,34.6,Proportion,"31.8 (28.9, 34.6)",7521,education,Primary
Rural,highbp,31.8,29,34.6,Proportion,"31.8 (29, 34.6)",7506,education,Primary
Rural,dm_untreated,47.5,45.7,49.4,Proportion,"47.5 (45.7, 49.4)",15865,education,Secondary
Rural,dm_uncontrolled,31.5,30.1,33,Proportion,"31.5 (30.1, 33)",15865,education,Secondary
Rural,highbp,28.8,27.6,30,Proportion,"28.8 (27.6, 30)",15842,education,Secondary
Urban,dm_untreated,32.9,30.1,35.7,Proportion,"32.9 (30.1, 35.7)",5155,education,Higher
Urban,dm_uncontrolled,34.2,31.9,36.4,Proportion,"34.2 (31.9, 36.4)",5155,education,Higher
Urban,highbp,31.8,29.8,33.8,Proportion,"31.8 (29.8, 33.8)",5145,education,Higher
Urban,dm_untreated,31.9,27.6,36.3,Proportion,"31.9 (27.6, 36.3)",4772,education,No education
Urban,dm_uncontrolled,42.2,38.6,45.8,Proportion,"42.2 (38.6, 45.8)",4772,education,No education
Urban,highbp,34.7,31.4,38.1,Proportion,"34.7 (31.4, 38.1)",4763,education,No education
Urban,dm_untreated,29.9,26,33.8,Proportion,"29.9 (26, 33.8)",4059,education,Primary
Urban,dm_uncontrolled,43,39.3,46.6,Proportion,"43 (39.3, 46.6)",4059,education,Primary
Urban,highbp,39.8,36.3,43.3,Proportion,"39.8 (36.3, 43.3)",4055,education,Primary
Urban,dm_untreated,29.3,27.1,31.5,Proportion,"29.3 (27.1, 31.5)",12158,education,Secondary
Urban,dm_uncontrolled,41.7,39.8,43.5,Proportion,"41.7 (39.8, 43.5)",12158,education,Secondary
Urban,highbp,33.9,32.4,35.4,Proportion,"33.9 (32.4, 35.4)",12139,education,Secondary
Rural,dm_untreated,43.7,41.3,46.2,Proportion,"43.7 (41.3, 46.2)",12186,caste,General
Rural,dm_uncontrolled,31.7,29.7,33.7,Proportion,"31.7 (29.7, 33.7)",12186,caste,General
Rural,highbp,30,28.1,31.8,Proportion,"30 (28.1, 31.8)",12165,caste,General
Rural,dm_untreated,49,46.4,51.6,Proportion,"49 (46.4, 51.6)",16893,caste,OBC
Rural,dm_uncontrolled,30,28,32,Proportion,"30 (28, 32)",16893,caste,OBC
Rural,highbp,28.2,26.6,29.9,Proportion,"28.2 (26.6, 29.9)",16862,caste,OBC
Rural,dm_untreated,48.3,45.6,51,Proportion,"48.3 (45.6, 51)",7397,caste,Schedule Caste
Rural,dm_uncontrolled,31.9,29.7,34.1,Proportion,"31.9 (29.7, 34.1)",7397,caste,Schedule Caste
Rural,highbp,27.9,26.2,29.6,Proportion,"27.9 (26.2, 29.6)",7385,caste,Schedule Caste
Rural,dm_untreated,49.3,45.5,53,Proportion,"49.3 (45.5, 53)",4589,caste,Schedule Tribe
Rural,dm_uncontrolled,24.9,21.9,27.8,Proportion,"24.9 (21.9, 27.8)",4589,caste,Schedule Tribe
Rural,highbp,30.5,27.7,33.3,Proportion,"30.5 (27.7, 33.3)",4581,caste,Schedule Tribe
Urban,dm_untreated,27.9,25.3,30.5,Proportion,"27.9 (25.3, 30.5)",9386,caste,General
Urban,dm_uncontrolled,40.3,38,42.6,Proportion,"40.3 (38, 42.6)",9386,caste,General
Urban,highbp,35.4,33.2,37.5,Proportion,"35.4 (33.2, 37.5)",9369,caste,General
Urban,dm_untreated,32,29.1,35,Proportion,"32 (29.1, 35)",11152,caste,OBC
Urban,dm_uncontrolled,40.2,38,42.3,Proportion,"40.2 (38, 42.3)",11152,caste,OBC
Urban,highbp,34.1,32.3,35.8,Proportion,"34.1 (32.3, 35.8)",11138,caste,OBC
Urban,dm_untreated,31.9,28.3,35.5,Proportion,"31.9 (28.3, 35.5)",3593,caste,Schedule Caste
Urban,dm_uncontrolled,42.1,39.2,45,Proportion,"42.1 (39.2, 45)",3593,caste,Schedule Caste
Urban,highbp,34.3,31.7,36.8,Proportion,"34.3 (31.7, 36.8)",3587,caste,Schedule Caste
Urban,dm_untreated,36.7,30.3,43.1,Proportion,"36.7 (30.3, 43.1)",2013,caste,Schedule Tribe
Urban,dm_uncontrolled,37.1,31.9,42.3,Proportion,"37.1 (31.9, 42.3)",2013,caste,Schedule Tribe
Urban,highbp,31.4,26.9,35.9,Proportion,"31.4 (26.9, 35.9)",2008,caste,Schedule Tribe
Rural,dm_untreated,47.8,45.9,49.6,Proportion,"47.8 (45.9, 49.6)",30989,religion,Hindu
Rural,dm_uncontrolled,29.6,28.2,30.9,Proportion,"29.6 (28.2, 30.9)",30989,religion,Hindu
Rural,highbp,28.7,27.5,29.9,Proportion,"28.7 (27.5, 29.9)",30935,religion,Hindu
Rural,dm_untreated,45.8,42.2,49.5,Proportion,"45.8 (42.2, 49.5)",4834,religion,Muslim
Rural,dm_uncontrolled,32.9,29.6,36.3,Proportion,"32.9 (29.6, 36.3)",4834,religion,Muslim
Rural,highbp,26.7,24.2,29.2,Proportion,"26.7 (24.2, 29.2)",4823,religion,Muslim
Rural,dm_untreated,44.8,41.3,48.3,Proportion,"44.8 (41.3, 48.3)",5242,religion,Other
Rural,dm_uncontrolled,38,34.3,41.8,Proportion,"38 (34.3, 41.8)",5242,religion,Other
Rural,highbp,32.9,30,35.7,Proportion,"32.9 (30, 35.7)",5235,religion,Other
Urban,dm_untreated,30.9,28.5,33.3,Proportion,"30.9 (28.5, 33.3)",19322,religion,Hindu
Urban,dm_uncontrolled,40.3,38.6,42,Proportion,"40.3 (38.6, 42)",19322,religion,Hindu
Urban,highbp,34.8,33.4,36.2,Proportion,"34.8 (33.4, 36.2)",19294,religion,Hindu
Urban,dm_untreated,29.8,26,33.6,Proportion,"29.8 (26, 33.6)",3699,religion,Muslim
Urban,dm_uncontrolled,40.6,37.4,43.7,Proportion,"40.6 (37.4, 43.7)",3699,religion,Muslim
Urban,highbp,34.1,31.3,37,Proportion,"34.1 (31.3, 37)",3692,religion,Muslim
Urban,dm_untreated,29.1,24.8,33.3,Proportion,"29.1 (24.8, 33.3)",3123,religion,Other
Urban,dm_uncontrolled,41.4,38,44.9,Proportion,"41.4 (38, 44.9)",3123,religion,Other
Urban,highbp,32.5,29.4,35.7,Proportion,"32.5 (29.4, 35.7)",3116,religion,Other
Rural,dm_untreated,58.6,55.2,62,Proportion,"58.6 (55.2, 62)",3567,wealthq_ur,1
Rural,dm_uncontrolled,20.4,18,22.8,Proportion,"20.4 (18, 22.8)",3567,wealthq_ur,1
Rural,highbp,22.5,20.5,24.5,Proportion,"22.5 (20.5, 24.5)",3559,wealthq_ur,1
Rural,dm_untreated,54.3,51.2,57.5,Proportion,"54.3 (51.2, 57.5)",5312,wealthq_ur,2
Rural,dm_uncontrolled,24.2,21.7,26.7,Proportion,"24.2 (21.7, 26.7)",5312,wealthq_ur,2
Rural,highbp,25.3,23,27.7,Proportion,"25.3 (23, 27.7)",5303,wealthq_ur,2
Rural,dm_untreated,52.5,49.7,55.2,Proportion,"52.5 (49.7, 55.2)",7215,wealthq_ur,3
Rural,dm_uncontrolled,27.2,24.9,29.4,Proportion,"27.2 (24.9, 29.4)",7215,wealthq_ur,3
Rural,highbp,28.1,26,30.1,Proportion,"28.1 (26, 30.1)",7203,wealthq_ur,3
Rural,dm_untreated,44.4,41.6,47.1,Proportion,"44.4 (41.6, 47.1)",9929,wealthq_ur,4
Rural,dm_uncontrolled,31.8,29.6,33.9,Proportion,"31.8 (29.6, 33.9)",9929,wealthq_ur,4
Rural,highbp,28.4,26.3,30.4,Proportion,"28.4 (26.3, 30.4)",9911,wealthq_ur,4
Rural,dm_untreated,41.8,39.2,44.4,Proportion,"41.8 (39.2, 44.4)",15042,wealthq_ur,5
Rural,dm_uncontrolled,36.1,33.9,38.3,Proportion,"36.1 (33.9, 38.3)",15042,wealthq_ur,5
Rural,highbp,32.1,30.2,34,Proportion,"32.1 (30.2, 34)",15017,wealthq_ur,5
Urban,dm_untreated,42.5,37.7,47.3,Proportion,"42.5 (37.7, 47.3)",3135,wealthq_ur,1
Urban,dm_uncontrolled,33.5,30.5,36.4,Proportion,"33.5 (30.5, 36.4)",3135,wealthq_ur,1
Urban,highbp,32.8,29.9,35.7,Proportion,"32.8 (29.9, 35.7)",3131,wealthq_ur,1
Urban,dm_untreated,32.6,29.4,35.9,Proportion,"32.6 (29.4, 35.9)",4573,wealthq_ur,2
Urban,dm_uncontrolled,41.4,38.5,44.3,Proportion,"41.4 (38.5, 44.3)",4573,wealthq_ur,2
Urban,highbp,35.3,32.8,37.8,Proportion,"35.3 (32.8, 37.8)",4567,wealthq_ur,2
Urban,dm_untreated,27.5,24.6,30.4,Proportion,"27.5 (24.6, 30.4)",5402,wealthq_ur,3
Urban,dm_uncontrolled,42.8,39.9,45.7,Proportion,"42.8 (39.9, 45.7)",5402,wealthq_ur,3
Urban,highbp,34.3,31.8,36.9,Proportion,"34.3 (31.8, 36.9)",5394,wealthq_ur,3
Urban,dm_untreated,29.2,26,32.3,Proportion,"29.2 (26, 32.3)",6063,wealthq_ur,4
Urban,dm_uncontrolled,40.2,37.5,42.9,Proportion,"40.2 (37.5, 42.9)",6063,wealthq_ur,4
Urban,highbp,35.5,32.9,38.1,Proportion,"35.5 (32.9, 38.1)",6054,wealthq_ur,4
Urban,dm_untreated,27.6,24.4,30.8,Proportion,"27.6 (24.4, 30.8)",6971,wealthq_ur,5
Urban,dm_uncontrolled,41.2,38.5,43.9,Proportion,"41.2 (38.5, 43.9)",6971,wealthq_ur,5
Urban,highbp,34,31.7,36.3,Proportion,"34 (31.7, 36.3)",6956,wealthq_ur,5
NA,dm_unscreened,14.1,13.2,15,Proportion,"14.1 (13.2, 15)",44895,sex,Female
NA,dm_undiagnosed,24.1,23.1,25.2,Proportion,"24.1 (23.1, 25.2)",44895,sex,Female
NA,dm_unscreened,16.9,16,17.8,Proportion,"16.9 (16, 17.8)",41563,sex,Male
NA,dm_undiagnosed,28,26.9,29,Proportion,"28 (26.9, 29)",41563,sex,Male
NA,dm_unscreened,19.3,18,20.5,Proportion,"19.3 (18, 20.5)",14515,age_category,18-39
NA,dm_undiagnosed,30,28.6,31.5,Proportion,"30 (28.6, 31.5)",14515,age_category,18-39
NA,dm_unscreened,12.3,11.9,12.7,Proportion,"12.3 (11.9, 12.7)",50627,age_category,40-64
NA,dm_undiagnosed,23.1,22.5,23.7,Proportion,"23.1 (22.5, 23.7)",50627,age_category,40-64
NA,dm_unscreened,8.1,7.6,8.6,Proportion,"8.1 (7.6, 8.6)",21316,age_category,65 plus
NA,dm_undiagnosed,16.2,15.5,16.9,Proportion,"16.2 (15.5, 16.9)",21316,age_category,65 plus
NA,dm_unscreened,10.6,9.5,11.6,Proportion,"10.6 (9.5, 11.6)",10571,education,Higher
NA,dm_undiagnosed,20.3,18.9,21.6,Proportion,"20.3 (18.9, 21.6)",10571,education,Higher
NA,dm_unscreened,20.1,18.4,21.7,Proportion,"20.1 (18.4, 21.7)",25465,education,No education
NA,dm_undiagnosed,30.1,28.3,31.9,Proportion,"30.1 (28.3, 31.9)",25465,education,No education
NA,dm_unscreened,16.2,14.6,17.9,Proportion,"16.2 (14.6, 17.9)",14792,education,Primary
NA,dm_undiagnosed,27.2,25.2,29.1,Proportion,"27.2 (25.2, 29.1)",14792,education,Primary
NA,dm_unscreened,13.3,12.6,14,Proportion,"13.3 (12.6, 14)",35630,education,Secondary
NA,dm_undiagnosed,24.2,23.3,25.1,Proportion,"24.2 (23.3, 25.1)",35630,education,Secondary
NA,dm_unscreened,14.4,13.3,15.5,Proportion,"14.4 (13.3, 15.5)",26730,caste,General
NA,dm_undiagnosed,24.3,23,25.7,Proportion,"24.3 (23, 25.7)",26730,caste,General
NA,dm_unscreened,15.1,14.1,16.1,Proportion,"15.1 (14.1, 16.1)",36116,caste,OBC
NA,dm_undiagnosed,25.5,24.3,26.7,Proportion,"25.5 (24.3, 26.7)",36116,caste,OBC
NA,dm_unscreened,16,14.7,17.3,Proportion,"16 (14.7, 17.3)",14621,caste,Schedule Caste
NA,dm_undiagnosed,27.7,26.1,29.3,Proportion,"27.7 (26.1, 29.3)",14621,caste,Schedule Caste
NA,dm_unscreened,22.2,20,24.3,Proportion,"22.2 (20, 24.3)",8991,caste,Schedule Tribe
NA,dm_undiagnosed,32.3,29.8,34.8,Proportion,"32.3 (29.8, 34.8)",8991,caste,Schedule Tribe
NA,dm_unscreened,15.9,15.1,16.7,Proportion,"15.9 (15.1, 16.7)",65695,religion,Hindu
NA,dm_undiagnosed,26.3,25.3,27.2,Proportion,"26.3 (25.3, 27.2)",65695,religion,Hindu
NA,dm_unscreened,14.8,13.3,16.3,Proportion,"14.8 (13.3, 16.3)",10509,religion,Muslim
NA,dm_undiagnosed,25,23.1,26.9,Proportion,"25 (23.1, 26.9)",10509,religion,Muslim
NA,dm_unscreened,10,8.7,11.2,Proportion,"10 (8.7, 11.2)",10254,religion,Other
NA,dm_undiagnosed,22.7,20.7,24.6,Proportion,"22.7 (20.7, 24.6)",10254,religion,Other
NA,dm_unscreened,23.5,21.7,25.3,Proportion,"23.5 (21.7, 25.3)",9534,wealthq_ur,1
NA,dm_undiagnosed,32.3,30.3,34.4,Proportion,"32.3 (30.3, 34.4)",9534,wealthq_ur,1
NA,dm_unscreened,20.1,18.5,21.6,Proportion,"20.1 (18.5, 21.6)",13367,wealthq_ur,2
NA,dm_undiagnosed,29.2,27.5,31,Proportion,"29.2 (27.5, 31)",13367,wealthq_ur,2
